Season,Match,Y/M/D,Pool,Week,City,Country,Team,VS_Team,SET_Won,SET_Lost,Point1,Point2,Point3,Point4,Point5,VS_Point1,VS_Point2,VS_Point3,VS_Point4,VS_Point5,SET,Player No,Player Name,C,Position,SCORING_Total ABS,SCORING_Attack Points,SCORING_Block Points,SCORING_Serve Points,SCORING_Errors,SCORING_Efficiency %,ATTACK_Point,ATTACK_Errors,ATTACK_Attempts,ATTACK_Total,ATTACK_Efficiency %,BLOCK_Point,BLOCK_Errors,BLOCK_Touches,BLOCK_Total,BLOCK_Efficiency %,SERVE_Point,SERVE_Errors,SERVE_Attempts,SERVE_Total,SERVE_Efficiency %,RECEPTION_Successful,RECEPTION_Errors,RECEPTION_Attempts,RECEPTION_Total,RECEPTION_Efficiency %,DIG_Digs,DIG_Errors,DIG_Total,DIG_Efficiency %,SET_Point,SET_Errors,SET_Attempts,SET_Total,SET_Efficiency %
2021,6,2021/5/28,1,Preliminary,Rimini,Italy,United States,Canada,3,0,25,26,25,-,-,17,24,20,-,-,ALL SETS,11,Christenson Micah,C,L,5,3,1,1,-,13.04,3,0,3,6,50,1,2,1,4,-25,1,0,12,13,7.69,0,0,0,0,-,2,0,2,100,29,0,59,88,32.95
2021,6,2021/5/28,1,Preliminary,Rimini,Italy,United States,Canada,3,0,25,26,25,-,-,17,24,20,-,-,ALL SETS,12,Holt Maxwell,-,MB,5,3,1,1,-,-4.35,3,0,4,7,42.86,1,1,3,5,0,1,5,5,11,-36.36,0,0,1,1,0,2,0,2,100,1,0,0,1,100
2021,6,2021/5/28,1,Preliminary,Rimini,Italy,United States,Canada,3,0,25,26,25,-,-,17,24,20,-,-,ALL SETS,13,Patch Benjamin,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2021,6,2021/5/28,1,Preliminary,Rimini,Italy,United States,Canada,3,0,25,26,25,-,-,17,24,20,-,-,ALL SETS,15,Sander Brenden,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2021,6,2021/5/28,1,Preliminary,Rimini,Italy,United States,Canada,3,0,25,26,25,-,-,17,24,20,-,-,ALL SETS,17,Jaeschke Thomas,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2021,6,2021/5/28,1,Preliminary,Rimini,Italy,United States,Canada,3,0,25,26,25,-,-,17,24,20,-,-,ALL SETS,18,Muagututia Garrett,-,OH,5,5,0,0,-,3.7,5,2,8,15,20,0,0,0,0,-,0,2,10,12,-16.67,10,2,12,24,33.33,4,2,6,33.33,0,0,0,0,-
2021,6,2021/5/28,1,Preliminary,Rimini,Italy,United States,Canada,3,0,25,26,25,-,-,17,24,20,-,-,ALL SETS,19,Averill Taylor,-,MB,9,8,1,0,-,16.13,8,0,4,12,66.67,1,3,0,4,-50,0,1,14,15,-6.67,0,0,0,0,-,2,1,3,33.33,0,0,0,0,-
2021,6,2021/5/28,1,Preliminary,Rimini,Italy,United States,Canada,3,0,25,26,25,-,-,17,24,20,-,-,ALL SETS,20,Smith David,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2021,6,2021/5/28,1,Preliminary,Rimini,Italy,United States,Canada,3,0,25,26,25,-,-,17,24,20,-,-,ALL SETS,21,Watten Dustin,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2021,6,2021/5/28,1,Preliminary,Rimini,Italy,United States,Canada,3,0,25,26,25,-,-,17,24,20,-,-,ALL SETS,22,Shoji Erik,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,3,0,7,10,30,16,3,19,68.42,0,0,2,2,0
