Season,Match,Y/M/D,Pool,Week,City,Country,Team,VS_Team,SET_Won,SET_Lost,Point1,Point2,Point3,Point4,Point5,VS_Point1,VS_Point2,VS_Point3,VS_Point4,VS_Point5,SET,Service points won,Receiver points won,SCORING_Total ABS,SCORING_Attack Points,SCORING_Block Points,SCORING_Serve Points,SCORING_Errors,ATTACK_Point,ATTACK_Errors,ATTACK_Attempts,ATTACK_Total,BLOCK_Point,BLOCK_Errors,BLOCK_Touches,BLOCK_Total,SERVE_Point,SERVE_Errors,SERVE_Attempts,SERVE_Total,RECEPTION_Successful,RECEPTION_Errors,RECEPTION_Attempts,RECEPTION_Total,DIG_Digs,DIG_Errors,DIG_Total,SET_Point,SET_Errors,SET_Attempts,SET_Total
2021,1,2021/5/25,1,Preliminary,Rimini,Italy,Netherlands,Belgium,3,0,25,25,25,-,-,21,19,18,-,-,ALL,28/73 (38%),47/60 (78%),39,35,2,2,-,35,8,53,96,2,20,16,38,2,11,47,60,30,5,29,64,17,7,26,32,0,65,97
2021,1,2021/5/25,1,Preliminary,Rimini,Italy,Netherlands,Belgium,3,0,25,25,25,-,-,21,19,18,-,-,1,10/24 (42%),15/22 (68%),15,11,2,2,-,11,1,21,33,2,10,9,21,2,1,19,22,8,2,10,20,1,2,4,6,0,28,34
2021,1,2021/5/25,1,Preliminary,Rimini,Italy,Netherlands,Belgium,3,0,25,25,25,-,-,21,19,18,-,-,2,11/25 (44%),14/19 (74%),12,12,0,0,-,12,3,18,33,0,2,2,4,0,8,11,19,12,2,9,23,12,0,12,18,0,14,32
2021,1,2021/5/25,1,Preliminary,Rimini,Italy,Netherlands,Belgium,3,0,25,25,25,-,-,21,19,18,-,-,3,7/24 (29%),18/19 (95%),12,12,0,0,-,12,4,14,30,0,8,5,13,0,2,17,19,10,1,10,21,4,5,10,8,0,23,31
2021,1,2021/5/25,1,Preliminary ,Rimini,Italy,Belgium,Netherlands,0,3,21,19,18,-,-,25,25,25,-,-,ALL,13/60 (22%),45/73 (62%),58,47,6,5,-,47,12,48,107,6,16,21,43,5,9,59,73,24,2,23,49,45,9,57,36,0,66,102
2021,1,2021/5/25,1,Preliminary ,Rimini,Italy,Belgium,Netherlands,0,3,21,19,18,-,-,25,25,25,-,-,1,7/22 (32%),14/24 (58%),21,18,1,2,-,18,4,17,39,1,4,7,12,2,4,18,24,11,2,8,21,17,4,23,13,0,24,37
2021,1,2021/5/25,1,Preliminary ,Rimini,Italy,Belgium,Netherlands,0,3,21,19,18,-,-,25,25,25,-,-,2,5/19 (26%),14/25 (56%),15,11,2,2,-,11,5,17,33,2,6,5,13,2,2,21,25,6,0,5,11,16,3,19,11,0,20,31
2021,1,2021/5/25,1,Preliminary ,Rimini,Italy,Belgium,Netherlands,0,3,21,19,18,-,-,25,25,25,-,-,3,1/19 (5%),17/24 (71%),22,18,3,1,-,18,3,14,35,3,6,9,18,1,3,20,24,7,0,10,17,12,2,15,12,0,22,34
2021,2,2021/5/25,1,Preliminary,Rimini,Italy,Türkiye,Serbia,3,2,25,18,25,22,16,21,25,23,25,14,ALL,45/105 (43%),61/109 (56%),83,56,18,9,-,56,27,85,168,18,19,24,61,9,15,85,109,32,6,61,99,65,11,87,9,0,155,164
2021,2,2021/5/25,1,Preliminary,Rimini,Italy,Türkiye,Serbia,3,2,25,18,25,22,16,21,25,23,25,14,1,13/24 (54%),12/22 (55%),13,9,1,3,-,9,7,11,27,1,3,1,5,3,4,15,22,6,2,13,21,6,2,11,1,0,24,25
2021,2,2021/5/25,1,Preliminary,Rimini,Italy,Türkiye,Serbia,3,2,25,18,25,22,16,21,25,23,25,14,2,6/19 (32%),12/24 (50%),20,13,5,2,-,13,4,15,32,5,3,2,10,2,2,20,24,8,0,11,19,10,3,14,2,0,30,32
2021,2,2021/5/25,1,Preliminary,Rimini,Italy,Türkiye,Serbia,3,2,25,18,25,22,16,21,25,23,25,14,3,11/24 (46%),14/24 (58%),20,11,5,4,-,11,3,14,28,5,7,8,20,4,3,17,24,7,3,12,22,9,2,14,2,0,25,27
2021,2,2021/5/25,1,Preliminary,Rimini,Italy,Türkiye,Serbia,3,2,25,18,25,22,16,21,25,23,25,14,4,9/23 (39%),13/24 (54%),19,15,4,0,-,15,6,24,45,4,5,10,19,0,2,22,24,6,0,16,22,20,3,26,2,0,44,46
2021,2,2021/5/25,1,Preliminary,Rimini,Italy,Türkiye,Serbia,3,2,25,18,25,22,16,21,25,23,25,14,5,6/15 (40%),10/15 (67%),11,8,3,0,-,8,7,21,36,3,1,3,7,0,4,11,15,5,1,9,15,20,1,22,2,0,32,34
2021,2,2021/5/25,1,Preliminary ,Rimini,Italy,Serbia,Türkiye,2,3,21,25,23,25,14,25,18,25,22,16,ALL,48/109 (44%),60/105 (57%),76,57,13,6,-,57,36,69,162,13,19,33,65,6,6,93,105,27,9,58,94,77,6,94,18,1,138,157
2021,2,2021/5/25,1,Preliminary ,Rimini,Italy,Serbia,Türkiye,2,3,21,25,23,25,14,25,18,25,22,16,1,10/22 (45%),11/24 (46%),17,12,3,2,-,12,6,9,27,3,4,5,12,2,3,19,24,7,3,8,18,11,2,13,3,0,21,24
2021,2,2021/5/25,1,Preliminary ,Rimini,Italy,Serbia,Türkiye,2,3,21,25,23,25,14,25,18,25,22,16,2,12/24 (50%),13/19 (68%),14,12,2,0,-,12,10,9,31,2,5,6,13,0,0,19,19,9,2,11,22,10,0,12,5,0,25,30
2021,2,2021/5/25,1,Preliminary ,Rimini,Italy,Serbia,Türkiye,2,3,21,25,23,25,14,25,18,25,22,16,3,10/24 (42%),13/24 (54%),20,15,2,3,-,15,6,16,37,2,4,5,11,3,2,19,24,4,4,13,21,20,1,23,2,0,34,36
2021,2,2021/5/25,1,Preliminary ,Rimini,Italy,Serbia,Türkiye,2,3,21,25,23,25,14,25,18,25,22,16,4,11/24 (46%),14/23 (61%),16,14,2,0,-,14,8,21,43,2,5,9,16,0,1,22,23,5,0,17,22,21,1,25,6,1,37,44
2021,2,2021/5/25,1,Preliminary ,Rimini,Italy,Serbia,Türkiye,2,3,21,25,23,25,14,25,18,25,22,16,5,5/15 (33%),9/15 (60%),9,4,4,1,-,4,6,14,24,4,1,8,13,1,0,14,15,2,0,9,11,15,2,21,2,0,21,23
2021,3,2021/5/25,1,Preliminary ,Rimini,Italy,Russia,Germany,3,0,25,25,25,-,-,21,22,19,-,-,ALL,36/73 (49%),39/64 (61%),56,46,5,5,-,46,9,34,89,5,20,24,49,5,5,62,72,19,7,33,59,32,5,39,6,0,81,87
2021,3,2021/5/25,1,Preliminary ,Rimini,Italy,Russia,Germany,3,0,25,25,25,-,-,21,22,19,-,-,1,11/24 (46%),14/22 (64%),21,20,1,0,-,20,2,12,34,1,9,10,20,0,1,23,24,7,2,13,22,14,1,16,6,0,29,35
2021,3,2021/5/25,1,Preliminary ,Rimini,Italy,Russia,Germany,3,0,25,25,25,-,-,21,22,19,-,-,2,11/25 (44%),14/22 (64%),17,12,4,1,-,12,3,14,29,4,5,8,17,1,2,21,24,6,1,13,20,8,4,12,0,0,28,28
2021,3,2021/5/25,1,Preliminary ,Rimini,Italy,Russia,Germany,3,0,25,25,25,-,-,21,22,19,-,-,3,14/24 (58%),11/20 (55%),18,14,0,4,-,14,4,8,26,0,6,6,12,4,2,18,24,6,4,7,17,10,0,11,0,0,24,24
2021,3,2021/5/25,1,Preliminary,Rimini,Italy,Germany,Russia,0,3,21,22,19,-,-,25,25,25,-,-,ALL,25/64 (39%),37/73 (51%),49,38,4,7,-,38,14,49,101,4,14,12,30,7,5,52,64,32,5,30,67,40,10,51,20,5,81,106
2021,3,2021/5/25,1,Preliminary,Rimini,Italy,Germany,Russia,0,3,21,22,19,-,-,25,25,25,-,-,1,8/22 (36%),13/24 (54%),20,16,2,2,-,16,4,25,45,2,6,4,12,2,0,20,22,14,0,9,23,17,4,21,10,1,34,45
2021,3,2021/5/25,1,Preliminary,Rimini,Italy,Germany,Russia,0,3,21,22,19,-,-,25,25,25,-,-,2,8/22 (36%),14/25 (56%),15,14,0,1,-,14,7,12,33,0,5,4,9,1,2,19,22,11,1,10,22,14,2,16,7,3,27,37
2021,3,2021/5/25,1,Preliminary,Rimini,Italy,Germany,Russia,0,3,21,22,19,-,-,25,25,25,-,-,3,9/20 (45%),10/24 (42%),14,8,2,4,-,8,3,12,23,2,3,4,9,4,3,13,20,7,4,11,22,9,4,14,3,1,20,24
2021,4,2021/5/25,1,Preliminary ,Rimini,Italy,Thailand,Japan,0,3,15,17,16,-,-,25,25,25,-,-,ALL,12/49 (24%),36/74 (49%),38,34,2,2,-,34,16,47,97,2,7,9,18,2,6,41,49,19,5,43,67,35,6,50,10,4,80,94
2021,4,2021/5/25,1,Preliminary ,Rimini,Italy,Thailand,Japan,0,3,15,17,16,-,-,25,25,25,-,-,1,2/15 (13%),13/25 (52%),9,9,0,0,-,9,7,14,30,0,1,3,4,0,2,13,15,4,2,14,20,10,2,16,2,0,24,26
2021,4,2021/5/25,1,Preliminary ,Rimini,Italy,Thailand,Japan,0,3,15,17,16,-,-,25,25,25,-,-,2,5/18 (28%),12/24 (50%),15,13,0,2,-,13,4,11,28,0,3,5,8,2,1,15,18,7,3,13,23,13,4,19,4,3,23,30
2021,4,2021/5/25,1,Preliminary ,Rimini,Italy,Thailand,Japan,0,3,15,17,16,-,-,25,25,25,-,-,3,5/16 (31%),11/25 (44%),14,12,2,0,-,12,5,22,39,2,3,1,6,0,3,13,16,8,0,16,24,12,0,15,4,1,33,38
2021,4,2021/5/25,1,Preliminary,Rimini,Italy,Japan,Thailand,3,0,25,25,25,-,-,15,17,16,-,-,ALL,38/74 (51%),37/49 (76%),61,44,12,5,-,44,4,44,92,12,16,18,46,5,7,62,74,26,2,15,43,38,4,49,22,1,67,90
2021,4,2021/5/25,1,Preliminary,Rimini,Italy,Japan,Thailand,3,0,25,25,25,-,-,15,17,16,-,-,1,12/25 (48%),13/15 (87%),21,14,5,2,-,14,1,14,29,5,1,6,12,2,5,18,25,7,0,6,13,11,0,13,6,0,24,30
2021,4,2021/5/25,1,Preliminary,Rimini,Italy,Japan,Thailand,3,0,25,25,25,-,-,15,17,16,-,-,2,12/24 (50%),13/18 (72%),20,14,3,3,-,14,0,16,30,3,6,2,11,3,1,20,24,12,2,3,17,12,3,19,9,1,19,29
2021,4,2021/5/25,1,Preliminary,Rimini,Italy,Japan,Thailand,3,0,25,25,25,-,-,15,17,16,-,-,3,14/25 (56%),11/16 (69%),20,16,4,0,-,16,3,14,33,4,9,10,23,0,1,24,25,7,0,6,13,15,1,17,7,0,24,31
2021,5,2021/5/25,1,Preliminary ,Rimini,Italy,Korea,China,1,3,25,19,19,18,-,23,25,25,25,-,ALL,29/82 (35%),52/97 (54%),56,49,3,4,-,49,28,80,157,3,14,9,26,4,8,69,81,39,7,38,84,52,9,65,12,1,138,151
2021,5,2021/5/25,1,Preliminary ,Rimini,Italy,Korea,China,1,3,25,19,19,18,-,23,25,25,25,-,1,11/25 (44%),14/23 (61%),19,16,2,1,-,16,4,19,39,2,2,5,9,1,1,23,25,10,2,9,21,13,3,18,2,0,34,36
2021,5,2021/5/25,1,Preliminary ,Rimini,Italy,Korea,China,1,3,25,19,19,18,-,23,25,25,25,-,2,3/19 (16%),16/25 (64%),16,16,0,0,-,16,11,20,47,0,2,1,3,0,3,16,19,12,0,11,23,11,0,12,2,0,42,44
2021,5,2021/5/25,1,Preliminary ,Rimini,Italy,Korea,China,1,3,25,19,19,18,-,23,25,25,25,-,3,9/20 (45%),10/24 (42%),13,10,0,3,-,10,6,16,32,0,6,0,6,3,3,14,20,10,2,7,19,12,1,13,3,1,28,32
2021,5,2021/5/25,1,Preliminary ,Rimini,Italy,Korea,China,1,3,25,19,19,18,-,23,25,25,25,-,4,6/18 (33%),12/25 (48%),8,7,1,0,-,7,7,25,39,1,4,3,8,0,1,16,17,7,3,11,21,16,5,22,5,0,34,39
2021,5,2021/5/25,1,Preliminary,Rimini,Italy,China,Korea,3,1,23,25,25,25,-,25,19,19,18,-,ALL,45/97 (46%),53/82 (65%),72,53,12,7,-,53,13,75,141,12,22,16,50,7,13,77,97,25,4,44,73,58,6,68,10,1,124,135
2021,5,2021/5/25,1,Preliminary,Rimini,Italy,China,Korea,3,1,23,25,25,25,-,25,19,19,18,-,1,9/23 (39%),14/25 (56%),21,16,3,2,-,16,6,25,47,3,9,3,15,2,2,19,23,11,1,12,24,15,0,15,1,0,43,44
2021,5,2021/5/25,1,Preliminary,Rimini,Italy,China,Korea,3,1,23,25,25,25,-,25,19,19,18,-,2,9/25 (36%),16/19 (84%),16,11,5,0,-,11,1,19,31,5,7,2,14,0,2,23,25,6,0,10,16,12,2,16,1,0,28,29
2021,5,2021/5/25,1,Preliminary,Rimini,Italy,China,Korea,3,1,23,25,25,25,-,25,19,19,18,-,3,14/24 (58%),11/20 (55%),18,13,3,2,-,13,1,13,27,3,4,3,10,2,5,17,24,4,3,10,17,12,1,15,3,0,22,25
2021,5,2021/5/25,1,Preliminary,Rimini,Italy,China,Korea,3,1,23,25,25,25,-,25,19,19,18,-,4,13/25 (52%),12/18 (67%),17,13,1,3,-,13,5,18,36,1,2,8,11,3,4,18,25,4,0,12,16,19,3,22,5,1,31,37
2021,6,2021/5/25,1,Preliminary ,Rimini,Italy,United States,Dominican Republic,3,0,25,25,25,-,-,20,21,12,-,-,ALL,31/73 (42%),44/55 (80%),62,51,9,2,-,51,10,49,110,9,16,8,33,2,7,64,73,21,1,27,49,24,16,41,5,1,6,12
2021,6,2021/5/25,1,Preliminary ,Rimini,Italy,United States,Dominican Republic,3,0,25,25,25,-,-,20,21,12,-,-,1,8/24 (33%),17/21 (81%),23,20,2,1,-,20,3,13,36,2,6,1,9,1,1,22,24,9,0,10,19,4,9,13,0,1,2,3
2021,6,2021/5/25,1,Preliminary ,Rimini,Italy,United States,Dominican Republic,3,0,25,25,25,-,-,20,21,12,-,-,2,10/25 (40%),15/21 (71%),20,18,2,0,-,18,6,23,47,2,5,4,11,0,5,20,25,7,1,11,19,12,3,16,4,0,4,8
2021,6,2021/5/25,1,Preliminary ,Rimini,Italy,United States,Dominican Republic,3,0,25,25,25,-,-,20,21,12,-,-,3,13/24 (54%),12/13 (92%),19,13,5,1,-,13,1,13,27,5,5,3,13,1,1,22,24,5,0,6,11,8,4,12,1,0,0,1
2021,6,2021/5/25,1,Preliminary,Rimini,Italy,Dominican Republic,United States,0,3,20,21,12,-,-,25,25,25,-,-,ALL,11/55 (20%),42/73 (58%),38,34,3,1,-,34,16,58,108,3,14,2,19,1,6,48,55,19,2,45,66,23,23,47,1,0,4,5
2021,6,2021/5/25,1,Preliminary,Rimini,Italy,Dominican Republic,United States,0,3,20,21,12,-,-,25,25,25,-,-,1,4/21 (19%),16/24 (67%),15,15,0,0,-,15,2,14,31,0,4,0,4,0,2,19,21,5,1,17,23,3,10,13,1,0,0,1
2021,6,2021/5/25,1,Preliminary,Rimini,Italy,Dominican Republic,United States,0,3,20,21,12,-,-,25,25,25,-,-,2,6/21 (29%),15/25 (60%),13,9,3,1,-,9,5,27,41,3,8,1,12,1,2,18,21,3,0,17,20,12,6,19,0,0,1,1
2021,6,2021/5/25,1,Preliminary,Rimini,Italy,Dominican Republic,United States,0,3,20,21,12,-,-,25,25,25,-,-,3,1/13 (8%),11/24 (46%),10,10,0,0,-,10,9,17,36,0,2,1,3,0,2,11,13,11,1,11,23,8,7,15,0,0,3,3
2021,7,2021/5/25,1,Preliminary ,Rimini,Italy,Poland,Italy,3,2,25,22,20,25,17,22,25,25,22,15,ALL,39/108 (36%),70/110 (64%),78,59,11,8,-,59,25,73,157,11,16,26,53,8,17,83,108,31,10,58,99,61,18,84,17,3,138,158
2021,7,2021/5/25,1,Preliminary ,Rimini,Italy,Poland,Italy,3,2,25,22,20,25,17,22,25,25,22,15,1,8/24 (33%),17/23 (74%),18,14,2,2,-,14,6,18,38,2,3,4,9,2,4,18,24,8,1,10,19,14,4,18,2,0,36,38
2021,7,2021/5/25,1,Preliminary ,Rimini,Italy,Poland,Italy,3,2,25,22,20,25,17,22,25,25,22,15,2,8/23 (35%),14/24 (58%),18,13,4,1,-,13,5,14,32,4,4,5,13,1,3,19,23,5,3,14,22,12,5,20,6,0,26,32
2021,7,2021/5/25,1,Preliminary ,Rimini,Italy,Poland,Italy,3,2,25,22,20,25,17,22,25,25,22,15,3,8/20 (40%),12/25 (48%),14,11,3,0,-,11,6,14,31,3,3,8,14,0,6,14,20,2,6,15,23,13,2,15,4,1,28,33
2021,7,2021/5/25,1,Preliminary ,Rimini,Italy,Poland,Italy,3,2,25,22,20,25,17,22,25,25,22,15,4,9/25 (36%),16/22 (73%),18,15,1,2,-,15,4,14,33,1,3,4,8,2,2,21,25,11,0,10,21,12,5,18,4,1,26,31
2021,7,2021/5/25,1,Preliminary ,Rimini,Italy,Poland,Italy,3,2,25,22,20,25,17,22,25,25,22,15,5,6/16 (38%),11/16 (69%),10,6,1,3,-,6,4,13,23,1,3,5,9,3,2,11,16,5,0,9,14,10,2,13,1,1,22,24
2021,7,2021/5/25,1,Preliminary,Rimini,Italy,Italy,Poland,2,3,22,25,25,22,15,25,22,20,25,17,ALL,40/110 (36%),69/108 (64%),74,53,11,10,-,53,30,78,161,11,20,21,52,10,11,89,110,27,8,56,91,73,14,88,36,1,125,162
2021,7,2021/5/25,1,Preliminary,Rimini,Italy,Italy,Poland,2,3,22,25,25,22,15,25,22,20,25,17,1,6/23 (26%),16/24 (67%),14,11,2,1,-,11,4,16,31,2,6,9,17,1,4,18,23,7,2,11,20,13,3,16,7,1,24,32
2021,7,2021/5/25,1,Preliminary,Rimini,Italy,Italy,Poland,2,3,22,25,25,22,15,25,22,20,25,17,2,10/24 (42%),15/23 (65%),18,13,2,3,-,13,6,16,35,2,1,2,5,3,2,19,24,4,1,15,20,17,4,21,11,0,24,35
2021,7,2021/5/25,1,Preliminary,Rimini,Italy,Italy,Poland,2,3,22,25,25,22,15,25,22,20,25,17,3,13/25 (52%),12/20 (60%),14,6,2,6,-,6,7,18,31,2,3,4,9,6,2,17,25,6,0,8,14,16,2,18,7,0,24,31
2021,7,2021/5/25,1,Preliminary,Rimini,Italy,Italy,Poland,2,3,22,25,25,22,15,25,22,20,25,17,4,6/22 (27%),16/25 (64%),18,15,3,0,-,15,7,14,36,3,8,4,15,0,1,21,22,7,2,14,23,14,2,16,9,0,27,36
2021,7,2021/5/25,1,Preliminary,Rimini,Italy,Italy,Poland,2,3,22,25,25,22,15,25,22,20,25,17,5,5/16 (31%),10/16 (63%),10,8,2,0,-,8,6,14,28,2,2,2,6,0,2,14,16,3,3,8,14,13,3,17,2,0,26,28
2021,8,2021/5/25,1,Preliminary ,Rimini,Italy,Canada,Brazil,1,3,25,11,9,14,-,23,25,25,25,-,ALL,15/60 (25%),44/97 (45%),50,44,5,1,-,44,35,65,144,5,14,6,25,1,9,50,60,26,3,67,96,26,21,48,0,2,58,60
2021,8,2021/5/25,1,Preliminary ,Rimini,Italy,Canada,Brazil,1,3,25,11,9,14,-,23,25,25,25,-,1,10/24 (42%),15/24 (63%),21,19,1,1,-,19,5,20,44,1,3,2,6,1,4,19,24,6,0,18,24,8,9,18,0,0,4,4
2021,8,2021/5/25,1,Preliminary ,Rimini,Italy,Canada,Brazil,1,3,25,11,9,14,-,23,25,25,25,-,2,2/12 (17%),9/24 (38%),7,6,1,0,-,6,9,18,33,1,3,1,5,0,3,9,12,8,0,15,23,5,6,11,0,0,6,6
2021,8,2021/5/25,1,Preliminary ,Rimini,Italy,Canada,Brazil,1,3,25,11,9,14,-,23,25,25,25,-,3,0/9 (0%),9/25 (36%),8,8,0,0,-,8,9,12,29,0,3,2,5,0,1,8,9,5,3,17,25,3,3,6,0,1,12,13
2021,8,2021/5/25,1,Preliminary ,Rimini,Italy,Canada,Brazil,1,3,25,11,9,14,-,23,25,25,25,-,4,3/15 (20%),11/24 (46%),14,11,3,0,-,11,12,15,38,3,5,1,9,0,1,14,15,7,0,17,24,10,3,13,0,1,36,37
2021,8,2021/5/25,1,Preliminary,Rimini,Italy,Brazil,Canada,3,1,23,25,25,25,-,25,11,9,14,-,ALL,53/97 (55%),45/60 (75%),71,49,19,3,-,49,11,53,113,19,14,3,36,3,1,93,97,27,1,23,51,27,15,43,0,1,34,35
2021,8,2021/5/25,1,Preliminary,Rimini,Italy,Brazil,Canada,3,1,23,25,25,25,-,25,11,9,14,-,1,9/24 (38%),14/24 (58%),17,14,3,0,-,14,4,15,33,3,7,1,11,0,0,24,24,10,1,9,20,9,5,15,0,1,0,1
2021,8,2021/5/25,1,Preliminary,Rimini,Italy,Brazil,Canada,3,1,23,25,25,25,-,25,11,9,14,-,2,15/24 (63%),10/12 (83%),18,13,5,0,-,13,3,14,30,5,1,1,7,0,1,23,24,7,0,2,9,8,3,11,0,0,0,0
2021,8,2021/5/25,1,Preliminary,Rimini,Italy,Brazil,Canada,3,1,23,25,25,25,-,25,11,9,14,-,3,16/25 (64%),9/9 (100%),18,11,4,3,-,11,1,8,20,4,2,0,6,3,0,22,25,4,0,4,8,3,5,8,0,0,7,7
2021,8,2021/5/25,1,Preliminary,Rimini,Italy,Brazil,Canada,3,1,23,25,25,25,-,25,11,9,14,-,4,13/24 (54%),12/15 (80%),18,11,7,0,-,11,3,16,30,7,4,1,12,0,0,24,24,6,0,8,14,7,2,9,0,0,27,27
2021,9,2021/5/26,1,Preliminary,Rimini,Italy,Netherlands,Germany,2,3,25,18,30,23,12,18,25,28,25,15,ALL,43/108 (40%),65/111 (59%),78,63,9,6,-,63,23,69,155,9,13,3,25,6,17,85,108,32,6,58,96,59,5,64,33,1,111,145
2021,9,2021/5/26,1,Preliminary,Rimini,Italy,Netherlands,Germany,2,3,25,18,30,23,12,18,25,28,25,15,1,13/24 (54%),12/19 (63%),18,12,3,3,-,12,3,14,29,3,2,2,7,3,5,16,24,6,1,11,18,6,1,7,4,0,19,23
2021,9,2021/5/26,1,Preliminary,Rimini,Italy,Netherlands,Germany,2,3,25,18,30,23,12,18,25,28,25,15,2,7/19 (37%),11/24 (46%),13,11,2,0,-,11,6,18,35,2,2,0,4,0,1,18,19,6,2,12,20,15,1,16,8,0,26,34
2021,9,2021/5/26,1,Preliminary,Rimini,Italy,Netherlands,Germany,2,3,25,18,30,23,12,18,25,28,25,15,3,13/29 (45%),17/29 (59%),26,22,2,2,-,22,5,20,47,2,2,0,4,2,7,20,29,10,1,15,26,18,1,19,5,1,38,44
2021,9,2021/5/26,1,Preliminary,Rimini,Italy,Netherlands,Germany,2,3,25,18,30,23,12,18,25,28,25,15,4,9/24 (38%),14/24 (58%),13,10,2,1,-,10,6,10,26,2,5,0,7,1,3,20,24,8,1,10,19,12,0,12,9,0,16,25
2021,9,2021/5/26,1,Preliminary,Rimini,Italy,Netherlands,Germany,2,3,25,18,30,23,12,18,25,28,25,15,5,1/12 (8%),11/15 (73%),8,8,0,0,-,8,3,7,18,0,2,1,3,0,1,11,12,2,1,10,13,8,2,10,7,0,12,19
2021,9,2021/5/26,1,Preliminary ,Rimini,Italy,Germany,Netherlands,3,2,18,25,28,25,15,25,18,30,23,12,ALL,46/111 (41%),65/108 (60%),77,62,9,6,-,62,20,76,158,9,10,3,22,6,15,90,111,38,6,47,91,54,11,66,34,1,111,146
2021,9,2021/5/26,1,Preliminary ,Rimini,Italy,Germany,Netherlands,3,2,18,25,28,25,15,25,18,30,23,12,1,7/19 (37%),11/24 (46%),10,8,1,1,-,8,7,10,25,1,1,2,4,1,1,17,19,7,3,9,19,7,2,10,2,1,19,22
2021,9,2021/5/26,1,Preliminary ,Rimini,Italy,Germany,Netherlands,3,2,18,25,28,25,15,25,18,30,23,12,2,13/24 (54%),12/19 (63%),20,16,2,2,-,16,3,20,39,2,0,1,3,2,4,18,24,11,0,7,18,12,1,13,8,0,29,37
2021,9,2021/5/26,1,Preliminary ,Rimini,Italy,Germany,Netherlands,3,2,18,25,28,25,15,25,18,30,23,12,3,12/29 (41%),16/29 (55%),16,13,2,1,-,13,2,21,36,2,4,0,6,1,3,25,29,11,2,9,22,14,3,17,6,0,29,35
2021,9,2021/5/26,1,Preliminary ,Rimini,Italy,Germany,Netherlands,3,2,18,25,28,25,15,25,18,30,23,12,4,10/24 (42%),15/24 (63%),20,15,4,1,-,15,7,14,36,4,2,0,6,1,5,18,24,5,1,15,21,12,1,13,11,0,19,30
2021,9,2021/5/26,1,Preliminary ,Rimini,Italy,Germany,Netherlands,3,2,18,25,28,25,15,25,18,30,23,12,5,4/15 (27%),11/12 (92%),11,10,0,1,-,10,1,11,22,0,3,0,3,1,2,12,15,4,0,7,11,9,4,13,7,0,15,22
2021,10,2021/5/26,1,Preliminary,Rimini,Italy,Thailand,Korea,1,3,25,13,18,17,-,15,25,25,25,-,ALL,27/74 (36%),46/89 (52%),51,43,3,5,-,43,15,90,148,3,19,13,35,5,5,64,74,31,5,44,80,63,17,90,23,2,122,147
2021,10,2021/5/26,1,Preliminary,Rimini,Italy,Thailand,Korea,1,3,25,13,18,17,-,15,25,25,25,-,1,14/24 (58%),11/16 (69%),20,15,1,4,-,15,2,21,38,1,3,3,7,4,3,17,24,6,0,9,15,17,3,20,8,0,30,38
2021,10,2021/5/26,1,Preliminary,Rimini,Italy,Thailand,Korea,1,3,25,13,18,17,-,15,25,25,25,-,2,4/14 (29%),9/24 (38%),9,8,1,0,-,8,7,21,36,1,2,2,5,0,0,14,14,4,2,16,22,13,6,22,2,0,33,35
2021,10,2021/5/26,1,Preliminary,Rimini,Italy,Thailand,Korea,1,3,25,13,18,17,-,15,25,25,25,-,3,3/18 (17%),15/25 (60%),11,11,0,0,-,11,4,22,37,0,6,6,12,0,2,16,18,9,2,11,22,16,4,23,6,0,29,35
2021,10,2021/5/26,1,Preliminary,Rimini,Italy,Thailand,Korea,1,3,25,13,18,17,-,15,25,25,25,-,4,6/18 (33%),11/24 (46%),11,9,1,1,-,9,2,26,37,1,8,2,11,1,0,17,18,12,1,8,21,17,4,25,7,2,30,39
2021,10,2021/5/26,1,Preliminary ,Rimini,Italy,Korea,Thailand,3,1,15,25,25,25,-,25,13,18,17,-,ALL,43/89 (48%),47/74 (64%),78,62,11,5,-,62,13,64,139,11,18,31,60,5,9,75,89,34,5,30,69,71,6,84,39,2,99,140
2021,10,2021/5/26,1,Preliminary ,Rimini,Italy,Korea,Thailand,3,1,15,25,25,25,-,25,13,18,17,-,1,5/16 (31%),10/24 (42%),11,10,1,0,-,10,4,19,33,1,5,5,11,0,1,15,16,7,4,10,21,14,3,17,3,1,30,34
2021,10,2021/5/26,1,Preliminary ,Rimini,Italy,Korea,Thailand,3,1,15,25,25,25,-,25,13,18,17,-,2,15/24 (63%),10/14 (71%),23,16,5,2,-,16,2,15,33,5,5,6,16,2,2,20,24,11,0,3,14,18,0,21,13,1,19,33
2021,10,2021/5/26,1,Preliminary ,Rimini,Italy,Korea,Thailand,3,1,15,25,25,25,-,25,13,18,17,-,3,10/25 (40%),15/18 (83%),22,17,3,2,-,17,3,16,36,3,4,8,15,2,3,20,25,7,0,9,16,19,1,22,12,0,24,36
2021,10,2021/5/26,1,Preliminary ,Rimini,Italy,Korea,Thailand,3,1,15,25,25,25,-,25,13,18,17,-,4,13/24 (54%),12/18 (67%),22,19,2,1,-,19,4,14,37,2,4,12,18,1,3,20,24,9,1,8,18,20,2,24,11,0,26,37
2021,11,2021/5/26,1,Preliminary ,Rimini,Italy,Japan,China,3,0,25,25,25,-,-,13,19,17,-,-,ALL,36/74 (49%),39/50 (78%),63,53,3,7,-,53,12,52,117,3,8,4,15,7,6,61,74,27,0,19,46,50,9,59,44,1,69,114
