Season,Match,Y/M/D,Pool,Week,City,Country,Team,VS_Team,SET_Won,SET_Lost,Point1,Point2,Point3,Point4,Point5,VS_Point1,VS_Point2,VS_Point3,VS_Point4,VS_Point5,SET,Service points won,Service,Receiver points won,Receiver,SCORING_Total ABS,SCORING_Attack Points,SCORING_Block Points,SCORING_Serve Points,SCORING_Errors,ATTACK_Point,ATTACK_Errors,ATTACK_Attempts,ATTACK_Total,BLOCK_Point,BLOCK_Errors,BLOCK_Touches,BLOCK_Total,SERVE_Point,SERVE_Errors,SERVE_Attempts,SERVE_Total,RECEPTION_Successful,RECEPTION_Errors,RECEPTION_Attempts,RECEPTION_Total,DIG_Digs,DIG_Errors,DIG_Total,SET_Point,SET_Errors,SET_Attempts,SET_Total
2021,2,2021/5/28,1,Preliminary ,Rimini,Italy,Australia,Germany,0,3,19,18,16,-,-,25,25,25,-,-,2,3,19,15,24,10,10,0,0,-,10,5,8,23,0,5,4,9,0,3,15,18,4,1,14,19,5,6,11,5,0,16,21
2021,2,2021/5/28,1,Preliminary ,Rimini,Italy,Australia,Germany,0,3,19,18,16,-,-,25,25,25,-,-,3,3,16,13,25,9,8,1,0,-,8,2,7,17,1,7,2,10,0,6,11,17,4,2,12,18,6,2,8,6,2,11,19
2021,2,2021/5/28,1,Preliminary,Rimini,Italy,Germany,Australia,3,0,25,25,25,-,-,19,18,16,-,-,ALL,30,74,45,54,52,42,5,5,-,42,6,22,70,5,15,7,27,5,19,48,72,14,0,26,40,30,2,34,21,0,50,71
2021,2,2021/5/28,1,Preliminary,Rimini,Italy,Germany,Australia,3,0,25,25,25,-,-,19,18,16,-,-,1,9,25,16,19,17,14,1,2,-,14,2,5,21,1,5,3,9,2,7,14,23,6,0,8,14,9,1,10,8,0,14,22
2021,2,2021/5/28,1,Preliminary,Rimini,Italy,Germany,Australia,3,0,25,25,25,-,-,19,18,16,-,-,2,9,24,16,19,20,16,3,1,-,16,2,9,27,3,4,2,9,1,6,18,25,6,0,9,15,12,1,14,8,0,19,27
2021,2,2021/5/28,1,Preliminary,Rimini,Italy,Germany,Australia,3,0,25,25,25,-,-,19,18,16,-,-,3,12,25,13,16,15,12,1,2,-,12,2,8,22,1,6,2,9,2,6,16,24,2,0,9,11,9,0,10,5,0,17,22
2021,3,2021/5/28,1,Preliminary ,Rimini,Italy,Iran,Japan,0,3,19,22,24,-,-,25,25,26,-,-,ALL,18,66,47,75,50,41,8,1,-,41,12,31,84,8,0,0,8,1,16,49,66,31,2,35,68,5,0,6,9,1,75,85
2021,3,2021/5/28,1,Preliminary ,Rimini,Italy,Iran,Japan,0,3,19,22,24,-,-,25,25,26,-,-,1,2,19,17,25,15,14,1,0,-,14,4,9,27,1,0,0,1,0,6,13,19,13,0,10,23,1,0,2,0,0,27,27
2021,3,2021/5/28,1,Preliminary ,Rimini,Italy,Iran,Japan,0,3,19,22,24,-,-,25,25,26,-,-,2,7,23,15,24,19,12,7,0,-,12,4,11,27,7,0,0,7,0,7,16,23,8,0,13,21,3,0,3,1,1,26,28
2021,3,2021/5/28,1,Preliminary ,Rimini,Italy,Iran,Japan,0,3,19,22,24,-,-,25,25,26,-,-,3,9,24,15,26,16,15,0,1,-,15,4,11,30,0,0,0,0,1,3,20,24,10,2,12,24,1,0,1,8,0,22,30
2021,3,2021/5/28,1,Preliminary,Rimini,Italy,Japan,Iran,3,0,25,25,26,-,-,19,22,24,-,-,ALL,28,75,48,66,54,45,7,2,-,45,13,36,94,7,3,2,12,2,7,66,75,25,1,24,50,10,0,11,4,1,89,94
2021,3,2021/5/28,1,Preliminary,Rimini,Italy,Japan,Iran,3,0,25,25,26,-,-,19,22,24,-,-,1,8,25,17,19,17,15,2,0,-,15,3,7,25,2,0,1,3,0,2,23,25,7,0,6,13,2,0,2,0,0,25,25
2021,3,2021/5/28,1,Preliminary,Rimini,Italy,Japan,Iran,3,0,25,25,26,-,-,19,22,24,-,-,2,9,24,16,23,16,13,3,0,-,13,7,14,34,3,0,0,3,0,3,21,24,7,0,9,16,2,0,2,0,0,34,34
2021,3,2021/5/28,1,Preliminary,Rimini,Italy,Japan,Iran,3,0,25,25,26,-,-,19,22,24,-,-,3,11,26,15,24,21,17,2,2,-,17,3,15,35,2,3,1,6,2,2,22,26,11,1,9,21,6,0,7,4,1,30,35
2021,4,2021/5/28,1,Preliminary,Rimini,Italy,Serbia,Slovenia,3,1,22,25,36,25,-,25,18,34,18,-,ALL,35,107,73,96,83,66,14,3,-,66,19,36,121,14,23,4,41,3,19,85,107,26,4,49,79,35,9,46,37,0,82,119
2021,4,2021/5/28,1,Preliminary,Rimini,Italy,Serbia,Slovenia,3,1,22,25,36,25,-,25,18,34,18,-,1,5,22,17,25,18,16,2,0,-,16,6,15,37,2,6,1,9,0,5,17,22,5,1,16,22,11,0,11,12,0,24,36
2021,4,2021/5/28,1,Preliminary,Rimini,Italy,Serbia,Slovenia,3,1,22,25,36,25,-,25,18,34,18,-,2,8,25,17,18,21,16,3,2,-,16,2,4,22,3,2,1,6,2,5,18,25,4,0,10,14,4,3,7,8,0,12,20
2021,4,2021/5/28,1,Preliminary,Rimini,Italy,Serbia,Slovenia,3,1,22,25,36,25,-,25,18,34,18,-,3,8,35,28,35,26,21,5,0,-,21,9,10,40,5,10,2,17,0,6,29,35,12,2,13,27,14,3,18,10,0,31,41
2021,4,2021/5/28,1,Preliminary,Rimini,Italy,Serbia,Slovenia,3,1,22,25,36,25,-,25,18,34,18,-,4,14,25,11,18,18,13,4,1,-,13,2,7,22,4,5,0,9,1,3,21,25,5,1,10,16,6,3,10,7,0,15,22
2021,4,2021/5/28,1,Preliminary ,Rimini,Italy,Slovenia,Serbia,1,3,25,18,34,18,-,22,25,36,25,-,ALL,23,96,72,107,66,53,9,4,-,53,21,37,111,9,14,7,30,4,17,75,96,26,3,59,88,27,27,59,43,1,66,110
2021,4,2021/5/28,1,Preliminary ,Rimini,Italy,Slovenia,Serbia,1,3,25,18,34,18,-,22,25,36,25,-,1,8,25,17,22,16,13,2,1,-,13,3,11,27,2,2,2,6,1,3,21,25,4,0,13,17,10,7,18,10,0,16,26
2021,4,2021/5/28,1,Preliminary ,Rimini,Italy,Slovenia,Serbia,1,3,25,18,34,18,-,22,25,36,25,-,2,1,18,17,25,13,11,2,0,-,11,3,7,21,2,3,1,6,0,4,14,18,4,2,14,20,4,7,12,13,0,8,21
2021,4,2021/5/28,1,Preliminary ,Rimini,Italy,Slovenia,Serbia,1,3,25,18,34,18,-,22,25,36,25,-,3,7,35,27,35,23,17,4,2,-,17,6,14,37,4,4,3,11,2,8,25,35,11,0,18,29,8,8,17,11,1,26,38
2021,4,2021/5/28,1,Preliminary ,Rimini,Italy,Slovenia,Serbia,1,3,25,18,34,18,-,22,25,36,25,-,4,7,18,11,25,14,12,1,1,-,12,9,5,26,1,5,1,7,1,2,15,18,7,1,14,22,5,5,12,9,0,16,25
2021,5,2021/5/28,1,Preliminary,Rimini,Italy,Netherlands,Russia,1,3,19,22,25,20,-,25,25,18,25,-,ALL,25,87,61,92,61,49,6,6,-,49,14,26,89,6,21,15,42,6,18,63,87,15,10,49,74,33,9,47,27,0,61,88
2021,5,2021/5/28,1,Preliminary,Rimini,Italy,Netherlands,Russia,1,3,19,22,25,20,-,25,25,18,25,-,1,3,19,16,25,13,11,2,0,-,11,3,13,27,2,8,1,11,0,4,15,19,4,2,16,22,9,3,12,5,0,21,26
2021,5,2021/5/28,1,Preliminary,Rimini,Italy,Netherlands,Russia,1,3,19,22,25,20,-,25,25,18,25,-,2,4,23,18,24,13,13,0,0,-,13,3,4,20,0,4,1,5,0,8,15,23,1,1,15,17,7,3,10,8,0,12,20
2021,5,2021/5/28,1,Preliminary,Rimini,Italy,Netherlands,Russia,1,3,19,22,25,20,-,25,25,18,25,-,3,12,24,13,19,19,13,1,5,-,13,7,6,26,1,3,8,12,5,2,17,24,4,1,9,14,13,1,17,8,0,18,26
2021,5,2021/5/28,1,Preliminary,Rimini,Italy,Netherlands,Russia,1,3,19,22,25,20,-,25,25,18,25,-,4,6,21,14,24,16,12,3,1,-,12,1,3,16,3,6,5,14,1,4,16,21,6,6,9,21,4,2,8,6,0,10,16
2021,5,2021/5/28,1,Preliminary ,Rimini,Italy,Russia,Netherlands,3,1,25,25,18,25,-,19,22,25,20,-,ALL,31,92,62,87,71,51,10,10,-,51,11,32,94,10,24,14,48,10,18,64,92,20,6,43,69,31,16,49,38,0,50,88
2021,5,2021/5/28,1,Preliminary ,Rimini,Italy,Russia,Netherlands,3,1,25,25,18,25,-,19,22,25,20,-,1,9,25,16,19,20,16,2,2,-,16,5,8,29,2,6,6,14,2,3,20,25,5,0,10,15,13,2,17,7,0,19,26
2021,5,2021/5/28,1,Preliminary ,Rimini,Italy,Russia,Netherlands,3,1,25,25,18,25,-,19,22,25,20,-,2,6,24,19,23,17,13,3,1,-,13,1,5,19,3,5,3,11,1,7,16,24,6,0,9,15,4,7,11,12,0,6,18
2021,5,2021/5/28,1,Preliminary ,Rimini,Italy,Russia,Netherlands,3,1,25,25,18,25,-,19,22,25,20,-,3,6,19,12,24,13,8,4,1,-,8,2,13,23,4,3,4,11,1,5,13,19,2,5,15,22,7,5,12,7,0,15,22
2021,5,2021/5/28,1,Preliminary ,Rimini,Italy,Russia,Netherlands,3,1,25,25,18,25,-,19,22,25,20,-,4,10,24,15,21,21,14,1,6,-,14,3,6,23,1,10,1,12,6,3,15,24,7,1,9,17,7,2,9,12,0,10,22
2021,6,2021/5/28,1,Preliminary ,Rimini,Italy,Canada,United States,0,3,17,24,20,-,-,25,26,25,-,-,ALL,14,63,47,74,39,30,6,3,-,30,16,34,80,6,10,11,27,3,9,51,63,17,4,37,58,36,11,48,18,2,61,81
2021,6,2021/5/28,1,Preliminary ,Rimini,Italy,Canada,United States,0,3,17,24,20,-,-,25,26,25,-,-,1,1,18,16,24,10,10,0,0,-,10,3,15,28,0,5,4,9,0,3,15,18,7,1,11,19,9,5,15,5,1,22,28
2021,6,2021/5/28,1,Preliminary ,Rimini,Italy,Canada,United States,0,3,17,24,20,-,-,25,26,25,-,-,2,6,24,18,26,18,14,3,1,-,14,3,12,29,3,2,5,10,1,4,19,24,5,1,15,21,18,5,23,7,1,22,30
2021,6,2021/5/28,1,Preliminary ,Rimini,Italy,Canada,United States,0,3,17,24,20,-,-,25,26,25,-,-,3,7,21,13,24,11,6,3,2,-,6,10,7,23,3,3,2,8,2,2,17,21,5,2,11,18,9,1,10,6,0,17,23
2021,6,2021/5/28,1,Preliminary,Rimini,Italy,United States,Canada,3,0,25,26,25,-,-,17,24,20,-,-,ALL,27,74,49,63,52,43,5,4,-,43,12,42,97,5,8,8,21,4,16,54,74,19,3,32,54,40,11,51,30,0,61,91
2021,6,2021/5/28,1,Preliminary,Rimini,Italy,United States,Canada,3,0,25,26,25,-,-,17,24,20,-,-,1,8,24,17,18,18,16,1,1,-,16,2,13,31,1,1,4,6,1,5,18,24,7,0,8,15,17,7,24,8,0,24,32
2021,6,2021/5/28,1,Preliminary,Rimini,Italy,United States,Canada,3,0,25,26,25,-,-,17,24,20,-,-,2,8,26,18,24,19,17,1,1,-,17,4,20,41,1,6,2,9,1,5,20,26,7,1,12,20,16,2,18,13,0,24,37
2021,6,2021/5/28,1,Preliminary,Rimini,Italy,United States,Canada,3,0,25,26,25,-,-,17,24,20,-,-,3,11,24,14,21,15,10,3,2,-,10,6,9,25,3,1,2,6,2,6,16,24,5,2,12,19,7,2,9,9,0,13,22
2021,7,2021/5/28,1,Preliminary ,Rimini,Italy,Italy,Poland,0,3,19,20,18,-,-,25,25,25,-,-,ALL,11,59,46,73,39,33,6,0,-,33,12,40,85,6,11,15,32,0,15,44,59,11,9,40,60,28,8,47,23,0,1,24
2021,7,2021/5/28,1,Preliminary ,Rimini,Italy,Italy,Poland,0,3,19,20,18,-,-,25,25,25,-,-,1,4,20,15,24,13,10,3,0,-,10,3,12,25,3,3,3,9,0,6,14,20,4,5,10,19,8,4,15,11,0,0,11
2021,7,2021/5/28,1,Preliminary ,Rimini,Italy,Italy,Poland,0,3,19,20,18,-,-,25,25,25,-,-,2,5,20,15,25,16,13,3,0,-,13,5,14,32,3,4,6,13,0,4,16,20,4,2,16,22,11,3,17,3,0,0,3
2021,7,2021/5/28,1,Preliminary ,Rimini,Italy,Italy,Poland,0,3,19,20,18,-,-,25,25,25,-,-,3,2,19,16,24,10,10,0,0,-,10,4,14,28,0,4,6,10,0,5,14,19,3,2,14,19,9,1,15,9,0,1,10
2021,7,2021/5/28,1,Preliminary,Rimini,Italy,Poland,Italy,3,0,25,25,25,-,-,19,20,18,-,-,ALL,27,73,48,59,56,39,8,9,-,39,10,30,79,8,11,24,43,9,13,51,73,25,0,19,44,32,6,44,30,0,0,30
2021,7,2021/5/28,1,Preliminary,Rimini,Italy,Poland,Italy,3,0,25,25,25,-,-,19,20,18,-,-,1,9,24,16,20,18,11,2,5,-,11,3,7,21,2,1,4,7,5,5,14,24,11,0,3,14,8,3,13,10,0,0,10
2021,7,2021/5/28,1,Preliminary,Rimini,Italy,Poland,Italy,3,0,25,25,25,-,-,19,20,18,-,-,2,10,25,15,20,19,14,3,2,-,14,4,9,27,3,8,11,22,2,3,20,25,5,0,11,16,11,0,13,9,0,0,9
2021,7,2021/5/28,1,Preliminary,Rimini,Italy,Poland,Italy,3,0,25,25,25,-,-,19,20,18,-,-,3,8,24,17,19,19,14,3,2,-,14,3,14,31,3,2,9,14,2,5,17,24,9,0,5,14,13,3,18,11,0,0,11
2021,8,2021/5/28,1,Preliminary ,Rimini,Italy,Argentina,Brazil,0,3,29,24,16,-,-,31,26,25,-,-,ALL,20,70,49,81,54,38,13,3,-,38,13,27,78,13,16,3,32,3,15,52,70,19,7,46,72,22,9,31,22,2,52,76
2021,8,2021/5/28,1,Preliminary ,Rimini,Italy,Argentina,Brazil,0,3,29,24,16,-,-,31,26,25,-,-,1,8,29,21,31,22,16,5,1,-,16,5,8,29,5,3,2,10,1,6,22,29,6,4,18,28,9,2,11,11,0,18,29
2021,8,2021/5/28,1,Preliminary ,Rimini,Italy,Argentina,Brazil,0,3,29,24,16,-,-,31,26,25,-,-,2,8,25,16,25,21,14,5,2,-,14,4,8,26,5,7,0,12,2,6,17,25,7,0,15,22,8,2,10,6,1,16,23
2021,8,2021/5/28,1,Preliminary ,Rimini,Italy,Argentina,Brazil,0,3,29,24,16,-,-,31,26,25,-,-,3,4,16,12,25,11,8,3,0,-,8,4,11,23,3,6,1,10,0,3,13,16,6,3,13,22,5,5,10,5,1,18,24
2021,8,2021/5/28,1,Preliminary,Rimini,Italy,Brazil,Argentina,3,0,31,26,25,-,-,29,24,16,-,-,ALL,32,81,50,70,57,44,6,7,-,44,19,21,84,6,13,4,23,7,9,65,81,26,3,26,55,31,11,42,24,0,61,85
2021,8,2021/5/28,1,Preliminary,Rimini,Italy,Brazil,Argentina,3,0,31,26,25,-,-,29,24,16,-,-,1,10,31,21,29,19,15,0,4,-,15,9,9,33,0,6,2,8,4,3,24,31,13,1,9,23,11,6,17,11,0,21,32
2021,8,2021/5/28,1,Preliminary,Rimini,Italy,Brazil,Argentina,3,0,31,26,25,-,-,29,24,16,-,-,2,9,25,17,25,19,15,4,0,-,15,5,6,26,4,4,2,10,0,3,22,25,6,2,11,19,8,2,10,7,0,21,28
2021,8,2021/5/28,1,Preliminary,Rimini,Italy,Brazil,Argentina,3,0,31,26,25,-,-,29,24,16,-,-,3,13,25,12,16,19,14,2,3,-,14,5,6,25,2,3,0,5,3,3,19,25,7,0,6,13,12,3,15,6,0,19,25
2021,9,2021/5/29,1,Preliminary ,Rimini,Italy,France,Germany,3,2,22,25,22,25,17,25,22,25,16,15,ALL,36,111,75,103,79,63,11,5,-,63,15,40,118,11,18,13,42,5,20,86,111,38,5,38,81,37,17,58,40,0,3,43
2021,9,2021/5/29,1,Preliminary ,Rimini,Italy,France,Germany,3,2,22,25,22,25,17,25,22,25,16,15,1,8,23,14,24,14,12,2,0,-,12,5,8,25,2,4,1,7,0,3,20,23,7,3,8,18,9,5,16,9,0,0,9
2021,9,2021/5/29,1,Preliminary ,Rimini,Italy,France,Germany,3,2,22,25,22,25,17,25,22,25,16,15,2,8,24,17,23,20,19,1,0,-,19,2,9,30,1,2,6,9,0,5,19,24,8,1,10,19,12,6,18,10,0,1,11
2021,9,2021/5/29,1,Preliminary ,Rimini,Italy,France,Germany,3,2,22,25,22,25,17,25,22,25,16,15,3,4,23,18,24,13,11,2,0,-,11,3,8,22,2,2,0,4,0,9,14,23,6,1,9,16,4,3,7,6,0,0,6
2021,9,2021/5/29,1,Preliminary ,Rimini,Italy,France,Germany,3,2,22,25,22,25,17,25,22,25,16,15,4,11,24,14,17,19,13,5,1,-,13,2,9,24,5,6,3,14,1,2,21,24,9,0,6,15,8,1,10,10,0,1,11
2021,9,2021/5/29,1,Preliminary ,Rimini,Italy,France,Germany,3,2,22,25,22,25,17,25,22,25,16,15,5,5,17,12,15,13,8,1,4,-,8,3,6,17,1,4,3,8,4,1,12,17,8,0,5,13,4,2,7,5,0,1,6
2021,9,2021/5/29,1,Preliminary,Rimini,Italy,Germany,France,2,3,25,22,25,16,15,22,25,22,25,17,ALL,28,103,75,111,79,62,12,5,-,62,17,47,126,12,22,8,42,5,22,76,103,36,5,50,91,35,10,49,45,2,0,47
2021,9,2021/5/29,1,Preliminary,Rimini,Italy,Germany,France,2,3,25,22,25,16,15,22,25,22,25,17,1,10,24,15,23,19,13,3,3,-,13,4,10,27,3,3,3,9,3,6,15,24,7,0,13,20,7,3,11,11,0,0,11
2021,9,2021/5/29,1,Preliminary,Rimini,Italy,Germany,France,2,3,25,22,25,16,15,22,25,22,25,17,2,6,23,16,24,17,14,2,1,-,14,1,13,28,2,5,2,9,1,4,18,23,6,0,13,19,9,4,14,10,0,0,10
2021,9,2021/5/29,1,Preliminary,Rimini,Italy,Germany,France,2,3,25,22,25,16,15,22,25,22,25,17,3,6,24,19,23,15,12,2,1,-,12,3,6,21,2,5,1,8,1,8,15,24,9,0,5,14,5,1,7,7,0,0,7
2021,9,2021/5/29,1,Preliminary,Rimini,Italy,Germany,France,2,3,25,22,25,16,15,22,25,22,25,17,4,3,17,13,24,14,12,2,0,-,12,7,9,28,2,7,2,11,0,2,15,17,10,1,11,22,6,2,9,11,1,0,12
2021,9,2021/5/29,1,Preliminary,Rimini,Italy,Germany,France,2,3,25,22,25,16,15,22,25,22,25,17,5,3,15,12,17,14,11,3,0,-,11,2,9,22,3,2,0,5,0,2,13,15,4,4,8,16,8,0,8,6,1,0,7
2021,10,2021/5/29,1,Preliminary,Rimini,Italy,Iran,Russia,1,3,17,25,20,17,-,25,20,25,25,-,ALL,22,80,57,94,55,49,3,3,-,49,15,40,104,3,24,19,46,3,18,59,80,27,4,44,75,39,7,49,29,1,0,30
2021,10,2021/5/29,1,Preliminary,Rimini,Italy,Iran,Russia,1,3,17,25,20,17,-,25,20,25,25,-,1,4 ,17,13,25,11,10,1,0,-,10,3,9,22,1,3,1,5,0,7,11,18,3,1,14,18,7,2,9,7,1,0,8
2021,10,2021/5/29,1,Preliminary,Rimini,Italy,Iran,Russia,1,3,17,25,20,17,-,25,20,25,25,-,2,10 ,25,15,20,15,12,0,3,-,12,1,12,25,0,5,9,14,3,4,17,24,8,2,6,16,13,3,17,8,0,0,8
2021,10,2021/5/29,1,Preliminary,Rimini,Italy,Iran,Russia,1,3,17,25,20,17,-,25,20,25,25,-,3,4 ,20,16,25,15,14,1,0,-,14,6,9,29,1,5,7,13,0,4,17,21,7,1,11,19,12,2,14,8,0,0,8
2021,10,2021/5/29,1,Preliminary,Rimini,Italy,Iran,Russia,1,3,17,25,20,17,-,25,20,25,25,-,4,4 ,18,13,24,14,13,1,0,-,13,5,10,28,1,11,2,14,0,3,14,17,9,0,13,22,7,0,9,6,0,0,6
2021,10,2021/5/29,1,Preliminary ,Rimini,Italy,Russia,Iran,3,1,25,20,25,25,-,17,25,20,17,-,ALL,37 ,94,58,80,71,57,10,4,-,57,8,33,98,10,28,20,58,4,18,71,93,21,3,38,62,40,6,55,37,0,2,39
2021,10,2021/5/29,1,Preliminary ,Rimini,Italy,Russia,Iran,3,1,25,20,25,25,-,17,25,20,17,-,1,12 ,25,13,17,16,13,2,1,-,13,2,4,19,2,8,5,15,1,5,17,23,5,0,6,11,6,0,9,8,0,1,9
2021,10,2021/5/29,1,Preliminary ,Rimini,Italy,Russia,Iran,3,1,25,20,25,25,-,17,25,20,17,-,2,5 ,20,15,25,15,13,0,2,-,13,4,13,30,0,7,8,15,2,5,14,21,7,3,10,20,14,2,19,12,0,0,12
2021,10,2021/5/29,1,Preliminary ,Rimini,Italy,Russia,Iran,3,1,25,20,25,25,-,17,25,20,17,-,3,9 ,25,16,20,20,14,5,1,-,14,1,10,25,5,8,4,17,1,5,18,24,3,0,14,17,10,3,13,7,0,0,7
2021,10,2021/5/29,1,Preliminary ,Rimini,Italy,Russia,Iran,3,1,25,20,25,25,-,17,25,20,17,-,4,11 ,24,14,18,20,17,3,0,-,17,1,6,24,3,5,3,11,0,3,22,25,6,0,8,14,10,1,14,10,0,1,11
2021,11,2021/5/29,1,Preliminary ,Rimini,Italy,Japan,Netherlands,3,2,22,23,25,25,15,25,25,22,17,8,ALL,36,109,74,98,74,66,6,2,-,66,11,33,110,6,11,7,24,2,22,85,109,38,4,35,77,19,8,31,29,0,79,108
2021,11,2021/5/29,1,Preliminary ,Rimini,Italy,Japan,Netherlands,3,2,22,23,25,25,15,25,25,22,17,8,1,6,22,16,25,18,16,0,2,-,16,4,6,26,0,0,2,2,2,4,16,22,12,1,10,23,4,2,6,7,0,19,26
2021,11,2021/5/29,1,Preliminary ,Rimini,Italy,Japan,Netherlands,3,2,22,23,25,25,15,25,25,22,17,8,2,5,24,18,24,16,14,2,0,-,14,1,13,28,2,4,1,7,0,5,19,24,12,0,7,19,4,2,7,8,0,19,27
2021,11,2021/5/29,1,Preliminary ,Rimini,Italy,Japan,Netherlands,3,2,22,23,25,25,15,25,25,22,17,8,3,9,24,16,23,14,13,1,0,-,13,5,4,22,1,0,2,3,0,7,17,24,5,2,9,16,4,0,4,6,0,17,23
2021,11,2021/5/29,1,Preliminary ,Rimini,Italy,Japan,Netherlands,3,2,22,23,25,25,15,25,25,22,17,8,4,10,25,15,17,17,16,1,0,-,16,1,7,24,1,3,0,4,0,5,20,25,6,1,7,14,3,3,7,5,0,19,24
2021,11,2021/5/29,1,Preliminary ,Rimini,Italy,Japan,Netherlands,3,2,22,23,25,25,15,25,25,22,17,8,5,6,14,9,9,9,7,2,0,-,7,0,3,10,2,4,2,8,0,1,13,14,3,0,2,5,4,1,7,3,0,5,8
2021,11,2021/5/29,1,Preliminary,Rimini,Italy,Netherlands,Japan,2,3,25,25,22,17,8,22,23,25,25,15,ALL,24,98,73,109,70,60,6,4,-,60,18,38,116,6,15,5,26,4,21,73,98,33,2,52,87,24,13,38,30,3,81,114
2021,11,2021/5/29,1,Preliminary,Rimini,Italy,Netherlands,Japan,2,3,25,25,22,17,8,22,23,25,25,15,1,9,25,16,22,19,16,2,1,-,16,1,6,23,2,3,1,6,1,2,22,25,7,2,9,18,6,4,10,8,1,13,22
2021,11,2021/5/29,1,Preliminary,Rimini,Italy,Netherlands,Japan,2,3,25,25,22,17,8,22,23,25,25,15,2,6,24,19,24,20,19,1,0,-,19,3,5,27,1,0,2,3,0,5,19,24,7,0,12,19,9,6,16,7,1,19,27
2021,11,2021/5/29,1,Preliminary,Rimini,Italy,Netherlands,Japan,2,3,25,25,22,17,8,22,23,25,25,15,3,7,23,15,24,12,8,2,2,-,8,5,12,25,2,6,0,8,2,7,14,23,8,0,9,17,3,1,4,5,0,18,23
2021,11,2021/5/29,1,Preliminary,Rimini,Italy,Netherlands,Japan,2,3,25,25,22,17,8,22,23,25,25,15,4,2,17,15,25,12,10,1,1,-,10,5,9,24,1,5,1,7,1,3,13,17,5,0,15,20,3,0,3,5,1,19,25
2021,11,2021/5/29,1,Preliminary,Rimini,Italy,Netherlands,Japan,2,3,25,25,22,17,8,22,23,25,25,15,5,0,9,8,14,7,7,0,0,-,7,4,6,17,0,1,1,2,0,4,5,9,6,0,7,13,3,2,5,5,0,12,17
