Season,Match,Y/M/D,Pool,Week,City,Country,Team,VS_Team,SET_Won,SET_Lost,Point1,Point2,Point3,Point4,Point5,VS_Point1,VS_Point2,VS_Point3,VS_Point4,VS_Point5,SET,SCORING_Total ABS,SCORING_Attack Points,SCORING_Block Points,SCORING_Serve Points,SCORING_Errors,ATTACK_Point,ATTACK_Errors,ATTACK_Attempts,ATTACK_Total,BLOCK_Point,BLOCK_Errors,BLOCK_Touches,BLOCK_Total,SERVE_Point,SERVE_Errors,SERVE_Attempts,SERVE_Total,RECEPTION_Successful,RECEPTION_Errors,RECEPTION_Attempts,RECEPTION_Total,DIG_Digs,DIG_Errors,DIG_Total,SET_Point,SET_Errors,SET_Attempts,SET_Total
2022,84,2022/7/1,6,3,Sofia,Bulgaria,Bulgaria,Brazil,0,3,21,20,18,-,-,25,25,25,-,-,SET 3,9,6,2,1,-,6,7,14,27,2,5,0,7,1,3,15,19,4,2,13,19,10,2,15,3,0,25,28
2022,85,2022/7/2,5,3,Calgary,Canada,Türkiye,United States,2,3,22,25,25,25,16,25,18,27,23,18,ALL SETS,86,72,12,2,-,72,13,52,137,12,25,17,54,2,12,101,115,51,5,37,93,49,10,59,9,3,134,146
2022,85,2022/7/2,5,3,Calgary,Canada,Türkiye,United States,2,3,22,25,25,25,16,25,18,27,23,18,SET 1,19,15,3,1,-,15,4,16,35,3,4,1,8,1,5,18,24,12,1,8,21,11,3,14,2,1,32,35
2022,85,2022/7/2,5,3,Calgary,Canada,Türkiye,United States,2,3,22,25,25,25,16,25,18,27,23,18,SET 2,15,12,2,1,-,12,0,7,19,2,5,4,11,1,2,21,24,7,1,5,13,9,3,12,0,0,21,21
2022,85,2022/7/2,5,3,Calgary,Canada,Türkiye,United States,2,3,22,25,25,25,16,25,18,27,23,18,SET 3,19,14,5,0,-,14,3,11,28,5,6,3,14,0,2,24,26,11,0,12,23,8,2,10,3,1,26,30
2022,85,2022/7/2,5,3,Calgary,Canada,Türkiye,United States,2,3,22,25,25,25,16,25,18,27,23,18,SET 4,19,18,1,0,-,18,3,12,33,1,4,4,9,0,1,23,24,12,1,7,20,11,1,12,2,0,34,36
2022,85,2022/7/2,5,3,Calgary,Canada,Türkiye,United States,2,3,22,25,25,25,16,25,18,27,23,18,SET 5,14,13,1,0,-,13,3,6,22,1,6,5,12,0,2,15,17,9,2,5,16,10,1,11,2,1,21,24
2022,85,2022/7/2,5,3,Calgary,Canada,United States,Türkiye,3,2,25,18,27,23,18,22,25,25,25,16,ALL SETS,89,75,5,9,-,75,24,61,160,5,25,8,38,9,12,88,109,51,2,47,100,52,10,62,8,0,152,160
2022,85,2022/7/2,5,3,Calgary,Canada,United States,Türkiye,3,2,25,18,27,23,18,22,25,25,25,16,SET 1,16,14,1,1,-,14,4,7,25,1,7,2,10,1,2,20,23,9,1,7,17,15,1,16,2,0,24,26
2022,85,2022/7/2,5,3,Calgary,Canada,United States,Türkiye,3,2,25,18,27,23,18,22,25,25,25,16,SET 2,17,15,0,2,-,15,6,10,31,0,3,2,5,2,5,12,19,13,1,8,22,8,4,12,2,0,31,33
2022,85,2022/7/2,5,3,Calgary,Canada,United States,Türkiye,3,2,25,18,27,23,18,22,25,25,25,16,SET 3,22,20,1,1,-,20,7,12,39,1,5,1,7,1,2,23,26,7,0,16,23,11,1,12,4,0,36,40
2022,85,2022/7/2,5,3,Calgary,Canada,United States,Türkiye,3,2,25,18,27,23,18,22,25,25,25,16,SET 4,21,17,2,2,-,17,4,17,38,2,5,1,8,2,3,19,24,13,0,10,23,11,4,15,0,0,35,35
2022,85,2022/7/2,5,3,Calgary,Canada,United States,Türkiye,3,2,25,18,27,23,18,22,25,25,25,16,SET 5,13,9,1,3,-,9,3,15,27,1,5,2,8,3,0,14,17,9,0,6,15,7,0,7,0,0,26,26
2022,86,2022/7/2,5,3,Calgary,Canada,Japan,Serbia,1,3,25,20,19,22,-,22,25,25,25,-,ALL SETS,63,55,3,5,-,55,22,116,193,3,24,9,36,5,6,76,87,49,2,36,87,94,14,109,7,3,193,203
2022,86,2022/7/2,5,3,Calgary,Canada,Japan,Serbia,1,3,25,20,19,22,-,22,25,25,25,-,SET 1,19,16,1,2,-,16,3,27,46,1,5,1,7,2,1,21,24,10,0,10,20,22,2,25,4,0,48,52
2022,86,2022/7/2,5,3,Calgary,Canada,Japan,Serbia,1,3,25,20,19,22,-,22,25,25,25,-,SET 2,17,15,1,1,-,15,8,25,48,1,4,3,8,1,1,19,21,13,2,8,23,22,4,26,3,1,44,48
2022,86,2022/7/2,5,3,Calgary,Canada,Japan,Serbia,1,3,25,20,19,22,-,22,25,25,25,-,SET 3,12,11,0,1,-,11,6,35,52,0,8,0,8,1,0,18,19,14,0,9,23,26,4,30,0,0,53,53
2022,86,2022/7/2,5,3,Calgary,Canada,Japan,Serbia,1,3,25,20,19,22,-,22,25,25,25,-,SET 4,15,13,1,1,-,13,5,29,47,1,7,5,13,1,4,18,23,12,0,9,21,24,4,28,0,2,48,50
2022,86,2022/7/2,5,3,Calgary,Canada,Serbia,Japan,3,1,22,25,25,25,-,25,20,19,22,-,ALL SETS,76,64,10,2,-,64,11,89,164,10,18,24,52,2,9,85,96,39,4,37,80,87,17,105,11,3,153,167
2022,86,2022/7/2,5,3,Calgary,Canada,Serbia,Japan,3,1,22,25,25,25,-,25,20,19,22,-,SET 1,19,18,1,0,-,18,4,20,42,1,7,4,12,0,3,20,23,16,2,5,23,20,6,27,8,0,38,46
2022,86,2022/7/2,5,3,Calgary,Canada,Serbia,Japan,3,1,22,25,25,25,-,25,20,19,22,-,SET 2,18,13,3,2,-,13,2,20,35,3,4,6,13,2,1,21,24,7,1,12,20,17,1,18,1,1,32,34
2022,86,2022/7/2,5,3,Calgary,Canada,Serbia,Japan,3,1,22,25,25,25,-,25,20,19,22,-,SET 3,21,19,2,0,-,19,2,22,43,2,4,7,13,0,2,23,25,8,1,10,19,25,3,28,2,2,40,44
2022,86,2022/7/2,5,3,Calgary,Canada,Serbia,Japan,3,1,22,25,25,25,-,25,20,19,22,-,SET 4,18,14,4,0,-,14,3,27,44,4,3,7,14,0,3,21,24,8,0,10,18,25,7,32,0,0,43,43
2022,87,2022/7/2,5,3,Calgary,Canada,Canada,Germany,1,3,19,25,25,23,-,25,19,27,25,-,ALL SETS,78,64,11,3,-,64,18,57,139,11,14,11,36,3,17,73,93,33,4,47,84,60,13,73,5,0,137,142
2022,87,2022/7/2,5,3,Calgary,Canada,Canada,Germany,1,3,19,25,25,23,-,25,19,27,25,-,SET 1,17,11,4,2,-,11,7,11,29,4,1,3,8,2,6,11,19,6,3,14,23,9,3,12,1,0,28,29
2022,87,2022/7/2,5,3,Calgary,Canada,Canada,Germany,1,3,19,25,25,23,-,25,19,27,25,-,SET 2,21,18,3,0,-,18,2,16,36,3,2,4,9,0,4,21,25,9,0,8,17,19,6,25,2,0,34,36
2022,87,2022/7/2,5,3,Calgary,Canada,Canada,Germany,1,3,19,25,25,23,-,25,19,27,25,-,SET 3,21,19,1,1,-,19,6,14,39,1,6,2,9,1,3,21,25,10,0,13,23,17,3,20,1,0,38,39
2022,87,2022/7/2,5,3,Calgary,Canada,Canada,Germany,1,3,19,25,25,23,-,25,19,27,25,-,SET 4,19,16,3,0,-,16,3,16,35,3,5,2,10,0,4,20,24,8,1,12,21,15,1,16,1,0,37,38
2022,87,2022/7/2,5,3,Calgary,Canada,Germany,Canada,3,1,25,19,27,25,-,19,25,25,23,-,ALL SETS,64,53,4,7,-,53,16,62,131,4,26,14,44,7,8,80,95,37,1,36,74,59,14,73,6,0,127,133
2022,87,2022/7/2,5,3,Calgary,Canada,Germany,Canada,3,1,25,19,27,25,-,19,25,25,23,-,SET 1,14,8,2,4,-,8,5,10,23,2,6,0,8,4,1,20,25,7,1,4,12,13,1,14,0,0,24,24
2022,87,2022/7/2,5,3,Calgary,Canada,Germany,Canada,3,1,25,19,27,25,-,19,25,25,23,-,SET 2,14,13,1,0,-,13,5,22,40,1,5,3,9,0,2,17,19,10,0,11,21,18,6,24,1,0,37,38
2022,87,2022/7/2,5,3,Calgary,Canada,Germany,Canada,3,1,25,19,27,25,-,19,25,25,23,-,SET 3,18,16,1,1,-,16,2,17,35,1,8,4,13,1,3,23,27,10,0,11,21,14,5,19,2,0,35,37
2022,87,2022/7/2,5,3,Calgary,Canada,Germany,Canada,3,1,25,19,27,25,-,19,25,25,23,-,SET 4,18,16,0,2,-,16,4,13,33,0,7,7,14,2,2,20,24,10,0,10,20,14,2,16,3,0,31,34
2022,88,2022/7/2,6,3,Sofia,Bulgaria,Dominican Republic,Poland,3,2,20,38,25,13,9,25,36,20,25,15,ALL SETS,85,69,12,4,-,69,30,67,166,12,36,18,66,4,12,95,111,18,8,76,102,58,11,84,10,1,155,166
2022,88,2022/7/2,6,3,Sofia,Bulgaria,Dominican Republic,Poland,3,2,20,38,25,13,9,25,36,20,25,15,SET 1,14,11,2,1,-,11,7,12,30,2,7,2,11,1,4,15,20,5,2,15,22,11,2,15,0,1,29,30
2022,88,2022/7/2,6,3,Sofia,Bulgaria,Dominican Republic,Poland,3,2,20,38,25,13,9,25,36,20,25,15,SET 2,27,23,2,2,-,23,8,22,53,2,10,3,15,2,4,32,38,5,2,23,30,20,4,26,7,0,44,51
2022,88,2022/7/2,6,3,Sofia,Bulgaria,Dominican Republic,Poland,3,2,20,38,25,13,9,25,36,20,25,15,SET 3,21,15,5,1,-,15,5,22,42,5,11,6,22,1,2,21,24,4,0,16,20,14,1,22,0,0,42,42
2022,88,2022/7/2,6,3,Sofia,Bulgaria,Dominican Republic,Poland,3,2,20,38,25,13,9,25,36,20,25,15,SET 4,10,9,1,0,-,9,9,6,24,1,6,3,10,0,1,13,14,3,3,15,21,7,1,11,1,0,26,27
2022,88,2022/7/2,6,3,Sofia,Bulgaria,Dominican Republic,Poland,3,2,20,38,25,13,9,25,36,20,25,15,SET 5,13,11,2,0,-,11,1,5,17,2,2,4,8,0,1,14,15,1,1,7,9,6,3,10,2,0,14,16
2022,88,2022/7/2,6,3,Sofia,Bulgaria,Poland,Dominican Republic,2,3,25,36,20,25,9,20,38,25,13,15,ALL SETS,89,64,17,8,-,64,24,75,163,17,32,18,67,8,13,94,115,33,4,62,99,59,17,91,25,1,132,158
2022,88,2022/7/2,6,3,Sofia,Bulgaria,Poland,Dominican Republic,2,3,25,36,20,25,9,20,38,25,13,15,SET 1,17,11,4,2,-,11,4,11,26,4,3,4,11,2,3,20,25,3,1,12,16,9,7,20,5,1,21,27
2022,88,2022/7/2,6,3,Sofia,Bulgaria,Poland,Dominican Republic,2,3,25,36,20,25,9,20,38,25,13,15,SET 2,27,22,3,2,-,22,7,21,50,3,9,5,17,2,6,28,36,12,2,20,34,18,4,27,8,0,43,51
2022,88,2022/7/2,6,3,Sofia,Bulgaria,Poland,Dominican Republic,2,3,25,36,20,25,9,20,38,25,13,15,SET 3,16,13,3,0,-,13,8,23,44,3,8,8,19,0,1,20,21,7,1,14,22,20,3,27,7,0,34,41
2022,88,2022/7/2,6,3,Sofia,Bulgaria,Poland,Dominican Republic,2,3,25,36,20,25,9,20,38,25,13,15,SET 4,21,12,6,3,-,12,1,10,23,6,7,1,14,3,3,18,24,7,0,6,13,8,0,9,3,0,18,21
2022,88,2022/7/2,6,3,Sofia,Bulgaria,Poland,Dominican Republic,2,3,25,36,20,25,9,20,38,25,13,15,SET 5,8,6,1,1,-,6,4,10,20,1,5,0,6,1,0,8,9,4,0,10,14,4,3,8,2,0,16,18
2022,89,2022/7/2,6,3,Sofia,Bulgaria,Brazil,Thailand,3,1,25,26,23,25,-,18,24,25,23,-,ALL SETS,70,60,9,1,-,60,17,60,137,9,26,11,46,1,4,93,98,24,4,52,80,49,14,72,10,2,123,135
2022,89,2022/7/2,6,3,Sofia,Bulgaria,Brazil,Thailand,3,1,25,26,23,25,-,18,24,25,23,-,SET 1,18,13,5,0,-,13,4,21,38,5,5,4,14,0,1,23,24,4,1,12,17,16,1,18,0,0,37,37
2022,89,2022/7/2,6,3,Sofia,Bulgaria,Brazil,Thailand,3,1,25,26,23,25,-,18,24,25,23,-,SET 2,21,18,2,1,-,18,2,16,36,2,7,2,11,1,1,24,26,7,2,15,24,13,5,22,4,2,29,35
2022,89,2022/7/2,6,3,Sofia,Bulgaria,Brazil,Thailand,3,1,25,26,23,25,-,18,24,25,23,-,SET 3,14,13,1,0,-,13,8,9,30,1,7,3,11,0,1,22,23,7,0,13,20,10,2,13,3,0,27,30
2022,89,2022/7/2,6,3,Sofia,Bulgaria,Brazil,Thailand,3,1,25,26,23,25,-,18,24,25,23,-,SET 4,17,16,1,0,-,16,3,14,33,1,7,2,10,0,1,24,25,6,1,12,19,10,6,19,3,0,30,33
2022,89,2022/7/2,6,3,Sofia,Bulgaria,Thailand,Brazil,1,3,18,24,25,23,-,25,26,23,25,-,ALL SETS,74,63,7,4,-,63,23,59,145,7,22,14,43,4,11,76,91,31,1,62,94,41,11,67,19,3,118,140
2022,89,2022/7/2,6,3,Sofia,Bulgaria,Thailand,Brazil,1,3,18,24,25,23,-,25,26,23,25,-,SET 1,14,12,1,1,-,12,10,17,39,1,2,7,10,1,2,16,19,6,0,17,23,12,3,19,5,0,32,37
2022,89,2022/7/2,6,3,Sofia,Bulgaria,Thailand,Brazil,1,3,18,24,25,23,-,25,26,23,25,-,SET 2,20,17,1,2,-,17,6,19,42,1,7,4,12,2,0,22,24,11,1,13,25,13,2,19,7,1,32,40
2022,89,2022/7/2,6,3,Sofia,Bulgaria,Thailand,Brazil,1,3,18,24,25,23,-,25,26,23,25,-,SET 3,20,16,4,0,-,16,5,11,32,4,5,0,9,0,5,20,25,7,0,15,22,8,2,12,5,0,25,30
2022,89,2022/7/2,6,3,Sofia,Bulgaria,Thailand,Brazil,1,3,18,24,25,23,-,25,26,23,25,-,SET 4,20,18,1,1,-,18,2,12,32,1,8,3,12,1,4,18,23,7,0,17,24,8,4,17,2,2,29,33
2022,90,2022/7/2,6,3,Sofia,Bulgaria,Bulgaria,Italy,0,3,12,19,21,-,-,25,25,25,-,-,ALL SETS,40,35,1,4,-,35,11,52,98,1,22,5,28,4,6,43,53,6,4,56,66,19,11,41,7,2,85,94
2022,90,2022/7/2,6,3,Sofia,Bulgaria,Bulgaria,Italy,0,3,12,19,21,-,-,25,25,25,-,-,SET 1,11,10,0,1,-,10,5,14,29,0,5,0,5,1,1,10,12,2,3,19,24,5,4,13,2,2,26,30
2022,90,2022/7/2,6,3,Sofia,Bulgaria,Bulgaria,Italy,0,3,12,19,21,-,-,25,25,25,-,-,SET 2,13,12,0,1,-,12,3,22,37,0,8,2,10,1,2,17,20,2,1,18,21,6,3,11,3,0,30,33
2022,90,2022/7/2,6,3,Sofia,Bulgaria,Bulgaria,Italy,0,3,12,19,21,-,-,25,25,25,-,-,SET 3,16,13,1,2,-,13,3,16,32,1,9,3,13,2,3,16,21,2,0,19,21,8,4,17,2,0,29,31
2022,90,2022/7/2,6,3,Sofia,Bulgaria,Italy,Bulgaria,3,0,12/25/2023,25,25,-,-,-,19,21,-,-,ALL SETS,61,50,7,4,-,50,3,29,82,7,23,18,48,4,8,62,74,6,4,37,47,33,8,47,6,2,74,82
2022,90,2022/7/2,6,3,Sofia,Bulgaria,Italy,Bulgaria,3,0,12/25/2023,25,25,-,-,-,19,21,-,-,SET 1,20,14,3,3,-,14,0,8,22,3,6,3,12,3,1,21,25,0,1,10,11,10,3,14,1,0,19,20
2022,90,2022/7/2,6,3,Sofia,Bulgaria,Italy,Bulgaria,3,0,12/25/2023,25,25,-,-,-,19,21,-,-,SET 2,23,19,3,1,-,19,2,8,29,3,9,9,21,1,3,20,24,2,1,15,18,10,1,13,3,1,26,30
2022,90,2022/7/2,6,3,Sofia,Bulgaria,Italy,Bulgaria,3,0,12/25/2023,25,25,-,-,-,19,21,-,-,SET 3,18,17,1,0,-,17,1,13,31,1,8,6,15,0,4,21,25,4,2,12,18,13,4,20,2,1,29,32
2022,91,2022/7/3,5,3,Calgary,Canada,Belgium,Japan,3,2,25,18,25,11/25/2023,10,16,25,19,-,15,ALL SETS,75,59,11,5,-,59,13,86,158,11,26,14,51,5,9,79,93,46,3,37,86,61,9,71,9,0,145,154
2022,91,2022/7/3,5,3,Calgary,Canada,Belgium,Japan,3,2,25,18,25,11/25/2023,10,16,25,19,-,15,SET 1,20,16,2,2,-,16,2,23,41,2,5,4,11,2,1,22,25,6,0,9,15,18,0,18,4,0,34,38
2022,91,2022/7/3,5,3,Calgary,Canada,Belgium,Japan,3,2,25,18,25,11/25/2023,10,16,25,19,-,15,SET 2,13,10,2,1,-,10,6,23,39,2,6,5,13,1,2,15,18,13,0,9,22,12,3,15,2,0,36,38
2022,91,2022/7/3,5,3,Calgary,Canada,Belgium,Japan,3,2,25,18,25,11/25/2023,10,16,25,19,-,15,SET 3,22,15,6,1,-,15,2,20,37,6,5,1,12,1,3,21,25,10,0,8,18,18,3,21,2,0,34,36
2022,91,2022/7/3,5,3,Calgary,Canada,Belgium,Japan,3,2,25,18,25,11/25/2023,10,16,25,19,-,15,SET 4,7,6,1,0,-,6,3,13,22,1,7,3,11,0,1,10,11,12,3,6,21,7,3,11,0,0,21,21
2022,91,2022/7/3,5,3,Calgary,Canada,Belgium,Japan,3,2,25,18,25,11/25/2023,10,16,25,19,-,15,SET 5,13,12,0,1,-,12,0,7,19,0,3,1,4,1,2,11,14,5,0,5,10,6,0,6,1,0,20,21
2022,91,2022/7/3,5,3,Calgary,Canada,Japan,Belgium,2,3,16,25,19,25,10,25,18,25,11,15,ALL SETS,71,64,2,5,-,64,18,85,167,2,21,6,29,5,6,85,96,50,3,28,81,81,5,87,12,2,158,172
2022,91,2022/7/3,5,3,Calgary,Canada,Japan,Belgium,2,3,16,25,19,25,10,25,18,25,11,15,SET 1,13,13,0,0,-,13,4,29,46,0,6,5,11,0,1,15,16,8,1,13,22,16,1,17,4,1,47,52
2022,91,2022/7/3,5,3,Calgary,Canada,Japan,Belgium,2,3,16,25,19,25,10,25,18,25,11,15,SET 2,15,14,0,1,-,14,5,24,43,0,2,0,2,1,1,23,25,10,0,5,15,27,1,28,0,0,40,40
2022,91,2022/7/3,5,3,Calgary,Canada,Japan,Belgium,2,3,16,25,19,25,10,25,18,25,11,15,SET 3,14,13,1,0,-,13,7,15,35,1,3,1,5,0,0,19,19,15,1,6,22,16,1,18,4,0,34,38
2022,91,2022/7/3,5,3,Calgary,Canada,Japan,Belgium,2,3,16,25,19,25,10,25,18,25,11,15,SET 4,22,17,1,4,-,17,1,11,29,1,4,0,5,4,3,18,25,9,0,1,10,13,0,13,2,1,25,28
2022,91,2022/7/3,5,3,Calgary,Canada,Japan,Belgium,2,3,16,25,19,25,10,25,18,25,11,15,SET 5,7,7,0,0,-,7,1,6,14,0,6,0,6,0,1,10,11,8,1,3,12,9,2,11,2,0,12,14
2022,92,2022/7/3,5,3,Calgary,Canada,Germany,United States,1,3,17,13,25,22,-,25,25,13,25,-,ALL SETS,60,50,7,3,-,50,22,72,144,7,11,8,26,3,8,67,78,32,3,40,75,66,18,86,5,0,146,151
2022,92,2022/7/3,5,3,Calgary,Canada,Germany,United States,1,3,17,13,25,22,-,25,25,13,25,-,SET 1,12,11,1,0,-,11,7,17,35,1,4,3,8,0,3,15,18,9,0,10,19,14,4,18,2,0,34,36
2022,92,2022/7/3,5,3,Calgary,Canada,Germany,United States,1,3,17,13,25,22,-,25,25,13,25,-,SET 2,12,8,3,1,-,8,5,18,31,3,2,0,5,1,2,10,13,9,1,12,22,7,7,15,1,0,32,33
2022,92,2022/7/3,5,3,Calgary,Canada,Germany,United States,1,3,17,13,25,22,-,25,25,13,25,-,SET 3,18,14,3,1,-,14,3,14,31,3,1,2,6,1,2,22,25,4,1,7,12,20,3,24,1,0,34,35
2022,92,2022/7/3,5,3,Calgary,Canada,Germany,United States,1,3,17,13,25,22,-,25,25,13,25,-,SET 4,18,17,0,1,-,17,7,23,47,0,4,3,7,1,1,20,22,10,1,11,22,25,4,29,1,0,46,47
2022,92,2022/7/3,5,3,Calgary,Canada,United States,Germany,3,1,25,25,13,25,-,17,13,25,22,-,ALL SETS,68,51,11,6,-,51,16,55,122,11,21,19,51,6,8,72,86,22,3,45,70,58,12,72,4,0,124,128
2022,92,2022/7/3,5,3,Calgary,Canada,United States,Germany,3,1,25,25,13,25,-,17,13,25,22,-,SET 1,19,13,4,2,-,13,3,14,30,4,4,6,14,2,3,19,24,4,0,11,15,12,4,16,2,0,28,30
2022,92,2022/7/3,5,3,Calgary,Canada,United States,Germany,3,1,25,25,13,25,-,17,13,25,22,-,SET 2,20,15,3,2,-,15,3,6,24,3,3,4,10,2,1,21,24,2,1,8,11,16,2,18,2,0,23,25
2022,92,2022/7/3,5,3,Calgary,Canada,United States,Germany,3,1,25,25,13,25,-,17,13,25,22,-,SET 3,10,7,2,1,-,7,9,16,32,2,7,3,12,1,1,11,13,7,1,15,23,12,2,16,0,0,36,36
2022,92,2022/7/3,5,3,Calgary,Canada,United States,Germany,3,1,25,25,13,25,-,17,13,25,22,-,SET 4,19,16,2,1,-,16,1,19,36,2,7,6,15,1,3,21,25,9,1,11,21,18,4,22,0,0,37,37
2022,93,2022/7/3,5,3,Calgary,Canada,Canada,Netherlands,1,3,25,25,24,23,-,22,27,26,25,-,ALL SETS,79,62,12,5,-,62,26,69,157,12,22,15,49,5,11,82,98,32,7,54,93,80,11,91,0,2,167,169
2022,93,2022/7/3,5,3,Calgary,Canada,Canada,Netherlands,1,3,25,25,24,23,-,22,27,26,25,-,SET 1,20,15,3,2,-,15,6,13,34,3,2,5,10,2,3,20,25,6,2,12,20,15,3,18,0,0,35,35
2022,93,2022/7/3,5,3,Calgary,Canada,Canada,Netherlands,1,3,25,25,24,23,-,22,27,26,25,-,SET 2,21,15,4,2,-,15,6,23,44,4,6,3,13,2,4,19,25,8,2,15,25,22,2,24,0,0,45,45
2022,93,2022/7/3,5,3,Calgary,Canada,Canada,Netherlands,1,3,25,25,24,23,-,22,27,26,25,-,SET 3,19,16,3,0,-,16,8,19,43,3,8,3,14,0,2,23,25,9,2,13,24,25,2,27,0,1,47,48
2022,93,2022/7/3,5,3,Calgary,Canada,Canada,Netherlands,1,3,25,25,24,23,-,22,27,26,25,-,SET 4,19,16,2,1,-,16,6,14,36,2,6,4,12,1,2,20,23,9,1,14,24,18,4,22,0,1,40,41
2022,93,2022/7/3,5,3,Calgary,Canada,Netherlands,Canada,3,1,22,27,26,25,-,25,25,24,23,-,ALL SETS,72,54,11,7,-,54,21,80,155,11,20,7,38,7,6,86,99,45,2,37,84,82,16,100,3,3,167,173
2022,93,2022/7/3,5,3,Calgary,Canada,Netherlands,Canada,3,1,22,27,26,25,-,25,25,24,23,-,SET 1,15,11,2,2,-,11,5,22,38,2,2,2,6,2,2,18,22,8,1,12,21,18,4,23,0,1,39,40
2022,93,2022/7/3,5,3,Calgary,Canada,Netherlands,Canada,3,1,22,27,26,25,-,25,25,24,23,-,SET 2,19,15,2,2,-,15,6,20,41,2,4,1,7,2,2,23,27,13,0,6,19,24,6,30,1,0,46,47
2022,93,2022/7/3,5,3,Calgary,Canada,Netherlands,Canada,3,1,22,27,26,25,-,25,25,24,23,-,SET 3,20,13,5,2,-,13,7,20,40,5,10,4,19,2,1,22,25,11,0,12,23,21,3,25,0,0,47,47
2022,93,2022/7/3,5,3,Calgary,Canada,Netherlands,Canada,3,1,22,27,26,25,-,25,25,24,23,-,SET 4,18,15,2,1,-,15,3,18,36,2,4,0,6,1,1,23,25,13,1,7,21,19,3,22,2,2,35,39
2022,94,2022/7/3,6,3,Sofia,Bulgaria,China,Korea,3,1,25,19,25,26,-,13,25,19,24,-,ALL SETS,71,55,12,4,-,55,15,48,118,12,28,21,61,4,9,81,94,22,4,48,74,44,11,75,10,2,105,117
2022,94,2022/7/3,6,3,Sofia,Bulgaria,China,Korea,3,1,25,19,25,26,-,13,25,19,24,-,SET 1,18,14,3,1,-,14,3,13,30,3,6,9,18,1,1,22,24,2,1,9,12,17,1,24,3,0,28,31
2022,94,2022/7/3,6,3,Sofia,Bulgaria,China,Korea,3,1,25,19,25,26,-,13,25,19,24,-,SET 2,13,10,3,0,-,10,4,9,23,3,9,7,19,0,2,18,20,10,1,10,21,6,1,13,2,1,21,24
2022,94,2022/7/3,6,3,Sofia,Bulgaria,China,Korea,3,1,25,19,25,26,-,13,25,19,24,-,SET 3,20,14,4,2,-,14,4,8,26,4,5,2,11,2,3,19,24,3,0,16,19,9,5,18,1,1,24,26
2022,94,2022/7/3,6,3,Sofia,Bulgaria,China,Korea,3,1,25,19,25,26,-,13,25,19,24,-,SET 4,20,17,2,1,-,17,4,18,39,2,8,3,13,1,3,22,26,7,2,13,22,12,4,20,4,0,32,36
2022,94,2022/7/3,6,3,Sofia,Bulgaria,Korea,China,1,3,13,25,19,24,-,25,19,25,26,-,ALL SETS,55,47,4,4,-,47,25,74,146,4,18,11,33,4,8,70,82,18,4,63,85,47,10,67,10,1,130,141
2022,94,2022/7/3,6,3,Sofia,Bulgaria,Korea,China,1,3,13,25,19,24,-,25,19,25,26,-,SET 1,9,8,0,1,-,8,8,27,43,0,3,2,5,1,2,11,14,6,1,16,23,13,2,19,2,0,37,39
2022,94,2022/7/3,6,3,Sofia,Bulgaria,Korea,China,1,3,13,25,19,24,-,25,19,25,26,-,SET 2,18,15,2,1,-,15,5,19,39,2,4,2,8,1,3,20,24,4,0,14,18,11,2,16,1,0,34,35
2022,94,2022/7/3,6,3,Sofia,Bulgaria,Korea,China,1,3,13,25,19,24,-,25,19,25,26,-,SET 3,12,10,2,0,-,10,7,12,29,2,6,3,11,0,1,19,20,4,2,15,21,9,2,12,3,1,27,31
2022,94,2022/7/3,6,3,Sofia,Bulgaria,Korea,China,1,3,13,25,19,24,-,25,19,25,26,-,SET 4,16,14,0,2,-,14,5,16,35,0,5,4,9,2,2,20,24,4,1,18,23,14,4,20,4,0,32,36
2022,95,2022/7/3,6,3,Sofia,Bulgaria,Italy,Thailand,3,0,25,25,25,-,-,20,14,14,-,-,ALL SETS,63,50,6,7,-,50,5,34,89,6,12,11,29,7,7,59,73,16,0,31,47,36,12,59,10,2,78,90
2022,95,2022/7/3,6,3,Sofia,Bulgaria,Italy,Thailand,3,0,25,25,25,-,-,20,14,14,-,-,SET 1,22,19,1,2,-,19,2,14,35,1,4,3,8,2,3,19,24,7,0,13,20,13,5,22,2,0,31,33
2022,95,2022/7/3,6,3,Sofia,Bulgaria,Italy,Thailand,3,0,25,25,25,-,-,20,14,14,-,-,SET 2,19,13,3,3,-,13,1,10,24,3,5,5,13,3,2,20,25,4,0,10,14,9,3,15,5,0,20,25
2022,95,2022/7/3,6,3,Sofia,Bulgaria,Italy,Thailand,3,0,25,25,25,-,-,20,14,14,-,-,SET 3,22,18,2,2,-,18,2,10,30,2,3,3,8,2,2,20,24,5,0,8,13,14,4,22,3,2,27,32
2022,95,2022/7/3,6,3,Sofia,Bulgaria,Thailand,Italy,0,3,20,14,14,-,-,25,25,25,-,-,ALL SETS,34,34,0,0,-,34,14,49,97,0,10,4,14,0,3,47,50,16,7,43,66,26,10,45,8,1,88,97
2022,95,2022/7/3,6,3,Sofia,Bulgaria,Thailand,Italy,0,3,20,14,14,-,-,25,25,25,-,-,SET 1,15,15,0,0,-,15,3,14,32,0,4,2,6,0,1,20,21,5,2,14,21,9,4,20,2,0,31,33
2022,95,2022/7/3,6,3,Sofia,Bulgaria,Thailand,Italy,0,3,20,14,14,-,-,25,25,25,-,-,SET 2,11,11,0,0,-,11,8,16,35,0,2,0,2,0,0,14,14,6,3,14,23,7,3,12,1,1,32,34
