Season,Match,Y/M/D,Pool,Week,City,Country,Team,VS_Team,SET_Won,SET_Lost,Point1,Point2,Point3,Point4,Point5,VS_Point1,VS_Point2,VS_Point3,VS_Point4,VS_Point5,SET,SCORING_Total ABS,SCORING_Attack Points,SCORING_Block Points,SCORING_Serve Points,SCORING_Errors,ATTACK_Point,ATTACK_Errors,ATTACK_Attempts,ATTACK_Total,BLOCK_Point,BLOCK_Errors,BLOCK_Touches,BLOCK_Total,SERVE_Point,SERVE_Errors,SERVE_Attempts,SERVE_Total,RECEPTION_Successful,RECEPTION_Errors,RECEPTION_Attempts,RECEPTION_Total,DIG_Digs,DIG_Errors,DIG_Total,SET_Point,SET_Errors,SET_Attempts,SET_Total
2023,11,2023/6/1,2,1,Nagoya,Japan,Netherlands,Brazil,0,3,23,23,21,-,-,25,25,25,-,-,ALL SETS,44,34,7,3,-,34,17,41,92,7,4,7,18,3,7,59,69,7,7,53,67,38,4,47,5,1,84,90
2023,11,2023/6/1,2,1,Nagoya,Japan,Netherlands,Brazil,0,3,23,23,21,-,-,25,25,25,-,-,SET 1,16,13,2,1,-,13,3,15,31,2,2,2,6,1,3,20,24,1,3,18,22,13,3,17,3,0,28,31
2023,11,2023/6/1,2,1,Nagoya,Japan,Netherlands,Brazil,0,3,23,23,21,-,-,25,25,25,-,-,SET 2,16,12,2,2,-,12,6,15,33,2,1,4,7,2,1,20,23,2,4,17,23,13,1,16,1,0,30,31
2023,11,2023/6/1,2,1,Nagoya,Japan,Netherlands,Brazil,0,3,23,23,21,-,-,25,25,25,-,-,SET 3,12,9,3,0,-,9,8,11,28,3,1,1,5,0,3,19,22,4,0,18,22,12,0,14,1,1,26,28
2023,12,2023/6/1,1,1,Antalya,Türkiye,Canada,Thailand,0,3,17,24,21,-,-,25,26,25,-,-,ALL SETS,46,34,11,1,-,34,14,60,108,11,15,22,48,1,4,58,63,9,6,54,69,52,31,89,33,3,77,113
2023,12,2023/6/1,1,1,Antalya,Türkiye,Canada,Thailand,0,3,17,24,21,-,-,25,26,25,-,-,SET 1,13,12,1,0,-,12,6,21,39,1,3,4,8,0,2,15,17,2,2,19,23,18,10,29,13,1,26,40
2023,12,2023/6/1,1,1,Antalya,Türkiye,Canada,Thailand,0,3,17,24,21,-,-,25,26,25,-,-,SET 2,18,12,6,0,-,12,6,15,33,6,7,6,19,0,2,23,25,3,3,17,23,15,8,26,9,0,24,33
2023,12,2023/6/1,1,1,Antalya,Türkiye,Canada,Thailand,0,3,17,24,21,-,-,25,26,25,-,-,SET 3,15,10,4,1,-,10,2,24,36,4,5,12,21,1,0,20,21,4,1,18,23,19,13,34,11,2,27,40
2023,12,2023/6/1,1,1,Antalya,Türkiye,Thailand,Canada,3,0,25,26,25,-,-,17,24,21,-,-,ALL SETS,57,45,6,6,-,45,20,55,120,6,9,22,37,6,5,64,75,19,1,39,59,58,26,89,23,1,91,115
2023,12,2023/6/1,1,1,Antalya,Türkiye,Thailand,Canada,3,0,25,26,25,-,-,17,24,21,-,-,SET 1,17,13,2,2,-,13,3,15,31,2,5,8,15,2,2,21,25,8,0,7,15,18,7,26,7,0,25,32
2023,12,2023/6/1,1,1,Antalya,Türkiye,Thailand,Canada,3,0,25,26,25,-,-,17,24,21,-,-,SET 2,21,15,3,3,-,15,10,17,42,3,3,5,11,3,2,20,25,7,0,16,23,17,9,27,9,0,30,39
2023,12,2023/6/1,1,1,Antalya,Türkiye,Thailand,Canada,3,0,25,26,25,-,-,17,24,21,-,-,SET 3,19,17,1,1,-,17,7,23,47,1,1,9,11,1,1,23,25,4,1,16,21,23,10,36,7,1,36,44
2023,13,2023/6/1,1,1,Antalya,Türkiye,Poland,Italy,3,1,21,25,25,25,-,25,20,14,18,-,ALL SETS,71,52,13,6,-,52,18,51,121,13,21,24,58,6,7,82,95,14,5,45,64,57,15,76,13,0,106,119
2023,13,2023/6/1,1,1,Antalya,Türkiye,Poland,Italy,3,1,21,25,25,25,-,25,20,14,18,-,SET 1,15,13,2,0,-,13,4,12,29,2,9,5,16,0,1,21,22,6,3,12,21,10,4,15,4,0,25,29
2023,13,2023/6/1,1,1,Antalya,Türkiye,Poland,Italy,3,1,21,25,25,25,-,25,20,14,18,-,SET 2,19,13,5,1,-,13,5,18,36,5,4,3,12,1,3,20,24,3,0,15,18,15,6,22,4,0,32,36
2023,13,2023/6/1,1,1,Antalya,Türkiye,Poland,Italy,3,1,21,25,25,25,-,25,20,14,18,-,SET 3,19,13,3,3,-,13,5,14,32,3,4,11,18,3,0,22,25,3,1,7,11,22,3,26,4,0,27,31
2023,13,2023/6/1,1,1,Antalya,Türkiye,Poland,Italy,3,1,21,25,25,25,-,25,20,14,18,-,SET 4,18,13,3,2,-,13,4,7,24,3,4,5,12,2,3,19,24,2,1,11,14,10,2,13,1,0,22,23
2023,13,2023/6/1,1,1,Antalya,Türkiye,Italy,Poland,1,3,25,20,14,18,-,21,25,25,25,-,ALL SETS,61,47,9,5,-,47,21,53,121,9,23,22,54,5,14,59,78,16,6,66,88,39,16,64,22,1,100,123
2023,13,2023/6/1,1,1,Antalya,Türkiye,Italy,Poland,1,3,25,20,14,18,-,21,25,25,25,-,SET 1,23,17,3,3,-,17,4,12,33,3,6,6,15,3,3,18,24,7,0,14,21,11,2,14,7,1,27,35
2023,13,2023/6/1,1,1,Antalya,Türkiye,Italy,Poland,1,3,25,20,14,18,-,21,25,25,25,-,SET 2,15,12,3,0,-,12,7,8,27,3,4,8,15,0,3,18,21,3,1,17,21,11,6,22,7,0,22,29
2023,13,2023/6/1,1,1,Antalya,Türkiye,Italy,Poland,1,3,25,20,14,18,-,21,25,25,25,-,SET 3,11,8,2,1,-,8,6,20,34,2,4,7,13,1,3,10,14,4,3,18,25,10,4,17,5,0,27,32
2023,13,2023/6/1,1,1,Antalya,Türkiye,Italy,Poland,1,3,25,20,14,18,-,21,25,25,25,-,SET 4,12,10,1,1,-,10,4,13,27,1,9,1,11,1,5,13,19,2,2,17,21,7,4,11,7,4,11,66.67
2023,14,2023/6/1,1,1,Antalya,Türkiye,Türkiye,Serbia,3,1,24,25,25,25,-,26,17,15,21,-,ALL SETS,79,61,10,8,-,61,12,43,116,10,22,29,61,8,12,79,99,20,1,45,66,47,17,68,19,2,91,112
2023,14,2023/6/1,1,1,Antalya,Türkiye,Türkiye,Serbia,3,1,24,25,25,25,-,26,17,15,21,-,SET 1,22,19,2,1,-,19,4,13,36,2,6,9,17,1,6,17,24,7,1,16,24,10,6,16,4,1,30,35
2023,14,2023/6/1,1,1,Antalya,Türkiye,Türkiye,Serbia,3,1,24,25,25,25,-,26,17,15,21,-,SET 2,18,12,4,2,-,12,3,14,29,4,5,8,17,2,2,21,25,2,0,11,13,16,3,22,7,0,21,28
2023,14,2023/6/1,1,1,Antalya,Türkiye,Türkiye,Serbia,3,1,24,25,25,25,-,26,17,15,21,-,SET 3,19,13,1,5,-,13,0,8,21,1,5,7,13,5,3,17,25,6,0,6,12,9,3,13,3,0,18,21
2023,14,2023/6/1,1,1,Antalya,Türkiye,Türkiye,Serbia,3,1,24,25,25,25,-,26,17,15,21,-,SET 4,20,17,3,0,-,17,5,8,30,3,6,5,14,0,1,24,25,5,0,12,17,12,5,17,5,1,22,28
2023,14,2023/6/1,1,1,Antalya,Türkiye,Serbia,Türkiye,1,3,26,17,15,21,-,24,25,25,25,-,ALL SETS,62,52,9,1,-,52,15,54,121,9,21,11,41,1,13,66,80,9,8,70,87,38,17,64,9,2,111,122
2023,14,2023/6/1,1,1,Antalya,Türkiye,Serbia,Türkiye,1,3,26,17,15,21,-,24,25,25,25,-,SET 1,19,14,4,1,-,14,3,11,28,4,7,3,14,1,1,24,26,0,1,17,18,10,7,19,2,0,27,29
2023,14,2023/6/1,1,1,Antalya,Türkiye,Serbia,Türkiye,1,3,26,17,15,21,-,24,25,25,25,-,SET 2,14,12,2,0,-,12,7,17,36,2,2,4,8,0,4,13,17,1,2,20,23,12,4,18,2,0,31,33
2023,14,2023/6/1,1,1,Antalya,Türkiye,Serbia,Türkiye,1,3,26,17,15,21,-,24,25,25,25,-,SET 3,12,12,0,0,-,12,2,15,29,0,6,2,8,0,4,12,16,4,5,13,22,9,4,15,2,1,27,30
2023,14,2023/6/1,1,1,Antalya,Türkiye,Serbia,Türkiye,1,3,26,17,15,21,-,24,25,25,25,-,SET 4,17,14,3,0,-,14,3,11,28,3,6,2,11,0,4,17,21,4,0,20,24,7,2,12,3,1,26,30
2023,15,2023/6/2,2,1,Nagoya,Japan,China,Germany,3,0,25,25,25,-,-,19,20,22,-,-,ALL SETS,54,49,5,0,-,49,8,35,92,5,6,10,21,0,4,70,74,19,5,29,53,48,3,60,10,0,83,93
2023,15,2023/6/2,2,1,Nagoya,Japan,China,Germany,3,0,25,25,25,-,-,19,20,22,-,-,SET 1,19,16,3,0,-,16,3,9,28,3,3,7,13,0,2,23,25,6,1,8,15,17,1,20,0,0,32,32
2023,15,2023/6/2,2,1,Nagoya,Japan,China,Germany,3,0,25,25,25,-,-,19,20,22,-,-,SET 2,21,20,1,0,-,20,2,10,32,1,1,1,3,0,2,22,24,9,3,8,20,15,1,18,6,0,23,29
2023,15,2023/6/2,2,1,Nagoya,Japan,China,Germany,3,0,25,25,25,-,-,19,20,22,-,-,SET 3,14,13,1,0,-,13,3,16,32,1,2,2,5,0,0,25,25,4,1,13,18,16,1,22,4,0,28,32
2023,15,2023/6/2,2,1,Nagoya,Japan,Germany,China,0,3,19,20,22,-,-,25,25,25,-,-,ALL SETS,53,44,4,5,-,44,14,48,106,4,8,10,22,5,9,48,62,20,0,50,70,36,1,44,13,1,88,102
2023,15,2023/6/2,2,1,Nagoya,Japan,Germany,China,0,3,19,20,22,-,-,25,25,25,-,-,SET 1,16,13,2,1,-,13,5,18,36,2,0,3,5,1,4,14,19,7,0,16,23,12,1,16,4,0,31,35
2023,15,2023/6/2,2,1,Nagoya,Japan,Germany,China,0,3,19,20,22,-,-,25,25,25,-,-,SET 2,17,13,1,3,-,13,4,12,29,1,1,2,4,3,1,17,21,6,0,16,22,9,0,11,3,0,25,28
2023,15,2023/6/2,2,1,Nagoya,Japan,Germany,China,0,3,19,20,22,-,-,25,25,25,-,-,SET 3,20,18,1,1,-,18,5,18,41,1,7,5,13,1,4,17,22,7,0,18,25,15,0,17,6,1,32,39
2023,16,2023/6/2,2,1,Nagoya,Japan,Dominican Republic,Netherlands,3,2,25,22,25,21,15,18,25,18,25,11,ALL SETS,80,61,13,6,-,61,15,65,141,13,16,18,47,6,10,91,107,17,6,60,83,70,1,89,6,3,129,138
2023,16,2023/6/2,2,1,Nagoya,Japan,Dominican Republic,Netherlands,3,2,25,22,25,21,15,18,25,18,25,11,SET 1,22,17,3,2,-,17,4,14,35,3,5,4,12,2,0,22,24,3,2,12,17,18,0,20,3,0,28,31
2023,16,2023/6/2,2,1,Nagoya,Japan,Dominican Republic,Netherlands,3,2,25,22,25,21,15,18,25,18,25,11,SET 2,15,12,2,1,-,12,3,16,31,2,5,6,13,1,4,18,23,5,0,16,21,10,0,15,1,2,26,29
2023,16,2023/6/2,2,1,Nagoya,Japan,Dominican Republic,Netherlands,3,2,25,22,25,21,15,18,25,18,25,11,SET 3,14,11,1,2,-,11,1,8,20,1,3,2,6,2,4,18,24,2,1,10,13,11,1,16,2,0,21,23
2023,16,2023/6/2,2,1,Nagoya,Japan,Dominican Republic,Netherlands,3,2,25,22,25,21,15,18,25,18,25,11,SET 4,17,14,3,0,-,14,6,14,34,3,3,4,10,0,2,20,22,5,2,14,21,20,0,25,0,1,34,35
2023,16,2023/6/2,2,1,Nagoya,Japan,Dominican Republic,Netherlands,3,2,25,22,25,21,15,18,25,18,25,11,SET 5,12,7,4,1,-,7,1,13,21,4,0,2,6,1,0,13,14,2,1,8,11,11,0,13,0,0,20,20
2023,16,2023/6/2,2,1,Nagoya,Japan,Netherlands,Dominican Republic,2,3,18,25,18,25,11,25,22,25,21,15,ALL SETS,77,62,9,6,-,62,22,70,154,9,19,22,50,6,15,77,98,22,6,69,97,68,3,84,12,2,135,149
2023,16,2023/6/2,2,1,Nagoya,Japan,Netherlands,Dominican Republic,2,3,18,25,18,25,11,25,22,25,21,15,SET 1,16,11,3,2,-,11,3,16,30,3,2,3,8,2,2,15,19,5,2,17,24,11,0,17,2,1,30,33
2023,16,2023/6/2,2,1,Nagoya,Japan,Netherlands,Dominican Republic,2,3,18,25,18,25,11,25,22,25,21,15,SET 2,17,16,1,0,-,16,5,12,33,1,4,9,14,0,3,21,24,5,1,13,19,14,2,19,3,0,26,29
2023,16,2023/6/2,2,1,Nagoya,Japan,Netherlands,Dominican Republic,2,3,18,25,18,25,11,25,22,25,21,15,SET 3,13,12,0,1,-,12,5,10,27,0,7,2,9,1,6,12,19,4,2,14,20,8,0,10,3,0,22,25
2023,16,2023/6/2,2,1,Nagoya,Japan,Netherlands,Dominican Republic,2,3,18,25,18,25,11,25,22,25,21,15,SET 4,20,14,4,2,-,14,3,21,38,4,3,5,12,2,3,19,24,4,0,16,20,21,1,23,1,1,34,36
2023,16,2023/6/2,2,1,Nagoya,Japan,Netherlands,Dominican Republic,2,3,18,25,18,25,11,25,22,25,21,15,SET 5,11,9,1,1,-,9,6,11,26,1,3,3,7,1,1,10,12,4,1,9,14,14,0,15,3,0,23,26
2023,17,2023/6/2,1,1,Antalya,Türkiye,Thailand,Poland,0,3,20,16,15,-,-,25,25,25,-,-,ALL SETS,36,31,5,0,-,31,18,40,89,5,14,8,27,0,7,45,52,19,6,42,67,27,14,58,6,4,86,96
2023,17,2023/6/2,1,1,Antalya,Türkiye,Thailand,Poland,0,3,20,16,15,-,-,25,25,25,-,-,SET 1,14,13,1,0,-,13,6,11,30,1,6,2,9,0,4,16,20,7,2,14,23,10,2,16,3,1,29,33
2023,17,2023/6/2,1,1,Antalya,Türkiye,Thailand,Poland,0,3,20,16,15,-,-,25,25,25,-,-,SET 2,11,10,1,0,-,10,3,12,25,1,4,3,8,0,2,15,17,8,3,11,22,7,6,17,2,2,23,27
2023,17,2023/6/2,1,1,Antalya,Türkiye,Thailand,Poland,0,3,20,16,15,-,-,25,25,25,-,-,SET 3,11,8,3,0,-,8,9,17,34,3,4,3,10,0,1,14,15,4,1,17,22,10,6,25,1,1,34,36
2023,17,2023/6/2,1,1,Antalya,Türkiye,Poland,Thailand,3,0,25,25,25,-,-,20,16,15,-,-,ALL SETS,55,40,9,6,-,40,14,35,89,9,11,13,33,6,6,62,74,6,0,39,45,40,11,61,8,0,80,88
2023,17,2023/6/2,1,1,Antalya,Türkiye,Poland,Thailand,3,0,25,25,25,-,-,20,16,15,-,-,SET 1,18,12,4,2,-,12,5,10,27,4,5,4,13,2,2,21,25,4,0,12,16,12,5,19,3,0,25,28
2023,17,2023/6/2,1,1,Antalya,Türkiye,Poland,Thailand,3,0,25,25,25,-,-,20,16,15,-,-,SET 2,20,15,2,3,-,15,5,9,29,2,1,5,8,3,1,20,24,0,0,15,15,10,4,18,2,0,26,28
2023,17,2023/6/2,1,1,Antalya,Türkiye,Poland,Thailand,3,0,25,25,25,-,-,20,16,15,-,-,SET 3,17,13,3,1,-,13,4,16,33,3,5,4,12,1,3,21,25,2,0,12,14,18,2,24,3,0,29,32
2023,18,2023/6/2,2,1,Nagoya,Japan,Croatia,Japan,0,3,17,19,20,-,-,25,25,25,-,-,ALL SETS,40,29,8,3,-,29,16,71,116,8,3,13,24,3,8,46,57,22,4,39,65,50,0,63,3,1,112,116
2023,18,2023/6/2,2,1,Nagoya,Japan,Croatia,Japan,0,3,17,19,20,-,-,25,25,25,-,-,SET 1,11,9,2,0,-,9,2,30,41,2,0,5,7,0,4,13,17,10,1,11,22,19,0,24,2,1,38,41
2023,18,2023/6/2,2,1,Nagoya,Japan,Croatia,Japan,0,3,17,19,20,-,-,25,25,25,-,-,SET 2,16,12,1,3,-,12,8,24,44,1,2,3,6,3,2,15,20,5,1,16,22,18,0,23,0,0,44,44
2023,18,2023/6/2,2,1,Nagoya,Japan,Croatia,Japan,0,3,17,19,20,-,-,25,25,25,-,-,SET 3,13,8,5,0,-,8,6,17,31,5,1,5,11,0,2,18,20,7,2,12,21,13,0,16,1,0,30,31
2023,18,2023/6/2,2,1,Nagoya,Japan,Japan,Croatia,3,0,25,25,25,-,-,17,19,20,-,-,ALL SETS,57,46,7,4,-,46,14,54,114,7,4,14,25,4,9,61,74,15,3,31,49,61,1,81,2,0,102,104
2023,18,2023/6/2,2,1,Nagoya,Japan,Japan,Croatia,3,0,25,25,25,-,-,17,19,20,-,-,SET 1,18,17,0,1,-,17,5,19,41,0,2,6,8,1,3,21,25,3,0,10,13,25,0,37,1,0,38,39
2023,18,2023/6/2,2,1,Nagoya,Japan,Japan,Croatia,3,0,25,25,25,-,-,17,19,20,-,-,SET 2,17,14,2,1,-,14,2,19,35,2,0,4,6,1,2,21,24,6,3,9,18,17,1,23,0,0,29,29
2023,18,2023/6/2,2,1,Nagoya,Japan,Japan,Croatia,3,0,25,25,25,-,-,17,19,20,-,-,SET 3,22,15,5,2,-,15,7,16,38,5,2,4,11,2,4,19,25,6,0,12,18,19,0,21,1,0,35,36
2023,19,2023/6/2,1,1,Antalya,Türkiye,Canada,Korea,3,0,25,25,25,-,-,17,16,18,-,-,ALL SETS,56,42,11,3,-,42,9,28,79,11,13,26,50,3,4,66,73,4,1,39,44,35,20,67,19,2,58,79
2023,19,2023/6/2,1,1,Antalya,Türkiye,Canada,Korea,3,0,25,25,25,-,-,17,16,18,-,-,SET 1,18,14,3,1,-,14,2,7,23,3,3,7,13,1,1,22,24,1,0,12,13,8,9,22,8,1,13,22
2023,19,2023/6/2,1,1,Antalya,Türkiye,Canada,Korea,3,0,25,25,25,-,-,17,16,18,-,-,SET 2,18,12,4,2,-,12,4,9,25,4,4,11,19,2,1,22,25,2,0,13,15,12,6,18,6,1,20,27
2023,19,2023/6/2,1,1,Antalya,Türkiye,Canada,Korea,3,0,25,25,25,-,-,17,16,18,-,-,SET 3,20,16,4,0,-,16,3,12,31,4,6,8,18,0,2,22,24,1,1,14,16,15,5,27,5,0,25,30
2023,19,2023/6/2,1,1,Antalya,Türkiye,Korea,Canada,0,3,17,16,18,-,-,25,25,25,-,-,ALL SETS,39,35,3,1,-,35,17,48,100,3,9,4,16,1,8,44,53,9,3,54,66,30,26,77,6,3,102,111
2023,19,2023/6/2,1,1,Antalya,Türkiye,Korea,Canada,0,3,17,16,18,-,-,25,25,25,-,-,SET 1,13,13,0,0,-,13,4,16,33,0,3,0,3,0,4,14,18,4,1,17,22,9,9,24,3,1,32,36
2023,19,2023/6/2,1,1,Antalya,Türkiye,Korea,Canada,0,3,17,16,18,-,-,25,25,25,-,-,SET 2,11,10,1,0,-,10,7,15,32,1,2,1,4,0,1,15,16,3,2,17,22,9,7,23,1,2,32,35
2023,19,2023/6/2,1,1,Antalya,Türkiye,Korea,Canada,0,3,17,16,18,-,-,25,25,25,-,-,SET 3,15,12,2,1,-,12,6,17,35,2,4,3,9,1,3,15,19,2,0,20,22,12,10,30,2,0,38,40
2023,20,2023/6/2,1,1,Antalya,Türkiye,United States,Italy,3,2,25,14,22,25,15,16,25,25,20,9,ALL SETS,70,58,9,3,-,58,16,62,136,9,18,30,57,3,14,84,101,11,4,66,81,55,23,87,15,1,113,129
2023,20,2023/6/2,1,1,Antalya,Türkiye,United States,Italy,3,2,25,14,22,25,15,16,25,25,20,9,SET 1,18,15,2,1,-,15,3,11,29,2,3,4,9,1,5,18,24,1,0,12,13,13,1,17,3,0,22,25
2023,20,2023/6/2,1,1,Antalya,Türkiye,United States,Italy,3,2,25,14,22,25,15,16,25,25,20,9,SET 2,11,11,0,0,-,11,5,16,32,0,5,6,11,0,1,14,15,3,1,18,22,11,5,19,1,0,30,31
2023,20,2023/6/2,1,1,Antalya,Türkiye,United States,Italy,3,2,25,14,22,25,15,16,25,25,20,9,SET 3,15,12,2,1,-,12,5,16,33,2,7,8,17,1,2,19,22,4,1,16,21,12,7,19,7,1,25,33
2023,20,2023/6/2,1,1,Antalya,Türkiye,United States,Italy,3,2,25,14,22,25,15,16,25,25,20,9,SET 4,16,12,3,1,-,12,3,10,25,3,0,6,9,1,5,19,25,1,2,13,16,12,7,19,2,0,22,24
2023,20,2023/6/2,1,1,Antalya,Türkiye,United States,Italy,3,2,25,14,22,25,15,16,25,25,20,9,SET 5,10,8,2,0,-,8,0,9,17,2,3,6,11,0,1,14,15,2,0,7,9,7,3,13,2,0,14,16
2023,20,2023/6/2,1,1,Antalya,Türkiye,Italy,United States,2,3,16,25,25,20,9,25,14,22,25,15,ALL SETS,73,60,9,4,-,60,23,57,140,9,23,20,52,4,15,77,96,7,3,77,87,54,14,84,4,2,135,141
2023,20,2023/6/2,1,1,Antalya,Türkiye,Italy,United States,2,3,16,25,25,20,9,25,14,22,25,15,SET 1,10,8,2,0,-,8,4,12,24,2,4,2,8,0,4,13,17,1,1,17,19,12,2,17,2,1,25,28
2023,20,2023/6/2,1,1,Antalya,Türkiye,Italy,United States,2,3,16,25,25,20,9,25,14,22,25,15,SET 2,22,18,3,1,-,18,0,11,29,3,3,7,13,1,2,21,24,0,0,14,14,11,4,22,0,1,25,26
2023,20,2023/6/2,1,1,Antalya,Türkiye,Italy,United States,2,3,16,25,25,20,9,25,14,22,25,15,SET 3,19,16,2,1,-,16,5,13,34,2,5,6,13,1,4,20,25,3,1,16,20,13,3,17,1,0,33,34
2023,20,2023/6/2,1,1,Antalya,Türkiye,Italy,United States,2,3,16,25,25,20,9,25,14,22,25,15,SET 4,14,10,2,2,-,10,8,11,29,2,7,2,11,2,4,14,20,0,1,19,20,8,2,13,0,0,30,30
2023,20,2023/6/2,1,1,Antalya,Türkiye,Italy,United States,2,3,16,25,25,20,9,25,14,22,25,15,SET 5,8,8,0,0,-,8,6,10,24,0,4,3,7,0,1,9,10,3,0,11,14,10,3,15,1,0,22,23
2023,21,2023/6/3,2,1,Nagoya,Japan,Brazil,Dominican Republic,3,1,27,20,25,27,-,25,25,21,25,-,ALL SETS,71,56,11,4,-,56,25,62,143,11,21,15,47,4,11,83,98,38,3,45,86,58,4,75,8,2,128,138
2023,21,2023/6/3,2,1,Nagoya,Japan,Brazil,Dominican Republic,3,1,27,20,25,27,-,25,25,21,25,-,SET 1,20,17,2,1,-,17,2,14,33,2,8,4,14,1,2,23,26,14,1,9,24,10,3,20,1,0,32,33
2023,21,2023/6/3,2,1,Nagoya,Japan,Brazil,Dominican Republic,3,1,27,20,25,27,-,25,25,21,25,-,SET 2,12,11,1,0,-,11,7,13,31,1,6,2,9,0,4,17,21,5,1,14,20,11,1,12,1,1,28,30
2023,21,2023/6/3,2,1,Nagoya,Japan,Brazil,Dominican Republic,3,1,27,20,25,27,-,25,25,21,25,-,SET 3,20,14,4,2,-,14,6,17,37,4,4,5,13,2,1,21,24,11,1,8,20,18,0,21,1,1,34,36
2023,21,2023/6/3,2,1,Nagoya,Japan,Brazil,Dominican Republic,3,1,27,20,25,27,-,25,25,21,25,-,SET 4,19,14,4,1,-,14,10,18,42,4,3,4,11,1,4,22,27,8,0,14,22,19,0,22,5,0,34,39
2023,21,2023/6/3,2,1,Nagoya,Japan,Dominican Republic,Brazil,1,3,25,25,21,25,-,27,20,25,27,-,ALL SETS,71,54,14,3,-,54,26,56,136,14,15,21,50,3,11,83,97,22,4,61,87,52,1,65,10,1,113,124
2023,21,2023/6/3,2,1,Nagoya,Japan,Dominican Republic,Brazil,1,3,25,25,21,25,-,27,20,25,27,-,SET 1,22,19,2,1,-,19,6,16,41,2,4,3,9,1,2,23,26,4,1,19,24,17,1,19,2,0,34,36
2023,21,2023/6/3,2,1,Nagoya,Japan,Dominican Republic,Brazil,1,3,25,25,21,25,-,27,20,25,27,-,SET 2,17,12,4,1,-,12,4,10,26,4,4,4,12,1,4,19,24,2,0,15,17,12,0,13,4,1,22,27
2023,21,2023/6/3,2,1,Nagoya,Japan,Dominican Republic,Brazil,1,3,25,25,21,25,-,27,20,25,27,-,SET 3,17,12,4,1,-,12,7,15,34,4,4,8,16,1,2,19,22,8,2,13,23,10,0,14,2,0,27,29
2023,21,2023/6/3,2,1,Nagoya,Japan,Dominican Republic,Brazil,1,3,25,25,21,25,-,27,20,25,27,-,SET 4,2,0,30,32,7.41,11,9,15,35,4,3,6,13,0,3,22,25,8,1,14,23,13,0,19,2,0,30,32
2023,22,2023/6/3,2,1,Nagoya,Japan,China,Netherlands,3,1,27,23,25,25,-,25,25,22,20,-,ALL SETS,81,61,14,6,-,61,17,45,123,14,7,10,31,6,11,82,99,22,5,56,83,48,1,62,8,2,109,119
2023,22,2023/6/3,2,1,Nagoya,Japan,China,Netherlands,3,1,27,23,25,25,-,25,25,22,20,-,SET 1,22,16,5,1,-,16,3,10,29,5,5,2,12,1,4,22,27,5,0,17,22,8,1,13,2,0,26,28
2023,22,2023/6/3,2,1,Nagoya,Japan,China,Netherlands,3,1,27,23,25,25,-,25,25,22,20,-,SET 2,18,13,3,2,-,13,6,17,36,3,1,2,6,2,2,19,23,8,3,11,22,17,0,19,4,0,30,34
2023,22,2023/6/3,2,1,Nagoya,Japan,China,Netherlands,3,1,27,23,25,25,-,25,25,22,20,-,SET 3,19,15,2,2,-,15,6,7,28,2,0,3,5,2,2,21,25,3,1,15,19,12,0,18,2,2,26,30
2023,22,2023/6/3,2,1,Nagoya,Japan,China,Netherlands,3,1,27,23,25,25,-,25,25,22,20,-,SET 4,22,17,4,1,-,17,2,11,30,4,1,3,8,1,3,20,24,6,1,13,20,11,0,12,0,0,27,27
2023,22,2023/6/3,2,1,Nagoya,Japan,Netherlands,China,1,3,25,25,22,20,-,27,23,25,25,-,ALL SETS,66,57,4,5,-,57,19,52,128,4,3,11,18,5,10,78,93,18,6,64,88,46,2,57,6,2,121,129
2023,22,2023/6/3,2,1,Nagoya,Japan,Netherlands,China,1,3,25,25,22,20,-,27,23,25,25,-,SET 1,19,18,1,0,-,18,6,10,34,1,2,4,7,0,3,22,25,1,1,21,23,12,1,14,2,0,30,32
2023,22,2023/6/3,2,1,Nagoya,Japan,Netherlands,China,1,3,25,25,22,20,-,27,23,25,25,-,SET 2,18,14,1,3,-,14,5,14,33,1,1,4,6,3,3,19,25,5,2,14,21,15,0,16,1,0,33,34
2023,22,2023/6/3,2,1,Nagoya,Japan,Netherlands,China,1,3,25,25,22,20,-,27,23,25,25,-,SET 3,12,11,0,1,-,11,3,15,29,0,0,3,3,1,3,18,22,5,2,16,23,10,1,13,2,1,29,32
2023,22,2023/6/3,2,1,Nagoya,Japan,Netherlands,China,1,3,25,25,22,20,-,27,23,25,25,-,SET 4,17,14,2,1,-,14,5,13,32,2,0,0,2,1,1,19,21,7,1,13,21,9,0,14,1,1,29,31
2023,23,2023/6/3,1,1,Antalya,Türkiye,Poland,Serbia,3,0,25,25,30,-,-,18,22,28,-,-,ALL SETS,62,44,16,2,-,44,15,45,104,16,12,19,47,2,10,69,81,16,3,39,58,41,21,77,2,2,103,107
2023,23,2023/6/3,1,1,Antalya,Türkiye,Poland,Serbia,3,0,25,25,30,-,-,18,22,28,-,-,SET 1,18,10,6,2,-,10,5,7,22,6,3,5,14,2,2,21,25,3,1,12,16,8,6,16,0,1,22,23
2023,23,2023/6/3,1,1,Antalya,Türkiye,Poland,Serbia,3,0,25,25,30,-,-,18,22,28,-,-,SET 2,20,17,3,0,-,17,6,19,42,3,3,8,14,0,3,22,25,5,1,14,20,19,6,31,2,1,40,43
2023,23,2023/6/3,1,1,Antalya,Türkiye,Poland,Serbia,3,0,25,25,30,-,-,18,22,28,-,-,SET 3,24,17,7,0,-,17,4,19,40,7,6,6,19,0,5,26,31,8,1,13,22,14,9,30,0,0,41,41
