Season,Match,Y/M/D,Pool,Week,City,Country,Team,VS_Team,SET_Won,SET_Lost,Point1,Point2,Point3,Point4,Point5,VS_Point1,VS_Point2,VS_Point3,VS_Point4,VS_Point5,SET,Service points won,Service,Receiver points won,Receiver,SCORING_Total ABS,SCORING_Attack Points,SCORING_Block Points,SCORING_Serve Points,SCORING_Errors,ATTACK_Point,ATTACK_Errors,ATTACK_Attempts,ATTACK_Total,BLOCK_Point,BLOCK_Errors,BLOCK_Touches,BLOCK_Total,SERVE_Point,SERVE_Errors,SERVE_Attempts,SERVE_Total,RECEPTION_Successful,RECEPTION_Errors,RECEPTION_Attempts,RECEPTION_Total,DIG_Digs,DIG_Errors,DIG_Total,SET_Point,SET_Errors,SET_Attempts,SET_Total
2023,1,2023/6/6,2,1,Nagoya,Japan,China,Bulgaria,3,2,25,21,25,20,15,20,25,21,25,9,4,7,21,13,24,13,8,4,1,-,8,5,6,19,4,2,4,10,1,6,14,21,2,0,18,20,3,0,4,1,2,19,22
2023,1,2023/6/6,2,1,Nagoya,Japan,China,Bulgaria,3,2,25,21,25,20,15,20,25,21,25,9,5,8,15,7,9,11,7,2,2,-,7,1,4,12,2,0,0,2,2,4,9,15,2,0,6,8,4,0,4,0,0,12,12
2023,2,2023/6/6,2,1,Nagoya,Japan,Japan,Iran,3,0,25,25,25,-,-,16,22,19,-,-,ALL,30,74,45,58,55,47,4,4,-,47,13,24,84,4,12,11,27,4,12,58,74,10,3,32,45,42,1,48,6,0,77,83
2023,2,2023/6/6,2,1,Nagoya,Japan,Japan,Iran,3,0,25,25,25,-,-,16,22,19,-,-,1,13,25,12,16,20,17,2,1,-,17,2,6,25,2,3,0,5,1,3,21,25,3,1,9,13,14,1,19,4,0,20,24
2023,2,2023/6/6,2,1,Nagoya,Japan,Japan,Iran,3,0,25,25,25,-,-,16,22,19,-,-,2,8,24,17,23,17,14,2,1,-,14,8,9,31,2,6,8,16,1,3,20,24,5,1,12,18,13,0,13,1,0,30,31
2023,2,2023/6/6,2,1,Nagoya,Japan,Japan,Iran,3,0,25,25,25,-,-,16,22,19,-,-,3,9,25,16,19,18,16,0,2,-,16,3,9,28,0,3,3,6,2,6,17,25,2,1,11,14,15,0,16,1,0,27,28
2023,2,2023/6/6,2,1,Nagoya,Japan,Iran,Japan,0,3,16,22,19,-,-,25,25,25,-,-,ALL,13,58,44,74,38,29,6,3,-,29,9,38,76,6,9,13,28,3,13,42,58,20,4,37,61,20,0,26,4,2,72,78
2023,2,2023/6/6,2,1,Nagoya,Japan,Iran,Japan,0,3,16,22,19,-,-,25,25,25,-,-,1,4,16,12,25,12,10,1,1,-,10,4,13,27,1,3,2,6,1,3,12,16,7,1,14,22,8,0,11,0,0,27,27
2023,2,2023/6/6,2,1,Nagoya,Japan,Iran,Japan,0,3,16,22,19,-,-,25,25,25,-,-,2,6,23,16,24,16,10,5,1,-,10,4,11,25,5,2,7,14,1,5,17,23,7,1,12,20,5,0,6,1,1,24,26
2023,2,2023/6/6,2,1,Nagoya,Japan,Iran,Japan,0,3,16,22,19,-,-,25,25,25,-,-,3,3,19,16,25,10,9,0,1,-,9,1,14,24,0,4,4,8,1,5,13,19,6,2,11,19,7,0,9,3,1,21,25
2023,3,2023/6/6,1,1,Ottawa,Canada,Italy,Argentina,0,3,22,23,18,-,-,25,25,25,-,-,ALL,14,64,49,74,41,37,2,2,-,37,15,34,86,2,7,7,16,2,13,49,64,8,4,44,56,34,9,51,25,2,60,87
2023,3,2023/6/6,1,1,Ottawa,Canada,Italy,Argentina,0,3,22,23,18,-,-,25,25,25,-,-,1,4,22,18,25,12,11,1,0,-,11,4,12,27,1,3,1,5,0,5,17,22,2,1,15,18,10,3,19,7,0,19,26
2023,3,2023/6/6,1,1,Ottawa,Canada,Italy,Argentina,0,3,22,23,18,-,-,25,25,25,-,-,2,7,24,16,24,16,14,1,1,-,14,5,12,31,1,2,3,6,1,6,17,24,3,2,13,18,15,3,20,10,1,21,32
2023,3,2023/6/6,1,1,Ottawa,Canada,Italy,Argentina,0,3,22,23,18,-,-,25,25,25,-,-,3,3,18,15,25,13,12,0,1,-,12,6,10,28,0,2,3,5,1,2,15,18,3,1,16,20,9,3,12,8,1,20,29
2023,3,2023/6/6,1,1,Ottawa,Canada,Argentina,Italy,3,0,25,25,25,-,-,22,23,18,-,-,ALL,25,74,50,64,52,40,8,4,-,40,7,30,77,8,4,16,28,4,17,53,74,15,2,34,51,23,6,34,20,0,52,72
2023,3,2023/6/6,1,1,Ottawa,Canada,Argentina,Italy,3,0,25,25,25,-,-,22,23,18,-,-,1,7,25,18,22,18,15,2,1,-,15,4,12,31,2,0,4,6,1,7,17,25,6,0,11,17,10,2,15,9,0,19,28
2023,3,2023/6/6,1,1,Ottawa,Canada,Argentina,Italy,3,0,25,25,25,-,-,22,23,18,-,-,2,8,24,17,24,15,10,3,2,-,10,2,12,24,3,1,8,12,2,6,16,24,5,1,12,18,6,3,10,5,0,17,22
2023,3,2023/6/6,1,1,Ottawa,Canada,Argentina,Italy,3,0,25,25,25,-,-,22,23,18,-,-,3,10,25,15,18,19,15,3,1,-,15,1,6,22,3,3,4,10,1,4,20,25,4,1,11,16,7,1,9,6,0,16,22
2023,4,2023/6/6,1,1,Ottawa,Canada,Canada,Cuba,3,2,25,26,25,22,15,21,28,21,25,13,ALL,39,113,74,108,78,58,17,3,-,58,12,67,137,17,23,20,60,3,17,93,113,16,3,66,85,55,47,109,24,1,110,135
2023,4,2023/6/6,1,1,Ottawa,Canada,Canada,Cuba,3,2,25,26,25,22,15,21,28,21,25,13,1,10,25,15,21,16,14,2,0,-,14,1,5,20,2,5,5,12,0,5,20,25,4,0,12,16,6,9,17,4,0,18,22
2023,4,2023/6/6,1,1,Ottawa,Canada,Canada,Cuba,3,2,25,26,25,22,15,21,28,21,25,13,2,9,26,17,28,20,15,3,2,-,15,2,17,34,3,3,6,12,2,2,22,26,5,1,16,22,13,18,33,5,0,27,32
2023,4,2023/6/6,1,1,Ottawa,Canada,Canada,Cuba,3,2,25,26,25,22,15,21,28,21,25,13,3,11,25,14,21,15,12,3,0,-,12,2,14,28,3,4,3,10,0,3,22,25,3,1,12,16,13,10,23,5,1,22,28
2023,4,2023/6/6,1,1,Ottawa,Canada,Canada,Cuba,3,2,25,26,25,22,15,21,28,21,25,13,4,5,22,17,25,14,9,5,0,-,9,4,16,29,5,6,1,12,0,4,18,22,2,1,16,19,11,8,21,6,0,23,29
2023,4,2023/6/6,1,1,Ottawa,Canada,Canada,Cuba,3,2,25,26,25,22,15,21,28,21,25,13,5,4,15,11,13,13,8,4,1,-,8,3,15,26,4,5,5,14,1,3,11,15,2,0,10,12,12,2,15,4,0,20,24
2023,4,2023/6/6,1,1,Ottawa,Canada,Cuba,Canada,2,3,21,28,21,25,13,25,26,25,22,15,ALL,34,108,74,113,84,75,6,3,-,75,27,44,146,6,29,39,74,3,23,82,108,23,3,69,95,54,27,89,19,2,125,146
2023,4,2023/6/6,1,1,Ottawa,Canada,Cuba,Canada,2,3,21,28,21,25,13,25,26,25,22,15,1,6,21,15,25,15,15,0,0,-,15,5,7,27,0,6,4,10,0,5,16,21,4,0,16,20,6,8,15,4,1,21,26
2023,4,2023/6/6,1,1,Ottawa,Canada,Cuba,Canada,2,3,21,28,21,25,13,25,26,25,22,15,2,11,28,17,26,26,23,2,1,-,23,3,15,41,2,6,10,18,1,6,21,28,6,2,16,24,17,9,27,6,0,32,38
2023,4,2023/6/6,1,1,Ottawa,Canada,Cuba,Canada,2,3,21,28,21,25,13,25,26,25,22,15,3,7,21,14,25,17,14,2,1,-,14,7,9,30,2,7,7,16,1,5,15,21,4,0,17,21,10,5,16,4,1,26,31
2023,4,2023/6/6,1,1,Ottawa,Canada,Cuba,Canada,2,3,21,28,21,25,13,25,26,25,22,15,4,8,25,17,22,18,16,1,1,-,16,7,5,28,1,5,9,15,1,6,18,25,6,0,12,18,9,3,14,4,0,24,28
2023,4,2023/6/6,1,1,Ottawa,Canada,Cuba,Canada,2,3,21,28,21,25,13,25,26,25,22,15,5,2,13,11,15,8,7,1,0,-,7,5,8,20,1,5,9,15,0,1,12,13,3,1,8,12,12,2,17,1,0,22,23
2023,5,2023/6/7,2,1,Nagoya,Japan,Slovenia,Serbia,3,1,31,19,25,25,-,29,25,20,21,-,ALL,24,96,71,99,77,68,7,2,-,68,17,44,129,7,25,18,50,2,17,80,99,25,1,58,84,45,1,50,14,1,109,124
2023,5,2023/6/7,2,1,Nagoya,Japan,Slovenia,Serbia,3,1,31,19,25,25,-,29,25,20,21,-,1,6,30,23,30,23,21,2,0,-,21,6,11,38,2,5,5,12,0,5,25,30,12,0,13,25,13,0,14,6,0,30,36
2023,5,2023/6/7,2,1,Nagoya,Japan,Slovenia,Serbia,3,1,31,19,25,25,-,29,25,20,21,-,2,11,24,14,20,16,14,2,0,-,14,4,13,31,2,8,3,13,0,4,16,20,3,1,19,23,10,1,11,2,1,29,32
2023,5,2023/6/7,2,1,Nagoya,Japan,Slovenia,Serbia,3,1,31,19,25,25,-,29,25,20,21,-,3,3,21,17,24,20,18,2,0,-,18,5,12,35,2,7,8,17,0,1,23,24,3,0,15,18,17,0,18,2,0,32,34
2023,5,2023/6/7,2,1,Nagoya,Japan,Slovenia,Serbia,3,1,31,19,25,25,-,29,25,20,21,-,4,4,21,17,25,18,15,1,2,-,15,2,8,25,1,5,2,8,2,7,16,25,7,0,11,18,5,0,7,4,0,18,22
2023,5,2023/6/7,2,1,Nagoya,Japan,Serbia,Slovenia,1,3,29,25,20,21,-,31,19,25,25,-,ALL,28,99,72,96,66,56,9,1,-,56,17,47,120,9,13,16,38,1,13,83,97,16,2,64,82,47,2,49,12,0,106,118
2023,5,2023/6/7,2,1,Nagoya,Japan,Serbia,Slovenia,1,3,29,25,20,21,-,31,19,25,25,-,1,7,30,24,30,20,17,3,0,-,17,4,15,36,3,3,5,11,0,6,25,31,9,0,16,25,12,0,12,5,0,30,35
2023,5,2023/6/7,2,1,Nagoya,Japan,Serbia,Slovenia,1,3,29,25,20,21,-,31,19,25,25,-,2,6,20,13,24,18,14,3,1,-,14,4,7,25,3,4,4,11,1,1,22,24,3,0,13,16,11,2,13,2,0,22,24
2023,5,2023/6/7,2,1,Nagoya,Japan,Serbia,Slovenia,1,3,29,25,20,21,-,31,19,25,25,-,3,7,24,18,21,15,13,2,0,-,13,4,19,36,2,4,4,10,0,3,18,21,2,0,21,23,15,0,15,1,0,35,36
2023,5,2023/6/7,2,1,Nagoya,Japan,Serbia,Slovenia,1,3,29,25,20,21,-,31,19,25,25,-,4,8,25,17,21,13,12,1,0,-,12,5,6,23,1,2,3,6,0,3,18,21,2,2,14,18,9,0,9,4,0,19,23
2023,6,2023/6/7,2,1,Nagoya,Japan,Poland,France,3,1,25,18,35,25,-,23,25,33,15,-,ALL,36,102,67,97,74,53,13,8,-,53,17,27,97,13,12,14,39,8,19,75,102,27,3,46,76,24,6,34,14,3,78,95
2023,6,2023/6/7,2,1,Nagoya,Japan,Poland,France,3,1,25,18,35,25,-,23,25,33,15,-,1,8,25,17,23,17,12,4,1,-,12,3,10,25,4,3,6,13,1,5,19,25,4,1,12,17,7,0,9,2,0,21,23
2023,6,2023/6/7,2,1,Nagoya,Japan,Poland,France,3,1,25,18,35,25,-,23,25,33,15,-,2,3,18,15,25,11,10,1,0,-,10,7,5,22,1,3,5,9,0,5,13,18,7,0,12,19,4,2,6,3,1,19,23
2023,6,2023/6/7,2,1,Nagoya,Japan,Poland,France,3,1,25,18,35,25,-,23,25,33,15,-,3,12,35,23,33,26,18,4,4,-,18,4,6,28,4,5,3,12,4,5,26,35,10,2,15,27,5,2,9,6,1,21,28
2023,6,2023/6/7,2,1,Nagoya,Japan,Poland,France,3,1,25,18,35,25,-,23,25,33,15,-,4,13,24,12,16,20,13,4,3,-,13,3,6,22,4,1,0,5,3,4,17,24,6,0,7,13,8,2,10,3,1,17,21
2023,6,2023/6/7,2,1,Nagoya,Japan,France,Poland,1,3,23,25,33,15,-,25,18,35,25,-,ALL,30,97,66,102,61,51,7,3,-,51,20,28,99,7,16,15,38,3,21,73,97,22,8,53,83,28,1,32,11,1,84,96
2023,6,2023/6/7,2,1,Nagoya,Japan,France,Poland,1,3,23,25,33,15,-,25,18,35,25,-,1,6,23,17,25,16,14,1,1,-,14,6,10,30,1,3,5,9,1,6,16,23,8,1,11,20,10,0,11,5,0,22,27
2023,6,2023/6/7,2,1,Nagoya,Japan,France,Poland,1,3,23,25,33,15,-,25,18,35,25,-,2,10,25,15,18,15,12,3,0,-,12,1,6,19,3,5,2,10,0,6,19,25,4,0,9,13,8,0,8,1,1,18,20
2023,6,2023/6/7,2,1,Nagoya,Japan,France,Poland,1,3,23,25,33,15,-,25,18,35,25,-,3,10,33,23,35,23,19,2,2,-,19,7,8,34,2,4,4,10,2,6,25,33,7,4,19,30,10,1,11,3,0,30,33
2023,6,2023/6/7,2,1,Nagoya,Japan,France,Poland,1,3,23,25,33,15,-,25,18,35,25,-,4,4,16,11,24,7,6,1,0,-,6,6,4,16,1,4,4,9,0,3,13,16,3,3,14,20,0,0,2,2,0,14,16
2023,7,2023/6/7,1,1,Ottawa,Canada,United States,Netherlands,3,0,25,25,25,-,-,19,23,21,-,-,ALL,29,74,46,64,55,41,8,6,-,41,8,31,80,8,7,11,26,6,15,53,74,16,3,33,52,28,6,41,27,0,50,77
2023,7,2023/6/7,1,1,Ottawa,Canada,United States,Netherlands,3,0,25,25,25,-,-,19,23,21,-,-,1,9,25,16,19,22,18,1,3,-,18,0,11,29,1,1,3,5,3,8,14,25,3,0,14,17,11,4,17,9,0,19,28
2023,7,2023/6/7,1,1,Ottawa,Canada,United States,Netherlands,3,0,25,25,25,-,-,19,23,21,-,-,2,11,24,14,24,20,16,4,0,-,16,5,9,30,4,2,1,7,0,5,19,24,9,1,12,22,7,2,10,11,0,17,28
2023,7,2023/6/7,1,1,Ottawa,Canada,United States,Netherlands,3,0,25,25,25,-,-,19,23,21,-,-,3,9,25,16,21,13,7,3,3,-,7,3,11,21,3,4,7,14,3,2,20,25,4,2,7,13,10,0,14,7,0,14,21
2023,7,2023/6/7,1,1,Ottawa,Canada,Netherlands,United States,0,3,19,23,21,-,-,25,25,25,-,-,ALL,18,64,45,74,41,36,2,3,-,36,15,32,83,2,7,9,18,3,12,49,64,11,6,42,59,31,8,44,17,0,64,81
2023,7,2023/6/7,1,1,Ottawa,Canada,Netherlands,United States,0,3,19,23,21,-,-,25,25,25,-,-,1,3,19,16,25,11,11,0,0,-,11,2,10,23,0,1,5,6,0,2,17,19,2,3,12,17,9,6,17,3,0,19,22
2023,7,2023/6/7,1,1,Ottawa,Canada,Netherlands,United States,0,3,19,23,21,-,-,25,25,25,-,-,2,10,24,13,24,15,12,2,1,-,12,6,5,23,2,3,2,7,1,2,21,24,5,0,14,19,7,2,9,5,0,19,24
2023,7,2023/6/7,1,1,Ottawa,Canada,Netherlands,United States,0,3,19,23,21,-,-,25,25,25,-,-,3,5,21,16,25,15,13,0,2,-,13,7,17,37,0,3,2,5,2,8,11,21,4,3,16,23,15,0,18,9,0,26,35
2023,8,2023/6/7,1,1,Ottawa,Canada,Brazil,Germany,3,1,26,25,19,25,-,24,16,25,15,-,ALL,33,94,62,81,65,50,10,5,-,50,10,31,91,10,25,25,60,5,9,80,94,7,4,50,61,38,28,69,22,1,70,93
2023,8,2023/6/7,1,1,Ottawa,Canada,Brazil,Germany,3,1,26,25,19,25,-,24,16,25,15,-,1,8,25,18,25,18,13,4,1,-,13,4,11,28,4,7,4,15,1,2,22,25,3,0,17,20,8,10,19,4,0,24,28
2023,8,2023/6/7,1,1,Ottawa,Canada,Brazil,Germany,3,1,26,25,19,25,-,24,16,25,15,-,2,11,25,14,16,18,12,3,3,-,12,0,6,18,3,6,7,16,3,1,21,25,1,1,9,11,8,8,16,4,0,13,17
2023,8,2023/6/7,1,1,Ottawa,Canada,Brazil,Germany,3,1,26,25,19,25,-,24,16,25,15,-,3,2,19,17,25,11,10,1,0,-,10,5,9,24,1,8,8,17,0,3,16,19,2,3,14,19,11,5,17,7,1,19,27
2023,8,2023/6/7,1,1,Ottawa,Canada,Brazil,Germany,3,1,26,25,19,25,-,24,16,25,15,-,4,12,25,13,15,18,15,2,1,-,15,1,5,21,2,4,6,12,1,3,21,25,1,0,10,11,11,5,17,7,0,14,21
2023,8,2023/6/7,1,1,Ottawa,Canada,Germany,Brazil,1,3,24,16,25,15,-,26,25,19,25,-,ALL,19,81,61,94,64,56,4,4,-,56,19,40,115,4,13,17,34,4,20,57,81,21,5,59,85,38,31,71,28,1,88,117
2023,8,2023/6/7,1,1,Ottawa,Canada,Germany,Brazil,1,3,24,16,25,15,-,26,25,19,25,-,1,7,25,17,25,20,18,2,0,-,18,7,6,31,2,4,7,13,0,5,20,25,7,1,15,23,8,9,18,10,0,20,30
2023,8,2023/6/7,1,1,Ottawa,Canada,Germany,Brazil,1,3,24,16,25,15,-,26,25,19,25,-,2,2,16,14,25,15,14,0,1,-,14,5,12,31,0,0,5,5,1,5,10,16,8,3,13,24,10,10,20,7,0,24,31
2023,8,2023/6/7,1,1,Ottawa,Canada,Germany,Brazil,1,3,24,16,25,15,-,26,25,19,25,-,3,8,25,17,19,18,13,2,3,-,13,2,12,27,2,5,3,10,3,6,16,25,2,0,14,16,14,4,18,2,1,26,29
2023,8,2023/6/7,1,1,Ottawa,Canada,Germany,Brazil,1,3,24,16,25,15,-,26,25,19,25,-,4,2,15,13,25,11,11,0,0,-,11,5,10,26,0,4,2,6,0,4,11,15,4,1,17,22,6,8,15,9,0,18,27
2023,9,2023/6/8,2,1,Nagoya,Japan,Slovenia,Bulgaria,0,3,24,23,17,-,-,26,25,25,-,-,ALL,15,65,49,75,44,38,3,3,-,38,16,24,78,3,9,13,25,3,10,52,65,19,4,39,62,25,2,31,17,1,61,79
2023,9,2023/6/8,2,1,Nagoya,Japan,Slovenia,Bulgaria,0,3,24,23,17,-,-,26,25,25,-,-,1,5,24,19,26,15,13,0,2,-,13,6,9,28,0,0,2,2,2,5,17,24,5,1,14,20,9,1,13,5,0,23,28
2023,9,2023/6/8,2,1,Nagoya,Japan,Slovenia,Bulgaria,0,3,24,23,17,-,-,26,25,25,-,-,2,7,24,16,24,16,12,3,1,-,12,4,11,27,3,4,5,12,1,3,20,24,5,2,12,19,12,0,13,6,1,20,27
2023,9,2023/6/8,2,1,Nagoya,Japan,Slovenia,Bulgaria,0,3,24,23,17,-,-,26,25,25,-,-,3,3,17,14,25,13,13,0,0,-,13,6,4,23,0,5,6,11,0,2,15,17,9,1,13,23,4,1,5,6,0,18,24
2023,9,2023/6/8,2,1,Nagoya,Japan,Bulgaria,Slovenia,3,0,26,25,25,-,-,24,23,17,-,-,ALL,26,75,50,65,53,42,7,4,-,42,9,30,81,7,12,16,35,4,13,58,75,19,3,33,55,28,1,31,19,0,59,78
2023,9,2023/6/8,2,1,Nagoya,Japan,Bulgaria,Slovenia,3,0,26,25,25,-,-,24,23,17,-,-,1,7,26,19,24,17,14,2,1,-,14,3,8,25,2,4,7,13,1,6,19,26,10,2,7,19,6,1,8,5,0,18,23
2023,9,2023/6/8,2,1,Nagoya,Japan,Bulgaria,Slovenia,3,0,26,25,25,-,-,24,23,17,-,-,2,8,24,17,24,19,15,2,2,-,15,5,10,30,2,6,7,15,2,5,17,24,5,1,15,21,11,0,12,6,0,23,29
2023,9,2023/6/8,2,1,Nagoya,Japan,Bulgaria,Slovenia,3,0,26,25,25,-,-,24,23,17,-,-,3,11,25,14,17,17,13,3,1,-,13,1,12,26,3,2,2,7,1,2,22,25,4,0,11,15,11,0,11,8,0,18,26
2023,10,2023/6/8,2,1,Nagoya,Japan,Serbia,China,3,0,34,25,25,-,-,32,16,20,-,-,ALL,32,83,52,69,58,41,9,8,-,41,15,29,85,9,10,8,27,8,6,69,83,21,1,36,58,32,4,42,20,1,64,85
2023,10,2023/6/8,2,1,Nagoya,Japan,Serbia,China,3,0,34,25,25,-,-,32,16,20,-,-,1,11,34,23,32,19,15,2,2,-,15,5,15,35,2,4,4,10,2,2,30,34,7,0,19,26,12,2,17,6,1,28,35
2023,10,2023/6/8,2,1,Nagoya,Japan,Serbia,China,3,0,34,25,25,-,-,32,16,20,-,-,2,11,24,14,17,17,10,3,4,-,10,6,9,25,3,3,1,7,4,1,19,24,8,0,5,13,11,2,13,8,0,16,24
2023,10,2023/6/8,2,1,Nagoya,Japan,Serbia,China,3,0,34,25,25,-,-,32,16,20,-,-,3,10,25,15,20,22,16,4,2,-,16,4,5,25,4,3,3,10,2,3,20,25,6,1,12,19,9,0,12,6,0,20,26
2023,10,2023/6/8,2,1,Nagoya,Japan,China,Serbia,0,3,32,16,20,-,-,34,25,25,-,-,ALL,17,69,51,83,52,45,6,1,-,45,18,28,91,6,9,14,29,1,11,57,69,16,8,51,75,30,0,34,12,3,78,93
2023,10,2023/6/8,2,1,Nagoya,Japan,China,Serbia,0,3,32,16,20,-,-,34,25,25,-,-,1,9,32,23,34,26,24,2,0,-,24,7,11,42,2,6,6,14,0,6,26,32,10,2,18,30,16,0,19,9,2,33,44
2023,10,2023/6/8,2,1,Nagoya,Japan,China,Serbia,0,3,32,16,20,-,-,34,25,25,-,-,2,3,17,13,24,12,9,3,0,-,9,6,7,22,3,3,5,11,0,4,13,17,4,4,15,23,5,0,6,2,0,20,22
2023,10,2023/6/8,2,1,Nagoya,Japan,China,Serbia,0,3,32,16,20,-,-,34,25,25,-,-,3,5,20,15,25,14,12,1,1,-,12,5,10,27,1,0,3,4,1,1,18,20,2,2,18,22,9,0,9,1,1,25,27
2023,11,2023/6/8,2,1,Nagoya,Japan,Poland,Iran,3,2,23,23,25,25,15,25,25,21,15,13,ALL,40,111,71,99,83,66,11,6,-,66,19,32,117,11,20,23,54,6,16,89,111,26,3,50,79,43,1,55,20,2,92,114
2023,11,2023/6/8,2,1,Nagoya,Japan,Poland,Iran,3,2,23,23,25,25,15,25,25,21,15,13,1,4,23,19,25,16,12,2,2,-,12,7,9,28,2,3,4,9,2,5,16,23,6,0,13,19,11,0,14,4,0,24,28
2023,11,2023/6/8,2,1,Nagoya,Japan,Poland,Iran,3,2,23,23,25,25,15,25,25,21,15,13,2,7,24,16,24,17,14,3,0,-,14,6,6,26,3,7,5,15,0,5,19,24,7,1,12,20,7,1,11,4,1,21,26
2023,11,2023/6/8,2,1,Nagoya,Japan,Poland,Iran,3,2,23,23,25,25,15,25,25,21,15,13,3,11,24,14,22,19,16,2,1,-,16,3,10,29,2,3,5,10,1,2,21,24,1,2,14,17,14,0,15,5,1,21,27
2023,11,2023/6/8,2,1,Nagoya,Japan,Poland,Iran,3,2,23,23,25,25,15,25,25,21,15,13,4,12,25,13,15,20,15,4,1,-,15,1,3,19,4,1,7,12,1,3,21,25,7,0,5,12,7,0,8,4,0,14,18
2023,11,2023/6/8,2,1,Nagoya,Japan,Poland,Iran,3,2,23,23,25,25,15,25,25,21,15,13,5,6,15,9,13,11,9,0,2,-,9,2,4,15,0,6,2,8,2,1,12,15,5,0,6,11,4,0,7,3,0,12,15
2023,11,2023/6/8,2,1,Nagoya,Japan,Iran,Poland,2,3,25,25,21,15,13,23,23,25,25,15,ALL,28,99,71,111,72,59,10,3,-,59,17,47,123,10,13,16,39,3,20,76,99,25,6,64,95,35,0,42,19,2,96,117
2023,11,2023/6/8,2,1,Nagoya,Japan,Iran,Poland,2,3,25,25,21,15,13,23,23,25,25,15,1,6,25,19,23,17,13,4,0,-,13,3,12,28,4,2,5,11,0,6,19,25,5,2,11,18,12,0,12,5,0,21,26
2023,11,2023/6/8,2,1,Nagoya,Japan,Iran,Poland,2,3,25,25,21,15,13,23,23,25,25,15,2,8,24,17,24,16,12,3,1,-,12,4,8,24,3,4,2,9,1,4,19,24,4,0,15,19,7,0,8,7,1,15,23
2023,11,2023/6/8,2,1,Nagoya,Japan,Iran,Poland,2,3,25,25,21,15,13,23,23,25,25,15,3,8,22,13,24,16,13,1,2,-,13,3,11,27,1,2,7,10,2,5,15,22,7,1,14,22,5,0,8,2,0,23,25
2023,11,2023/6/8,2,1,Nagoya,Japan,Iran,Poland,2,3,25,25,21,15,13,23,23,25,25,15,4,2,15,13,25,12,11,1,0,-,11,6,9,26,1,5,0,6,0,3,12,15,6,1,15,22,6,0,9,3,0,22,25
