Season,Match,Y/M/D,Pool,Week,City,Country,Team,VS_Team,SET_Won,SET_Lost,Point1,Point2,Point3,Point4,Point5,VS_Point1,VS_Point2,VS_Point3,VS_Point4,VS_Point5,SET,Player No,Player Name,C,Position,SCORING_Total ABS,SCORING_Attack Points,SCORING_Block Points,SCORING_Serve Points,SCORING_Errors,SCORING_Efficiency %,ATTACK_Point,ATTACK_Errors,ATTACK_Attempts,ATTACK_Total,ATTACK_Efficiency %,BLOCK_Point,BLOCK_Errors,BLOCK_Touches,BLOCK_Total,BLOCK_Efficiency %,SERVE_Point,SERVE_Errors,SERVE_Attempts,SERVE_Total,SERVE_Efficiency %,RECEPTION_Successful,RECEPTION_Errors,RECEPTION_Attempts,RECEPTION_Total,RECEPTION_Efficiency %,DIG_Digs,DIG_Errors,DIG_Total,DIG_Efficiency %,SET_Point,SET_Errors,SET_Attempts,SET_Total,SET_Efficiency %
2024,1,2024/5/14,1,1,Antalya,Türkiye,Bulgaria,Netherlands,0,3,14 ,20 ,22 ,-,-,25 ,25 ,25 ,-,-,SET 1,8,Barakova ,-,S,1,0,1,0,-,25,0,0,0,0,-,1,0,0,1,100,0,0,3,3,0,0,0,1,1,0,4,0,4,100,2,0,18,20,10
2024,1,2024/5/14,1,1,Antalya,Türkiye,Bulgaria,Netherlands,0,3,14 ,20 ,22 ,-,-,25 ,25 ,25 ,-,-,SET 1,9,Becheva ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,1,2024/5/14,1,1,Antalya,Türkiye,Bulgaria,Netherlands,0,3,14 ,20 ,22 ,-,-,25 ,25 ,25 ,-,-,SET 1,10,Rachkovska ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,1,2024/5/14,1,1,Antalya,Türkiye,Bulgaria,Netherlands,0,3,14 ,20 ,22 ,-,-,25 ,25 ,25 ,-,-,SET 1,11,Krivoshiyska ,-,MB,0,0,0,0,-,-20,0,0,2,2,0,0,1,0,1,-100,0,0,2,2,0,0,0,0,0,-,1,1,3,0,0,0,0,0,-
2024,1,2024/5/14,1,1,Antalya,Türkiye,Bulgaria,Netherlands,0,3,14 ,20 ,22 ,-,-,25 ,25 ,25 ,-,-,SET 1,12,Dudova ,-,O,4,3,1,0,-,-5,3,3,9,15,0,1,1,2,4,0,0,1,0,1,-100,0,0,0,0,-,3,1,4,50,0,0,0,0,-
2024,1,2024/5/14,1,1,Antalya,Türkiye,Bulgaria,Netherlands,0,3,14 ,20 ,22 ,-,-,25 ,25 ,25 ,-,-,SET 1,13,Pashkuleva ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,1,2024/5/14,1,1,Antalya,Türkiye,Bulgaria,Netherlands,0,3,14 ,20 ,22 ,-,-,25 ,25 ,25 ,-,-,SET 1,14,B. Saykova ,-,MB,1,0,1,0,-,-10,0,0,1,1,0,1,2,3,6,-16.67,0,0,3,3,0,0,0,0,0,-,1,0,1,100,0,0,1,1,0
2024,1,2024/5/14,1,1,Antalya,Türkiye,Bulgaria,Netherlands,0,3,14 ,20 ,22 ,-,-,25 ,25 ,25 ,-,-,SET 1,15,Todorova ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,2,2,0,4,2,6,33.33,0,0,8,8,0
2024,1,2024/5/14,1,1,Antalya,Türkiye,Bulgaria,Netherlands,0,3,14 ,20 ,22 ,-,-,25 ,25 ,25 ,-,-,SET 1,23,Stoyanova ,-,O,1,1,0,0,-,0,1,1,2,4,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2024,1,2024/5/14,1,1,Antalya,Türkiye,Bulgaria,Netherlands,0,3,14 ,20 ,22 ,-,-,25 ,25 ,25 ,-,-,SET 1,24,Guncheva ,-,S,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,1,1,2,0,1,1,7,9,0
2024,1,2024/5/14,1,1,Antalya,Türkiye,Bulgaria,Netherlands,0,3,14 ,20 ,22 ,-,-,25 ,25 ,25 ,-,-,SET 1,27,A. Saykova ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
