Season,Match,Y/M/D,Pool,Week,City,Country,Team,VS_Team,SET_Won,SET_Lost,Point1,Point2,Point3,Point4,Point5,VS_Point1,VS_Point2,VS_Point3,VS_Point4,VS_Point5,SET,SCORING_Total ABS,SCORING_Attack Points,SCORING_Block Points,SCORING_Serve Points,SCORING_Errors,ATTACK_Point,ATTACK_Errors,ATTACK_Attempts,ATTACK_Total,BLOCK_Point,BLOCK_Errors,BLOCK_Touches,BLOCK_Total,SERVE_Point,SERVE_Errors,SERVE_Attempts,SERVE_Total,RECEPTION_Successful,RECEPTION_Errors,RECEPTION_Attempts,RECEPTION_Total,DIG_Digs,DIG_Errors,DIG_Total,SET_Point,SET_Errors,SET_Attempts,SET_Total
2026,93,46220,8,3,Chicago,USA,Brazil,Poland,0,3,22,26,19,-,-,25,28,25,-,-,1,47,42,4,1,-,42,14,30,86,4,15,7,26,1,15,52,68,11,6,43,60,25,13,48,39,3,43,85
2026,93,46220,8,3,Chicago,USA,Brazil,Poland,0,3,22,26,19,-,-,25,28,25,-,-,2,17,16,1,0,-,16,5,9,30,1,2,1,4,0,6,16,22,1,2,18,21,8,5,16,16,1,11,28
2026,93,46220,8,3,Chicago,USA,Brazil,Poland,0,3,22,26,19,-,-,25,28,25,-,-,3,17,13,3,1,-,13,5,14,32,3,7,3,13,1,4,22,27,5,1,13,19,11,4,20,13,2,18,33
2026,93,46220,8,3,Chicago,USA,Brazil,Poland,0,3,22,26,19,-,-,25,28,25,-,-,4,13,13,0,0,-,13,4,7,24,0,6,3,9,0,5,14,19,5,3,12,20,6,4,12,10,0,14,24
2026,93,46220,8,3,Chicago,USA,Poland,Brazil,3,0,25,28,25,-,-,22,26,19,-,-,1,51,39,6,6,-,39,6,24,69,6,10,11,27,6,17,54,77,11,1,41,53,15,14,44,28,0,43,71
2026,93,46220,8,3,Chicago,USA,Poland,Brazil,3,0,25,28,25,-,-,22,26,19,-,-,2,15,11,2,2,-,11,2,6,19,2,4,4,10,2,4,19,25,3,0,13,16,5,7,17,8,0,12,20
2026,93,46220,8,3,Chicago,USA,Poland,Brazil,3,0,25,28,25,-,-,22,26,19,-,-,3,21,16,4,1,-,16,4,11,31,4,2,5,11,1,8,18,27,4,1,18,23,7,2,15,12,0,20,32
2026,93,46220,8,3,Chicago,USA,Poland,Brazil,3,0,25,28,25,-,-,22,26,19,-,-,4,15,12,0,3,-,12,0,7,19,0,4,2,6,3,5,17,25,4,0,10,14,3,5,12,8,0,11,19
2026,94,46221,9,3,Osaka,Japan,Canada,Cuba,0,3,22,21,27,-,-,25,25,29,-,-,1,48,40,6,2,-,40,15,29,84,6,17,20,43,2,15,54,71,11,5,48,64,25,17,46,36,1,49,86
2026,94,46221,9,3,Osaka,Japan,Canada,Cuba,0,3,22,21,27,-,-,25,25,29,-,-,2,15,12,2,1,-,12,7,3,22,2,3,4,9,1,6,15,22,6,2,15,23,4,4,8,14,0,11,25
2026,94,46221,9,3,Osaka,Japan,Canada,Cuba,0,3,22,21,27,-,-,25,25,29,-,-,3,13,11,1,1,-,11,5,8,24,1,5,7,13,1,4,17,22,3,2,11,16,10,5,17,7,1,16,24
2026,94,46221,9,3,Osaka,Japan,Canada,Cuba,0,3,22,21,27,-,-,25,25,29,-,-,4,20,17,3,0,-,17,3,18,38,3,9,9,21,0,5,22,27,2,1,22,25,11,8,21,15,0,22,37
2026,94,46221,9,3,Osaka,Japan,Cuba,Canada,3,0,25,25,29,-,-,22,21,27,-,-,1,58,42,11,5,-,42,13,29,84,11,18,11,40,5,14,59,78,18,2,36,56,24,13,52,18,0,66,84
2026,94,46221,9,3,Osaka,Japan,Cuba,Canada,3,0,25,25,29,-,-,22,21,27,-,-,2,18,10,6,2,-,10,7,4,21,6,4,0,10,2,2,21,25,6,1,9,16,6,5,12,5,0,16,21
2026,94,46221,9,3,Osaka,Japan,Cuba,Canada,3,0,25,25,29,-,-,22,21,27,-,-,3,18,13,3,2,-,13,1,12,26,3,6,3,12,2,8,14,24,7,1,10,18,6,3,14,9,0,16,25
2026,94,46221,9,3,Osaka,Japan,Cuba,Canada,3,0,25,25,29,-,-,22,21,27,-,-,4,22,19,2,1,-,19,5,13,37,2,8,8,18,1,4,24,29,5,0,17,22,12,5,26,4,0,34,38
2026,95,46221,9,3,Osaka,Japan,Argentina,Italy,0,3,22,22,22,-,-,25,25,25,-,-,1,51,43,5,3,-,43,12,34,89,5,14,20,39,3,12,53,68,13,1,46,60,24,19,64,32,1,55,88
2026,95,46221,9,3,Osaka,Japan,Argentina,Italy,0,3,22,22,22,-,-,25,25,25,-,-,2,18,15,2,1,-,15,5,18,38,2,7,12,21,1,3,19,23,5,0,17,22,11,2,22,10,1,26,37
2026,95,46221,9,3,Osaka,Japan,Argentina,Italy,0,3,22,22,22,-,-,25,25,25,-,-,3,16,14,1,1,-,14,3,5,22,1,4,1,6,1,5,16,22,3,0,16,19,2,8,16,7,0,15,22
2026,95,46221,9,3,Osaka,Japan,Argentina,Italy,0,3,22,22,22,-,-,25,25,25,-,-,4,17,14,2,1,-,14,4,11,29,2,3,7,12,1,4,18,23,5,1,13,19,11,9,26,15,0,14,29
2026,95,46221,9,3,Osaka,Japan,Italy,Argentina,3,0,25,25,25,-,-,22,22,22,-,-,1,57,49,7,1,-,49,7,35,91,7,17,17,41,1,13,59,73,14,3,39,56,30,10,55,38,0,51,89
2026,95,46221,9,3,Osaka,Japan,Italy,Argentina,3,0,25,25,25,-,-,22,22,22,-,-,2,18,16,2,0,-,16,4,17,37,2,7,10,19,0,2,22,24,8,1,11,20,13,1,21,10,0,26,36
2026,95,46221,9,3,Osaka,Japan,Italy,Argentina,3,0,25,25,25,-,-,22,22,22,-,-,3,20,17,3,0,-,17,1,6,24,3,5,2,10,0,6,19,25,4,1,12,17,6,6,15,14,0,10,24
2026,95,46221,9,3,Osaka,Japan,Italy,Argentina,3,0,25,25,25,-,-,22,22,22,-,-,4,19,16,2,1,-,16,2,12,30,2,5,5,12,1,5,18,24,2,1,16,19,11,3,19,14,0,15,29
2026,96,46221,7,3,Belgrade,Serbia,Türkiye,Slovenia,1,3,22,25,21,23,-,25,20,25,25,-,1,66,55,8,3,-,55,9,46,110,8,18,19,45,3,22,67,92,16,10,54,80,30,15,60,20,0,87,107
2026,96,46221,7,3,Belgrade,Serbia,Türkiye,Slovenia,1,3,22,25,21,23,-,25,20,25,25,-,2,17,16,1,0,-,16,3,9,28,1,3,5,9,0,8,14,22,6,3,12,21,8,5,15,4,0,23,27
2026,96,46221,7,3,Belgrade,Serbia,Türkiye,Slovenia,1,3,22,25,21,23,-,25,20,25,25,-,3,16,12,3,1,-,12,2,11,25,3,2,3,8,1,3,21,25,3,2,10,15,7,4,18,7,0,18,25
2026,96,46221,7,3,Belgrade,Serbia,Türkiye,Slovenia,1,3,22,25,21,23,-,25,20,25,25,-,4,15,12,3,0,-,12,2,12,26,3,7,6,16,0,6,15,21,4,2,16,22,5,2,10,4,0,21,25
2026,96,46221,7,3,Belgrade,Serbia,Türkiye,Slovenia,1,3,22,25,21,23,-,25,20,25,25,-,5,18,15,1,2,-,15,2,14,31,1,6,5,12,2,5,17,24,3,3,16,22,10,4,17,5,0,25,30
2026,96,46221,7,3,Belgrade,Serbia,Slovenia,Türkiye,3,1,25,20,25,25,-,22,25,21,23,-,1,67,54,3,10,-,54,15,31,100,3,28,22,53,10,15,70,95,12,3,55,70,29,10,57,25,1,77,103
2026,96,46221,7,3,Belgrade,Serbia,Slovenia,Türkiye,3,1,25,20,25,25,-,22,25,21,23,-,2,16,11,2,3,-,11,2,7,20,2,8,4,14,3,4,18,25,1,0,13,14,5,4,12,8,0,12,20
2026,96,46221,7,3,Belgrade,Serbia,Slovenia,Türkiye,3,1,25,20,25,25,-,22,25,21,23,-,3,15,13,0,2,-,13,5,8,26,0,7,7,14,2,5,13,20,6,1,15,22,5,2,11,8,1,19,28
2026,96,46221,7,3,Belgrade,Serbia,Slovenia,Türkiye,3,1,25,20,25,25,-,22,25,21,23,-,4,18,15,1,2,-,15,5,9,29,1,6,6,13,2,4,20,26,3,0,12,15,11,1,16,4,0,25,29
2026,96,46221,7,3,Belgrade,Serbia,Slovenia,Türkiye,3,1,25,20,25,25,-,22,25,21,23,-,5,18,15,0,3,-,15,3,7,25,0,7,5,12,3,2,19,24,2,2,15,19,8,3,18,5,0,21,26
2026,97,46221,7,3,Belgrade,Serbia,Serbia,Germany,2,3,25,28,16,18,13,21,26,25,25,15,1,69,52,13,4,-,52,29,65,146,13,24,28,65,4,10,87,101,11,8,70,89,58,8,85,13,0,133,146
2026,97,46221,7,3,Belgrade,Serbia,Serbia,Germany,2,3,25,28,16,18,13,21,26,25,25,15,2,15,9,5,1,-,9,4,13,26,5,4,10,19,1,3,21,25,1,2,13,16,15,3,21,3,0,24,27
2026,97,46221,7,3,Belgrade,Serbia,Serbia,Germany,2,3,25,28,16,18,13,21,26,25,25,15,3,19,17,2,0,-,17,5,10,32,2,4,1,7,0,2,25,27,4,1,14,19,11,3,18,4,0,26,30
2026,97,46221,7,3,Belgrade,Serbia,Serbia,Germany,2,3,25,28,16,18,13,21,26,25,25,15,4,14,10,3,1,-,10,6,16,32,3,8,10,21,1,2,14,17,4,4,15,23,10,0,14,2,0,30,32
2026,97,46221,7,3,Belgrade,Serbia,Serbia,Germany,2,3,25,28,16,18,13,21,26,25,25,15,5,11,9,2,0,-,9,9,18,36,2,5,6,13,0,2,16,18,2,0,18,20,16,1,22,4,0,35,39
2026,97,46221,7,3,Belgrade,Serbia,Serbia,Germany,2,3,25,28,16,18,13,21,26,25,25,15,6,10,7,1,2,-,7,5,8,20,1,3,1,5,2,1,11,14,0,1,10,11,6,1,10,0,0,18,18
2026,97,46221,7,3,Belgrade,Serbia,Germany,Serbia,3,2,21,26,25,25,15,25,28,16,18,13,1,81,64,9,8,-,64,21,67,152,9,25,30,64,8,22,81,111,17,4,70,91,61,11,87,27,1,124,152
2026,97,46221,7,3,Belgrade,Serbia,Germany,Serbia,3,2,21,26,25,25,15,25,28,16,18,13,2,15,11,2,2,-,11,9,18,38,2,4,4,10,2,5,14,21,2,1,19,22,14,1,20,6,1,32,39
2026,97,46221,7,3,Belgrade,Serbia,Germany,Serbia,3,2,21,26,25,25,15,25,28,16,18,13,3,20,18,1,1,-,18,3,11,32,1,8,6,15,1,8,18,27,5,0,20,25,9,4,13,8,0,25,33
2026,97,46221,7,3,Belgrade,Serbia,Germany,Serbia,3,2,21,26,25,25,15,25,28,16,18,13,4,19,13,2,4,-,13,4,15,32,2,4,8,14,4,1,19,24,5,1,9,15,15,2,22,5,0,26,31
2026,97,46221,7,3,Belgrade,Serbia,Germany,Serbia,3,2,21,26,25,25,15,25,28,16,18,13,5,17,14,3,0,-,14,4,17,35,3,6,7,16,0,5,20,25,2,0,14,16,19,1,24,4,0,29,33
2026,97,46221,7,3,Belgrade,Serbia,Germany,Serbia,3,2,21,26,25,25,15,25,28,16,18,13,6,10,8,1,1,-,8,1,6,15,1,3,5,9,1,3,10,14,3,2,8,13,4,3,8,4,0,12,16
2026,98,46221,8,3,Chicago,USA,France,Poland,1,3,25,22,21,18,-,17,25,25,25,-,1,64,48,11,5,-,48,16,38,102,11,16,15,42,5,25,57,87,17,4,56,77,26,11,50,39,2,65,106
2026,98,46221,8,3,Chicago,USA,France,Poland,1,3,25,22,21,18,-,17,25,25,25,-,2,18,11,3,4,-,11,2,8,21,3,3,3,9,4,9,12,25,3,0,11,14,5,0,7,9,0,11,20
2026,98,46221,8,3,Chicago,USA,France,Poland,1,3,25,22,21,18,-,17,25,25,25,-,3,18,13,4,1,-,13,6,9,28,4,4,4,12,1,5,16,22,7,0,15,22,5,4,13,10,1,18,29
2026,98,46221,8,3,Chicago,USA,France,Poland,1,3,25,22,21,18,-,17,25,25,25,-,4,15,11,4,0,-,11,2,11,24,4,5,4,13,0,7,15,22,5,2,12,19,6,2,11,11,0,14,25
2026,98,46221,8,3,Chicago,USA,France,Poland,1,3,25,22,21,18,-,17,25,25,25,-,5,13,13,0,0,-,13,6,10,29,0,4,4,8,0,4,14,18,2,2,18,22,10,5,19,9,1,22,32
2026,98,46221,8,3,Chicago,USA,Poland,France,3,1,17,25,25,25,-,25,22,21,18,-,1,58,43,11,4,-,43,17,33,93,11,19,21,51,4,14,73,91,19,5,38,62,32,15,59,34,1,56,91
2026,98,46221,8,3,Chicago,USA,Poland,France,3,1,17,25,25,25,-,25,22,21,18,-,2,8,6,2,0,-,6,6,7,19,2,6,3,11,0,3,14,17,4,4,8,16,7,2,12,5,0,14,19
2026,98,46221,8,3,Chicago,USA,Poland,France,3,1,17,25,25,25,-,25,22,21,18,-,3,18,13,5,0,-,13,4,8,25,5,7,6,18,0,3,22,25,5,1,11,17,8,2,13,9,1,16,26
2026,98,46221,8,3,Chicago,USA,Poland,France,3,1,17,25,25,25,-,25,22,21,18,-,4,16,13,1,2,-,13,5,7,25,1,3,6,10,2,5,17,24,6,0,9,15,8,6,17,11,0,13,24
2026,98,46221,8,3,Chicago,USA,Poland,France,3,1,17,25,25,25,-,25,22,21,18,-,5,16,11,3,2,-,11,2,11,24,3,3,6,12,2,3,20,25,4,0,10,14,9,5,17,9,0,13,22
2026,99,46221,8,3,Chicago,USA,USA,Bulgaria,1,3,25,25,24,18,-,27,22,26,25,-,1,64,49,5,10,-,49,21,33,103,5,20,17,42,10,17,68,95,10,10,60,80,30,23,66,20,1,85,106
2026,99,46221,8,3,Chicago,USA,USA,Bulgaria,1,3,25,25,24,18,-,27,22,26,25,-,2,18,14,0,4,-,14,3,11,28,0,7,5,12,4,5,16,25,2,3,18,23,7,7,17,6,0,22,28
2026,99,46221,8,3,Chicago,USA,USA,Bulgaria,1,3,25,25,24,18,-,27,22,26,25,-,3,16,12,2,2,-,12,5,4,21,2,6,3,11,2,4,19,25,1,2,12,15,6,5,14,4,0,17,21
2026,99,46221,8,3,Chicago,USA,USA,Bulgaria,1,3,25,25,24,18,-,27,22,26,25,-,4,18,12,3,3,-,12,7,13,32,3,3,5,11,3,4,17,24,3,3,17,23,11,6,20,5,0,27,32
2026,99,46221,8,3,Chicago,USA,USA,Bulgaria,1,3,25,25,24,18,-,27,22,26,25,-,5,12,11,0,1,-,11,6,5,22,0,4,4,8,1,4,16,21,4,2,13,19,6,5,15,5,1,19,25
2026,99,46221,8,3,Chicago,USA,Bulgaria,USA,3,1,27,22,26,25,-,25,25,24,18,-,1,75,51,14,10,-,51,10,34,95,14,19,20,53,10,19,70,99,7,10,61,78,21,27,61,16,1,78,95
2026,99,46221,8,3,Chicago,USA,Bulgaria,USA,3,1,27,22,26,25,-,25,25,24,18,-,2,20,16,1,3,-,16,1,9,26,1,7,4,12,3,4,20,27,2,4,14,20,7,9,20,3,0,23,26
2026,99,46221,8,3,Chicago,USA,Bulgaria,USA,3,1,27,22,26,25,-,25,25,24,18,-,3,16,11,3,2,-,11,4,6,21,3,4,2,9,2,7,13,22,3,2,16,21,2,6,9,1,0,19,20
2026,99,46221,8,3,Chicago,USA,Bulgaria,USA,3,1,27,22,26,25,-,25,25,24,18,-,4,22,12,7,3,-,12,5,11,28,7,5,10,22,3,3,20,26,1,3,16,20,8,6,20,5,1,24,30
2026,99,46221,8,3,Chicago,USA,Bulgaria,USA,3,1,27,22,26,25,-,25,25,24,18,-,5,17,12,3,2,-,12,0,8,20,3,3,4,10,2,5,17,24,1,1,15,17,4,6,12,7,0,12,19
2026,100,46222,9,3,Osaka,Japan,Belgium,Canada,3,0,25,25,25,-,-,22,22,19,-,-,1,55,42,8,5,-,42,11,30,83,8,16,19,43,5,13,55,73,12,2,39,53,24,11,49,14,1,68,83
2026,100,46222,9,3,Osaka,Japan,Belgium,Canada,3,0,25,25,25,-,-,22,22,19,-,-,2,20,18,1,1,-,18,3,12,33,1,6,8,15,1,6,17,24,3,0,16,19,9,3,19,7,1,25,33
2026,100,46222,9,3,Osaka,Japan,Belgium,Canada,3,0,25,25,25,-,-,22,22,19,-,-,3,19,13,4,2,-,13,4,9,26,4,7,6,17,2,3,20,25,2,1,16,19,8,5,15,4,0,23,27
2026,100,46222,9,3,Osaka,Japan,Belgium,Canada,3,0,25,25,25,-,-,22,22,19,-,-,4,16,11,3,2,-,11,4,9,24,3,3,5,11,2,4,18,24,7,1,7,15,7,3,15,3,0,20,23
2026,100,46222,9,3,Osaka,Japan,Canada,Belgium,0,3,22,22,19,-,-,25,25,25,-,-,1,43,35,6,2,-,35,11,37,83,6,28,19,53,2,12,51,65,9,5,46,60,21,8,41,31,1,50,82
2026,100,46222,9,3,Osaka,Japan,Canada,Belgium,0,3,22,22,19,-,-,25,25,25,-,-,2,13,12,1,0,-,12,1,15,28,1,11,10,22,0,4,19,23,4,1,13,18,8,3,16,9,1,18,28
2026,100,46222,9,3,Osaka,Japan,Canada,Belgium,0,3,22,22,19,-,-,25,25,25,-,-,3,17,13,3,1,-,13,6,11,30,3,7,4,14,1,3,18,22,2,2,18,22,8,4,14,10,0,19,29
2026,100,46222,9,3,Osaka,Japan,Canada,Belgium,0,3,22,22,19,-,-,25,25,25,-,-,4,13,10,2,1,-,10,4,11,25,2,10,5,17,1,5,14,20,3,2,15,20,5,1,11,12,0,13,25
2026,101,46222,9,3,Osaka,Japan,Cuba,Italy,1,3,25,19,21,17,-,17,25,25,25,-,1,53,41,7,5,-,41,16,40,97,7,18,14,39,5,22,56,83,19,4,47,70,31,11,51,35,0,63,98
2026,101,46222,9,3,Osaka,Japan,Cuba,Italy,1,3,25,19,21,17,-,17,25,25,25,-,2,18,12,4,2,-,12,2,13,27,4,5,4,13,2,5,17,24,4,1,7,12,14,1,19,9,0,18,27
2026,101,46222,9,3,Osaka,Japan,Cuba,Italy,1,3,25,19,21,17,-,17,25,25,25,-,3,13,11,1,1,-,11,7,5,23,1,5,3,9,1,5,14,20,5,1,14,20,4,2,6,9,0,12,21
2026,101,46222,9,3,Osaka,Japan,Cuba,Italy,1,3,25,19,21,17,-,17,25,25,25,-,4,14,12,0,2,-,12,3,8,23,0,3,1,4,2,6,13,21,5,1,13,19,5,7,15,8,0,14,22
2026,101,46222,9,3,Osaka,Japan,Cuba,Italy,1,3,25,19,21,17,-,17,25,25,25,-,5,8,6,2,0,-,6,4,14,24,2,5,6,13,0,6,12,18,5,1,13,19,8,1,11,9,0,19,28
2026,101,46222,9,3,Osaka,Japan,Italy,Cuba,3,1,17,25,25,25,-,25,19,21,17,-,1,63,47,12,4,-,47,15,33,95,12,15,21,48,4,20,66,90,15,5,41,61,38,4,54,33,1,64,98
2026,101,46222,9,3,Osaka,Japan,Italy,Cuba,3,1,17,25,25,25,-,25,19,21,17,-,2,12,9,2,1,-,9,5,12,26,2,6,7,15,1,6,11,18,4,2,13,19,10,2,15,7,0,21,28
2026,101,46222,9,3,Osaka,Japan,Italy,Cuba,3,1,17,25,25,25,-,25,19,21,17,-,3,16,11,4,1,-,11,3,7,21,4,2,3,9,1,4,19,24,5,1,9,15,6,0,8,7,0,14,21
2026,101,46222,9,3,Osaka,Japan,Italy,Cuba,3,1,17,25,25,25,-,25,19,21,17,-,4,17,13,3,1,-,13,1,6,20,3,6,4,13,1,5,18,24,4,2,9,15,8,1,10,9,1,11,21
2026,101,46222,9,3,Osaka,Japan,Italy,Cuba,3,1,17,25,25,25,-,25,19,21,17,-,5,18,14,3,1,-,14,6,8,28,3,1,7,11,1,5,18,24,2,0,10,12,14,1,21,10,0,18,28
2026,102,46222,9,3,Osaka,Japan,Japan,Argentina,3,0,25,25,25,-,-,22,22,16,-,-,1,58,47,7,4,-,47,5,25,77,7,10,11,28,4,14,56,74,10,5,36,51,26,15,49,14,1,62,77
2026,102,46222,9,3,Osaka,Japan,Japan,Argentina,3,0,25,25,25,-,-,22,22,16,-,-,2,18,15,2,1,-,15,1,8,24,2,3,3,8,1,4,20,25,4,3,11,18,9,6,18,3,0,22,25
2026,102,46222,9,3,Osaka,Japan,Japan,Argentina,3,0,25,25,25,-,-,22,22,16,-,-,3,21,18,1,2,-,18,2,15,35,1,2,3,6,2,6,16,24,3,2,15,20,11,5,20,6,0,27,33
2026,102,46222,9,3,Osaka,Japan,Japan,Argentina,3,0,25,25,25,-,-,22,22,16,-,-,4,19,14,4,1,-,14,2,2,18,4,5,5,14,1,4,20,25,3,0,10,13,6,4,11,5,1,13,19
2026,102,46222,9,3,Osaka,Japan,Argentina,Japan,0,3,22,22,16,-,-,25,25,25,-,-,1,43,35,3,5,-,35,14,26,75,3,18,16,37,5,10,46,61,5,4,51,60,16,12,39,18,0,58,76
2026,102,46222,9,3,Osaka,Japan,Argentina,Japan,0,3,22,22,16,-,-,25,25,25,-,-,2,18,14,1,3,-,14,5,10,29,1,5,6,12,3,4,15,22,2,1,18,21,8,7,16,6,0,23,29
2026,102,46222,9,3,Osaka,Japan,Argentina,Japan,0,3,22,22,16,-,-,25,25,25,-,-,3,15,12,1,2,-,12,2,8,22,1,7,8,16,2,3,18,23,2,2,14,18,6,4,18,3,0,20,23
2026,102,46222,9,3,Osaka,Japan,Argentina,Japan,0,3,22,22,16,-,-,25,25,25,-,-,4,10,9,1,0,-,9,7,8,24,1,6,2,9,0,3,13,16,1,1,19,21,2,1,5,9,0,15,24
2026,103,46222,7,3,Belgrade,Serbia,Türkiye,Iran,3,1,17,25,25,25,-,25,22,16,19,-,1,65,44,18,3,-,44,11,40,95,18,20,24,62,3,12,76,91,12,4,51,67,27,12,57,19,0,80,99
2026,103,46222,7,3,Belgrade,Serbia,Türkiye,Iran,3,1,17,25,25,25,-,25,22,16,19,-,2,11,9,1,1,-,9,4,12,25,1,4,1,6,1,4,12,17,3,1,16,20,3,5,15,5,0,20,25
2026,103,46222,7,3,Belgrade,Serbia,Türkiye,Iran,3,1,17,25,25,25,-,25,22,16,19,-,3,18,15,3,0,-,15,2,12,29,3,10,14,27,0,3,22,25,3,0,13,16,14,3,22,5,0,28,33
2026,103,46222,7,3,Belgrade,Serbia,Türkiye,Iran,3,1,17,25,25,25,-,25,22,16,19,-,4,20,12,7,1,-,12,3,5,20,7,3,5,15,1,1,22,24,5,2,9,16,5,1,8,5,0,15,20
2026,103,46222,7,3,Belgrade,Serbia,Türkiye,Iran,3,1,17,25,25,25,-,25,22,16,19,-,5,16,8,7,1,-,8,2,11,21,7,3,4,14,1,4,20,25,1,1,13,15,5,3,12,4,0,17,21
2026,103,46222,7,3,Belgrade,Serbia,Iran,Türkiye,1,3,25,22,16,19,-,17,25,25,25,-,1,66,55,7,4,-,55,26,44,125,7,12,19,38,4,16,63,83,11,3,65,79,39,17,73,42,1,81,124
2026,103,46222,7,3,Belgrade,Serbia,Iran,Türkiye,1,3,25,22,16,19,-,17,25,25,25,-,2,19,16,2,1,-,16,1,5,22,2,3,6,11,1,5,19,25,1,1,11,13,10,3,15,8,0,13,21
2026,103,46222,7,3,Belgrade,Serbia,Iran,Türkiye,1,3,25,22,16,19,-,17,25,25,25,-,3,18,17,1,0,-,17,4,22,43,1,2,8,11,0,6,16,22,4,0,18,22,15,8,31,14,0,28,42
2026,103,46222,7,3,Belgrade,Serbia,Iran,Türkiye,1,3,25,22,16,19,-,17,25,25,25,-,4,14,10,2,2,-,10,10,9,29,2,4,1,7,2,1,14,17,3,1,19,23,4,3,12,9,1,20,30
2026,103,46222,7,3,Belgrade,Serbia,Iran,Türkiye,1,3,25,22,16,19,-,17,25,25,25,-,5,15,12,2,1,-,12,11,8,31,2,3,4,9,1,4,14,19,3,1,17,21,10,3,15,11,0,20,31
2026,104,46222,7,3,Belgrade,Serbia,Ukraine,Germany,3,1,25,20,25,26,-,23,25,22,24,-,1,70,52,11,7,-,52,9,30,91,11,25,21,57,7,16,72,95,15,8,54,77,24,17,51,19,3,73,95
2026,104,46222,7,3,Belgrade,Serbia,Ukraine,Germany,3,1,25,20,25,26,-,23,25,22,24,-,2,18,11,5,2,-,11,5,11,27,5,3,7,15,2,4,18,24,5,0,14,19,7,6,16,7,1,20,28
2026,104,46222,7,3,Belgrade,Serbia,Ukraine,Germany,3,1,25,20,25,26,-,23,25,22,24,-,3,11,10,1,0,-,10,3,5,18,1,11,5,17,0,3,18,21,4,3,10,17,3,3,10,2,0,15,17
2026,104,46222,7,3,Belgrade,Serbia,Ukraine,Germany,3,1,25,20,25,26,-,23,25,22,24,-,4,19,17,2,0,-,17,1,7,25,2,7,6,15,0,5,19,24,3,0,15,18,7,3,12,4,1,22,27
2026,104,46222,7,3,Belgrade,Serbia,Ukraine,Germany,3,1,25,20,25,26,-,23,25,22,24,-,5,22,14,3,5,-,14,0,7,21,3,4,3,10,5,4,17,26,3,5,15,23,7,5,13,6,1,16,23
2026,104,46222,7,3,Belgrade,Serbia,Germany,Ukraine,1,3,23,25,22,24,-,25,20,25,26,-,1,69,57,4,8,-,57,18,31,106,4,20,14,38,8,18,69,95,15,7,57,79,25,16,56,16,0,90,106
2026,104,46222,7,3,Belgrade,Serbia,Germany,Ukraine,1,3,23,25,22,24,-,25,20,25,26,-,2,16,13,3,0,-,13,6,8,27,3,3,6,12,0,5,19,24,5,2,13,20,7,4,13,4,0,23,27
2026,104,46222,7,3,Belgrade,Serbia,Germany,Ukraine,1,3,23,25,22,24,-,25,20,25,26,-,3,20,16,1,3,-,16,3,8,27,1,5,1,7,3,7,14,24,3,0,15,18,6,4,14,5,0,22,27
2026,104,46222,7,3,Belgrade,Serbia,Germany,Ukraine,1,3,23,25,22,24,-,25,20,25,26,-,4,14,14,0,0,-,14,3,10,27,0,8,6,14,0,5,18,23,6,0,13,19,5,3,13,3,0,24,27
2026,104,46222,7,3,Belgrade,Serbia,Germany,Ukraine,1,3,23,25,22,24,-,25,20,25,26,-,5,19,14,0,5,-,14,6,5,25,0,4,1,5,5,1,18,24,1,5,16,22,7,5,16,4,0,21,25
2026,105,46222,8,3,Chicago,USA,China,Brazil,0,3,16,20,21,-,-,25,25,25,-,-,1,45,34,7,4,-,34,16,34,84,7,20,12,39,4,7,48,59,11,6,50,67,17,10,42,23,0,64,87
2026,105,46222,8,3,Chicago,USA,China,Brazil,0,3,16,20,21,-,-,25,25,25,-,-,2,14,11,2,1,-,11,2,7,20,2,7,1,10,1,3,13,17,3,5,15,23,2,2,6,3,0,17,20
2026,105,46222,8,3,Chicago,USA,China,Brazil,0,3,16,20,21,-,-,25,25,25,-,-,3,14,11,2,1,-,11,8,12,31,2,5,4,11,1,2,17,20,5,0,17,22,7,6,19,10,0,22,32
2026,105,46222,8,3,Chicago,USA,China,Brazil,0,3,16,20,21,-,-,25,25,25,-,-,4,17,12,3,2,-,12,6,15,33,3,8,7,18,2,2,18,22,3,1,18,22,8,2,17,10,0,25,35
2026,105,46222,8,3,Chicago,USA,Brazil,China,3,0,25,25,25,-,-,16,20,21,-,-,1,53,42,5,6,-,42,11,22,75,5,18,19,42,6,6,61,73,13,4,35,52,24,7,41,31,1,40,72
2026,105,46222,8,3,Chicago,USA,Brazil,China,3,0,25,25,25,-,-,16,20,21,-,-,2,20,15,0,5,-,15,3,3,21,0,7,5,12,5,1,18,24,3,1,10,14,5,2,10,10,0,8,18
2026,105,46222,8,3,Chicago,USA,Brazil,China,3,0,25,25,25,-,-,16,20,21,-,-,3,16,13,3,0,-,13,3,9,25,3,4,6,13,0,3,22,25,4,1,13,18,9,3,14,10,1,15,26
2026,105,46222,8,3,Chicago,USA,Brazil,China,3,0,25,25,25,-,-,16,20,21,-,-,4,17,14,2,1,-,14,5,10,29,2,7,8,17,1,2,21,24,6,2,12,20,10,2,17,11,0,17,28
2026,106,46222,7,3,Belgrade,Serbia,Serbia,Slovenia,0,3,19,21,22,-,-,25,25,25,-,-,1,44,35,8,1,-,35,16,21,72,8,16,15,39,1,13,49,63,12,3,45,60,18,14,40,17,0,58,75
