Season,Match,Y/M/D,Pool,Week,City,Country,Team,VS_Team,SET_Won,SET_Lost,Point1,Point2,Point3,Point4,Point5,VS_Point1,VS_Point2,VS_Point3,VS_Point4,VS_Point5,SET,Player No,Player Name,C,Position,SCORING_Total ABS,SCORING_Attack Points,SCORING_Block Points,SCORING_Serve Points,SCORING_Errors,SCORING_Efficiency %,ATTACK_Point,ATTACK_Errors,ATTACK_Attempts,ATTACK_Total,ATTACK_Efficiency %,BLOCK_Point,BLOCK_Errors,BLOCK_Touches,BLOCK_Total,BLOCK_Efficiency %,SERVE_Point,SERVE_Errors,SERVE_Attempts,SERVE_Total,SERVE_Efficiency %,RECEPTION_Successful,RECEPTION_Errors,RECEPTION_Attempts,RECEPTION_Total,RECEPTION_Efficiency %,DIG_Digs,DIG_Errors,DIG_Total,DIG_Efficiency %,SET_Point,SET_Errors,SET_Attempts,SET_Total,SET_Efficiency %
2022,1,2022/5/31,1,1,"Shreveport-Bossier City, LA",USA,Brazil,Germany,3,1,29,23,27,25,-,27,25,25,21,-,ALL SETS,2,Duarte Alecrim Diana,-,MB,11,7,4,0,-,19.35,7,1,2,10,60,4,4,5,13,0,0,0,8,8,0,0,0,0,0,-,7,1,8,75,0,0,2,2,0
2022,1,2022/5/31,1,1,"Shreveport-Bossier City, LA",USA,Brazil,Germany,3,1,29,23,27,25,-,27,25,25,21,-,ALL SETS,4,Da Silva Ana Carolina,-,MB,16,9,6,1,-,16.67,9,3,4,16,37.5,6,3,6,15,20,1,1,21,23,0,0,0,0,0,-,5,0,6,83.33,0,0,4,4,0
2022,1,2022/5/31,1,1,"Shreveport-Bossier City, LA",USA,Brazil,Germany,3,1,29,23,27,25,-,27,25,25,21,-,ALL SETS,5,Zalewski Daroit Moreira Priscila,-,OH,13,11,1,1,-,6.56,11,3,16,30,26.67,1,4,3,8,-37.5,1,2,20,23,-4.35,6,1,3,10,50,9,5,14,28.57,0,0,2,2,0
2022,1,2022/5/31,1,1,"Shreveport-Bossier City, LA",USA,Brazil,Germany,3,1,29,23,27,25,-,27,25,25,21,-,ALL SETS,6,Alexandre Costa Nunes Nyeme Victoria,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,10,2,5,17,47.06,25,4,31,67.74,0,0,18,18,0
2022,1,2022/5/31,1,1,"Shreveport-Bossier City, LA",USA,Brazil,Germany,3,1,29,23,27,25,-,27,25,25,21,-,ALL SETS,8,Silva Carneiro Macris Fernanda,C,S,1,1,0,0,-,0,1,0,0,1,100,0,0,0,0,-,0,1,13,14,-7.14,0,0,1,1,0,17,1,18,88.89,23,0,95,118,19.49
2022,1,2022/5/31,1,1,"Shreveport-Bossier City, LA",USA,Brazil,Germany,3,1,29,23,27,25,-,27,25,25,21,-,ALL SETS,9,Ratzke Roberta Silva,-,S,0,0,0,0,-,0,0,0,1,1,0,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,0,0,0,-,1,0,9,10,10
2022,1,2022/5/31,1,1,"Shreveport-Bossier City, LA",USA,Brazil,Germany,3,1,29,23,27,25,-,27,25,25,21,-,ALL SETS,11,Barbosa De Souza Karina,-,OH,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,4,4,0,0,0,0,0,-,0,1,1,-100,0,0,0,0,-
2022,1,2022/5/31,1,1,"Shreveport-Bossier City, LA",USA,Brazil,Germany,3,1,29,23,27,25,-,27,25,25,21,-,ALL SETS,12,Menezes Oliveira de Souza Ana Cristina,-,OH,2,2,0,0,-,20,2,0,2,4,50,0,0,0,0,-,0,1,0,1,-100,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2022,1,2022/5/31,1,1,"Shreveport-Bossier City, LA",USA,Brazil,Germany,3,1,29,23,27,25,-,27,25,25,21,-,ALL SETS,14,Araujo Natália,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
2022,1,2022/5/31,1,1,"Shreveport-Bossier City, LA",USA,Brazil,Germany,3,1,29,23,27,25,-,27,25,25,21,-,ALL SETS,15,Viezel Lorena Giovana,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
