Season,Match,Y/M/D,Pool,Week,City,Country,Team,VS_Team,SET_Won,SET_Lost,Point1,Point2,Point3,Point4,Point5,VS_Point1,VS_Point2,VS_Point3,VS_Point4,VS_Point5,SET,Service points won,Receiver points won,SCORING_Total ABS,SCORING_Attack Points,SCORING_Block Points,SCORING_Serve Points,SCORING_Errors,ATTACK_Point,ATTACK_Errors,ATTACK_Attempts,ATTACK_Total,BLOCK_Point,BLOCK_Errors,BLOCK_Touches,BLOCK_Total,SERVE_Point,SERVE_Errors,SERVE_Attempts,SERVE_Total,RECEPTION_Successful,RECEPTION_Errors,RECEPTION_Attempts,RECEPTION_Total,DIG_Digs,DIG_Errors,DIG_Total,SET_Point,SET_Errors,SET_Attempts,SET_Total
2022,50,2022/6/24,4,2,Sofia,Bulgaria,Serbia,Canada,3,2,20,19,25,26,11,25,25,20,24,15,ALL,32/104 (31%),73/106 (69%),67,58,6,3,-,58,18,25,101,6,20,9,35,3,21,80,104,14,8,58,80,19,16,38,31,1,68,100
2022,50,2022/6/24,4,2,Sofia,Bulgaria,Serbia,Canada,3,2,20,19,25,26,11,25,25,20,24,15,1,5/20 (25%),15/25 (60%),11,9,2,0,-,9,6,4,19,2,3,0,5,0,6,14,20,2,3,14,19,5,3,9,6,0,13,19
2022,50,2022/6/24,4,2,Sofia,Bulgaria,Serbia,Canada,3,2,20,19,25,26,11,25,25,20,24,15,2,5/20 (25%),14/24 (58%),12,11,1,0,-,11,4,8,23,1,6,1,8,0,5,15,20,2,1,16,19,4,4,8,7,1,16,24
2022,50,2022/6/24,4,2,Sofia,Bulgaria,Serbia,Canada,3,2,20,19,25,26,11,25,25,20,24,15,3,8/24 (33%),17/21 (81%),16,15,0,1,-,15,2,6,23,0,5,1,6,1,3,20,24,2,2,13,17,3,4,9,7,0,16,23
2022,50,2022/6/24,4,2,Sofia,Bulgaria,Serbia,Canada,3,2,20,19,25,26,11,25,25,20,24,15,4,8/26 (31%),18/24 (75%),17,14,2,1,-,14,4,6,24,2,3,6,11,1,5,20,26,5,2,10,17,6,3,9,7,0,17,24
2022,50,2022/6/24,4,2,Sofia,Bulgaria,Serbia,Canada,3,2,20,19,25,26,11,25,25,20,24,15,5,6/14 (43%),9/12 (75%),11,9,1,1,-,9,2,1,12,1,3,1,5,1,2,11,14,3,0,5,8,1,2,3,4,0,6,10
2022,50,2022/6/24,4,2,Sofia,Bulgaria,Canada,Serbia,2,3,25,25,20,24,15,20,19,25,26,11,ALL,33/106 (31%),72/104 (69%),71,54,9,8,-,54,15,31,100,9,22,10,41,8,26,72,106,14,3,66,83,10,7,19,26,2,72,100
2022,50,2022/6/24,4,2,Sofia,Bulgaria,Canada,Serbia,2,3,25,25,20,24,15,20,19,25,26,11,1,10/25 (40%),15/20 (75%),15,9,3,3,-,9,5,5,19,3,3,2,8,3,6,16,25,2,0,12,14,2,0,3,3,0,14,17
2022,50,2022/6/24,4,2,Sofia,Bulgaria,Canada,Serbia,2,3,25,25,20,24,15,20,19,25,26,11,2,10/24 (42%),15/20 (75%),15,13,1,1,-,13,3,4,20,1,4,3,8,1,5,18,24,3,0,12,15,4,0,5,7,0,13,20
2022,50,2022/6/24,4,2,Sofia,Bulgaria,Canada,Serbia,2,3,25,25,20,24,15,20,19,25,26,11,3,4/21 (19%),16/24 (67%),16,13,1,2,-,13,3,5,21,1,8,2,11,2,4,15,21,3,1,17,21,2,2,4,4,1,17,22
2022,50,2022/6/24,4,2,Sofia,Bulgaria,Canada,Serbia,2,3,25,25,20,24,15,20,19,25,26,11,4,6/24 (25%),18/26 (69%),18,13,3,2,-,13,3,13,29,3,4,2,9,2,7,15,24,5,1,15,21,2,4,6,9,1,20,30
2022,50,2022/6/24,4,2,Sofia,Bulgaria,Canada,Serbia,2,3,25,25,20,24,15,20,19,25,26,11,5,3/12 (25%),8/14 (57%),7,6,1,0,-,6,1,4,11,1,3,1,5,0,4,8,12,1,1,10,12,0,1,1,3,0,8,11
2022,51,2022/6/24,4,2,Sofia,Bulgaria,Iran,Brazil,0,3,28,23,19,-,-,30,25,25,-,-,ALL,14/71 (20%),56/79 (71%),44,35,5,4,-,35,13,26,74,5,16,4,25,4,12,55,71,22,5,33,60,3,8,13,10,0,56,66
2022,51,2022/6/24,4,2,Sofia,Bulgaria,Iran,Brazil,0,3,28,23,19,-,-,30,25,25,-,-,1,6/28 (21%),22/30 (73%),16,12,3,1,-,12,2,9,23,3,5,2,10,1,5,22,28,6,3,13,22,1,4,6,2,0,17,19
2022,51,2022/6/24,4,2,Sofia,Bulgaria,Iran,Brazil,0,3,28,23,19,-,-,30,25,25,-,-,2,3/24 (13%),20/24 (83%),18,15,2,1,-,15,7,6,28,2,5,1,8,1,3,20,24,9,0,10,19,1,1,3,3,0,23,26
2022,51,2022/6/24,4,2,Sofia,Bulgaria,Iran,Brazil,0,3,28,23,19,-,-,30,25,25,-,-,3,5/19 (26%),14/25 (56%),10,8,0,2,-,8,4,11,23,0,6,1,7,2,4,13,19,7,2,10,19,1,3,4,5,0,16,21
2022,51,2022/6/24,4,2,Sofia,Bulgaria,Brazil,Iran,3,0,30,25,25,-,-,28,23,19,-,-,ALL,23/79 (29%),57/71 (80%),62,50,7,5,-,50,10,19,79,7,16,10,33,5,19,55,79,18,4,37,59,12,8,22,29,0,54,83
2022,51,2022/6/24,4,2,Sofia,Bulgaria,Brazil,Iran,3,0,30,25,25,-,-,28,23,19,-,-,1,8/30 (27%),22/28 (79%),25,20,2,3,-,20,6,6,32,2,8,4,14,3,8,19,30,7,1,15,23,7,3,12,14,0,21,35
2022,51,2022/6/24,4,2,Sofia,Bulgaria,Brazil,Iran,3,0,30,25,25,-,-,28,23,19,-,-,2,4/24 (17%),21/24 (88%),18,15,3,0,-,15,2,11,28,3,5,2,10,0,5,19,24,7,1,13,21,3,3,6,9,0,19,28
2022,51,2022/6/24,4,2,Sofia,Bulgaria,Brazil,Iran,3,0,30,25,25,-,-,28,23,19,-,-,3,11/25 (44%),14/19 (74%),19,15,2,2,-,15,2,2,19,2,3,4,9,2,6,17,25,4,2,9,15,2,2,4,6,0,14,20
2022,52,2022/6/24,4,2,Sofia,Bulgaria,Bulgaria,Australia,2,3,25,13,22,25,15,21,25,25,20,17,ALL,35/100 (35%),65/108 (60%),77,53,17,7,-,53,24,41,118,17,19,23,59,7,14,79,100,30,7,57,94,17,8,32,45,1,72,118
2022,52,2022/6/24,4,2,Sofia,Bulgaria,Bulgaria,Australia,2,3,25,13,22,25,15,21,25,25,20,17,1,12/24 (50%),13/22 (59%),22,12,8,2,-,12,7,5,24,8,4,1,13,2,3,19,24,6,1,13,20,4,0,6,8,1,13,22
2022,52,2022/6/24,4,2,Sofia,Bulgaria,Bulgaria,Australia,2,3,25,13,22,25,15,21,25,25,20,17,2,2/14 (14%),11/24 (46%),10,7,1,2,-,7,8,9,24,1,1,6,8,2,3,9,14,8,2,13,23,2,1,4,6,0,19,25
2022,52,2022/6/24,4,2,Sofia,Bulgaria,Bulgaria,Australia,2,3,25,13,22,25,15,21,25,25,20,17,3,7/22 (32%),15/25 (60%),15,11,3,1,-,11,5,12,28,3,2,5,10,1,5,16,22,6,1,15,22,1,5,7,12,0,18,30
2022,52,2022/6/24,4,2,Sofia,Bulgaria,Bulgaria,Australia,2,3,25,13,22,25,15,21,25,25,20,17,4,11/25 (44%),14/20 (70%),19,12,5,2,-,12,2,7,21,5,5,5,15,2,3,20,25,4,2,9,15,6,2,9,14,0,7,21
2022,52,2022/6/24,4,2,Sofia,Bulgaria,Bulgaria,Australia,2,3,25,13,22,25,15,21,25,25,20,17,5,3/15 (20%),12/17 (71%),11,11,0,0,-,11,2,8,21,0,7,6,13,0,0,15,15,6,1,7,14,4,0,6,5,0,15,20
2022,52,2022/6/24,4,2,Sofia,Bulgaria,Australia,Bulgaria,3,2,21,25,25,20,17,25,13,22,25,15,ALL,43/108 (40%),65/100 (65%),76,61,8,7,-,61,22,43,126,8,14,11,33,7,14,87,108,19,7,60,86,20,16,42,21,3,98,122
2022,52,2022/6/24,4,2,Sofia,Bulgaria,Australia,Bulgaria,3,2,21,25,25,20,17,25,13,22,25,15,1,9/22 (41%),12/24 (50%),13,9,3,1,-,9,8,7,24,3,4,0,7,1,2,19,22,4,2,15,21,3,2,5,3,1,19,23
2022,52,2022/6/24,4,2,Sofia,Bulgaria,Australia,Bulgaria,3,2,21,25,25,20,17,25,13,22,25,15,2,13/24 (54%),12/14 (86%),16,12,2,2,-,12,3,8,23,2,2,2,6,2,1,21,24,6,2,3,11,3,1,6,2,0,18,20
2022,52,2022/6/24,4,2,Sofia,Bulgaria,Australia,Bulgaria,3,2,21,25,25,20,17,25,13,22,25,15,3,10/25 (40%),15/22 (68%),15,13,1,1,-,13,6,6,25,1,4,5,10,1,3,21,25,2,1,14,17,4,7,14,5,1,18,24
2022,52,2022/6/24,4,2,Sofia,Bulgaria,Australia,Bulgaria,3,2,21,25,25,20,17,25,13,22,25,15,4,6/20 (30%),14/25 (56%),16,13,1,2,-,13,5,8,26,1,1,2,4,2,5,13,20,4,2,16,22,3,5,9,5,0,20,25
2022,52,2022/6/24,4,2,Sofia,Bulgaria,Australia,Bulgaria,3,2,21,25,25,20,17,25,13,22,25,15,5,5/17 (29%),12/15 (80%),16,14,1,1,-,14,0,14,28,1,3,2,6,1,3,13,17,3,0,12,15,7,1,8,6,1,23,30
2022,53,2022/6/25,3,2,Quezon City,Philippines,Netherlands,Argentina,3,2,22,25,20,25,15,25,23,25,19,13,ALL,34/106 (32%),73/106 (69%),77,62,11,4,-,62,15,34,111,11,29,29,69,4,18,84,106,28,8,49,85,33,24,65,36,0,71,107
2022,53,2022/6/25,3,2,Quezon City,Philippines,Netherlands,Argentina,3,2,22,25,20,25,15,25,23,25,19,13,1,6/23 (26%),16/24 (67%),18,16,1,1,-,16,2,10,28,1,10,7,18,1,5,18,24,6,0,13,19,7,3,11,8,0,17,25
2022,53,2022/6/25,3,2,Quezon City,Philippines,Netherlands,Argentina,3,2,22,25,20,25,15,25,23,25,19,13,2,6/24 (25%),19/24 (79%),17,14,3,0,-,14,1,7,22,3,7,3,13,0,2,22,24,8,2,9,19,5,6,13,11,0,11,22
2022,53,2022/6/25,3,2,Quezon City,Philippines,Netherlands,Argentina,3,2,22,25,20,25,15,25,23,25,19,13,3,6/21 (29%),14/24 (58%),17,11,3,3,-,11,3,4,18,3,4,8,15,3,5,16,24,3,2,11,16,7,5,12,4,0,14,18
2022,53,2022/6/25,3,2,Quezon City,Philippines,Netherlands,Argentina,3,2,22,25,20,25,15,25,23,25,19,13,4,10/24 (42%),15/20 (75%),14,12,2,0,-,12,6,6,24,2,5,7,14,0,3,17,20,9,3,7,19,7,5,15,7,0,16,23
2022,53,2022/6/25,3,2,Quezon City,Philippines,Netherlands,Argentina,3,2,22,25,20,25,15,25,23,25,19,13,5,6/14 (43%),9/14 (64%),11,9,2,0,-,9,3,7,19,2,3,4,9,0,3,11,14,2,1,9,12,7,5,14,6,0,13,19
2022,53,2022/6/25,3,2,Quezon City,Philippines,Argentina,Netherlands,2,3,25,23,25,19,13,22,25,20,25,15,ALL,33/106 (31%),72/106 (68%),77,62,11,4,-,62,15,34,111,11,29,29,69,4,18,84,106,28,8,49,85,33,24,65,36,0,71,107
2022,53,2022/6/25,3,2,Quezon City,Philippines,Argentina,Netherlands,2,3,25,23,25,19,13,22,25,20,25,15,1,8/24 (33%),17/23 (74%),18,16,1,1,-,16,2,10,28,1,10,7,18,1,5,18,24,6,0,13,19,7,3,11,8,0,17,25
2022,53,2022/6/25,3,2,Quezon City,Philippines,Argentina,Netherlands,2,3,25,23,25,19,13,22,25,20,25,15,2,5/24 (21%),18/24 (75%),17,14,3,0,-,14,1,7,22,3,7,3,13,0,2,22,24,8,2,9,19,5,6,13,11,0,11,22
2022,53,2022/6/25,3,2,Quezon City,Philippines,Argentina,Netherlands,2,3,25,23,25,19,13,22,25,20,25,15,3,10/24 (42%),15/21 (71%),17,11,3,3,-,11,3,4,18,3,4,8,15,3,5,16,24,3,2,11,16,7,5,12,4,0,14,18
2022,53,2022/6/25,3,2,Quezon City,Philippines,Argentina,Netherlands,2,3,25,23,25,19,13,22,25,20,25,15,4,5/20 (25%),14/24 (58%),14,12,2,0,-,12,6,6,24,2,5,7,14,0,3,17,20,9,3,7,19,7,5,15,7,0,16,23
2022,53,2022/6/25,3,2,Quezon City,Philippines,Argentina,Netherlands,2,3,25,23,25,19,13,22,25,20,25,15,5,5/14 (36%),8/14 (57%),11,9,2,0,-,9,3,7,19,2,3,4,9,0,3,11,14,2,1,9,12,7,5,14,6,0,13,19
2022,54,2022/6/25,3,2,Quezon City,Philippines,Japan,France,0,3,22,25,16,-,-,25,27,25,-,-,ALL,18/64 (28%),45/76 (59%),43,40,2,1,-,40,14,38,92,2,11,22,35,1,16,47,64,11,5,46,62,43,7,60,16,3,76,95
2022,54,2022/6/25,3,2,Quezon City,Philippines,Japan,France,0,3,22,25,16,-,-,25,27,25,-,-,1,8/22 (36%),14/25 (56%),16,15,0,1,-,15,4,13,32,0,4,7,11,1,4,17,22,3,2,17,22,17,2,20,6,0,28,34
2022,54,2022/6/25,3,2,Quezon City,Philippines,Japan,France,0,3,22,25,16,-,-,25,27,25,-,-,2,7/26 (27%),18/26 (69%),17,15,2,0,-,15,4,14,33,2,6,9,17,0,8,18,26,5,2,14,21,16,1,20,5,2,27,34
2022,54,2022/6/25,3,2,Quezon City,Philippines,Japan,France,0,3,22,25,16,-,-,25,27,25,-,-,3,3/16 (19%),13/25 (52%),10,10,0,0,-,10,6,11,27,0,1,6,7,0,4,12,16,3,1,15,19,10,4,20,5,1,21,27
2022,54,2022/6/25,3,2,Quezon City,Philippines,France,Japan,3,0,25,27,25,-,-,22,25,16,-,-,ALL,31/76 (41%),46/64 (72%),52,39,8,5,-,39,6,43,88,8,16,17,41,5,14,57,76,20,1,27,48,39,8,54,19,2,65,86
2022,54,2022/6/25,3,2,Quezon City,Philippines,France,Japan,3,0,25,27,25,-,-,22,25,16,-,-,1,11/25 (44%),14/22 (64%),20,15,3,2,-,15,1,13,29,3,6,5,14,2,3,20,25,6,1,11,18,11,2,18,6,2,20,28
2022,54,2022/6/25,3,2,Quezon City,Philippines,France,Japan,3,0,25,27,25,-,-,22,25,16,-,-,2,8/26 (31%),19/26 (73%),15,11,2,2,-,11,5,16,32,2,6,5,13,2,5,19,26,10,0,8,18,13,5,20,7,0,25,32
2022,54,2022/6/25,3,2,Quezon City,Philippines,France,Japan,3,0,25,27,25,-,-,22,25,16,-,-,3,12/25 (48%),13/16 (81%),17,13,3,1,-,13,0,14,27,3,4,7,14,1,6,18,25,4,0,8,12,15,1,16,6,0,20,26
2022,55,2022/6/25,3,2,Quezon City,Philippines,Slovenia,Italy,0,3,19,16,21,-,-,25,25,25,-,-,ALL,13/58 (22%),43/73 (59%),37,33,4,0,-,33,10,29,72,4,10,15,29,0,10,48,58,12,6,42,60,24,19,46,12,0,61,73
2022,55,2022/6/25,3,2,Quezon City,Philippines,Slovenia,Italy,0,3,19,16,21,-,-,25,25,25,-,-,1,4/20 (20%),15/24 (63%),8,7,1,0,-,7,2,11,20,1,5,4,10,0,3,17,20,3,2,13,18,6,5,12,3,0,16,19
2022,55,2022/6/25,3,2,Quezon City,Philippines,Slovenia,Italy,0,3,19,16,21,-,-,25,25,25,-,-,2,5/16 (31%),11/25 (44%),14,14,0,0,-,14,4,9,27,0,3,10,13,0,1,15,16,5,4,15,24,11,9,21,5,0,25,30
2022,55,2022/6/25,3,2,Quezon City,Philippines,Slovenia,Italy,0,3,19,16,21,-,-,25,25,25,-,-,3,4/22 (18%),17/24 (71%),15,12,3,0,-,12,4,9,25,3,2,1,6,0,6,16,22,4,0,14,18,7,5,13,4,0,20,24
2022,55,2022/6/25,3,2,Quezon City,Philippines,Italy,Slovenia,3,0,25,25,25,-,-,19,16,21,-,-,ALL,30/73 (41%),45/58 (78%),60,49,5,6,-,49,9,30,88,5,16,12,33,6,13,54,73,16,0,32,48,35,6,46,23,1,64,88
2022,55,2022/6/25,3,2,Quezon City,Philippines,Italy,Slovenia,3,0,25,25,25,-,-,19,16,21,-,-,1,9/24 (38%),16/20 (80%),22,18,2,2,-,18,5,7,30,2,3,6,11,2,6,16,24,7,0,10,17,13,2,17,8,1,22,31
2022,55,2022/6/25,3,2,Quezon City,Philippines,Italy,Slovenia,3,0,25,25,25,-,-,19,16,21,-,-,2,14/25 (56%),11/16 (69%),21,16,1,4,-,16,1,15,32,1,5,2,8,4,1,20,25,5,0,10,15,13,4,20,7,0,22,29
2022,55,2022/6/25,3,2,Quezon City,Philippines,Italy,Slovenia,3,0,25,25,25,-,-,19,16,21,-,-,3,7/24 (29%),18/22 (82%),17,15,2,0,-,15,3,8,26,2,8,4,14,0,6,18,24,4,0,12,16,9,0,9,8,0,20,28
2022,56,2022/6/25,4,2,Sofia,Bulgaria,Iran,Canada,3,0,25,27,25,-,-,21,25,18,-,-,ALL,22/75 (29%),55/66 (83%),48,40,4,4,-,40,6,20,66,4,10,11,25,4,13,58,75,15,4,25,44,15,5,23,10,1,52,63
2022,56,2022/6/25,4,2,Sofia,Bulgaria,Iran,Canada,3,0,25,27,25,-,-,21,25,18,-,-,1,7/24 (29%),18/22 (82%),16,13,1,2,-,13,3,5,21,1,3,1,5,2,5,17,24,4,1,9,14,6,0,6,3,0,18,21
2022,56,2022/6/25,4,2,Sofia,Bulgaria,Iran,Canada,3,0,25,27,25,-,-,21,25,18,-,-,2,6/27 (22%),21/25 (84%),19,14,3,2,-,14,1,10,25,3,3,6,12,2,4,21,27,8,3,8,19,4,4,10,4,1,19,24
2022,56,2022/6/25,4,2,Sofia,Bulgaria,Iran,Canada,3,0,25,27,25,-,-,21,25,18,-,-,3,9/24 (38%),16/19 (84%),13,13,0,0,-,13,2,5,20,0,4,4,8,0,4,20,24,3,0,8,11,5,1,7,3,0,15,18
2022,56,2022/6/25,4,2,Sofia,Bulgaria,Canada,Iran,0,3,21,25,18,-,-,25,27,25,-,-,ALL,11/66 (17%),53/75 (71%),47,40,3,4,-,40,10,33,83,3,15,2,20,4,22,40,66,10,4,48,62,14,10,28,22,0,58,80
2022,56,2022/6/25,4,2,Sofia,Bulgaria,Canada,Iran,0,3,21,25,18,-,-,25,27,25,-,-,1,4/22 (18%),17/24 (71%),14,12,1,1,-,12,1,7,20,1,4,0,5,1,8,13,22,4,2,13,19,3,2,7,6,0,13,19
2022,56,2022/6/25,4,2,Sofia,Bulgaria,Canada,Iran,0,3,21,25,18,-,-,25,27,25,-,-,2,4/25 (16%),21/27 (78%),20,16,1,3,-,16,5,15,36,1,6,2,9,3,6,16,25,4,2,17,23,7,3,11,12,0,23,35
2022,56,2022/6/25,4,2,Sofia,Bulgaria,Canada,Iran,0,3,21,25,18,-,-,25,27,25,-,-,3,3/19 (16%),15/24 (63%),13,12,1,0,-,12,4,11,27,1,5,0,6,0,8,11,19,2,0,18,20,4,5,10,4,0,22,26
2022,57,2022/6/25,4,2,Sofia,Bulgaria,Poland,Australia,3,0,25,25,25,-,-,17,19,14,-,-,ALL,32/74 (43%),43/51 (84%),54,45,5,4,-,45,10,21,76,5,14,18,37,4,9,61,74,16,1,27,44,15,7,26,32,0,44,76
2022,57,2022/6/25,4,2,Sofia,Bulgaria,Poland,Australia,3,0,25,25,25,-,-,17,19,14,-,-,1,10/25 (40%),15/17 (88%),17,15,2,0,-,15,4,8,27,2,4,6,12,0,4,21,25,7,0,8,15,4,2,6,10,0,15,25
2022,57,2022/6/25,4,2,Sofia,Bulgaria,Poland,Australia,3,0,25,25,25,-,-,17,19,14,-,-,2,9/24 (38%),16/20 (80%),21,19,1,1,-,19,2,7,28,1,6,8,15,1,3,20,24,5,0,13,18,6,4,14,12,0,16,28
2022,57,2022/6/25,4,2,Sofia,Bulgaria,Poland,Australia,3,0,25,25,25,-,-,17,19,14,-,-,3,13/25 (52%),12/14 (86%),16,11,2,3,-,11,4,6,21,2,4,4,10,3,2,20,25,4,1,6,11,5,1,6,10,0,13,23
2022,57,2022/6/25,4,2,Sofia,Bulgaria,Australia,Poland,0,3,17,19,14,-,-,25,25,25,-,-,ALL,8/51 (16%),42/74 (57%),32,27,4,1,-,27,18,38,83,4,6,4,14,1,7,43,51,17,4,44,65,9,8,21,20,1,60,81
2022,57,2022/6/25,4,2,Sofia,Bulgaria,Australia,Poland,0,3,17,19,14,-,-,25,25,25,-,-,1,2/17 (12%),15/25 (60%),11,9,2,0,-,9,7,13,29,2,3,0,5,0,2,15,17,7,0,14,21,4,2,8,5,1,24,30
2022,57,2022/6/25,4,2,Sofia,Bulgaria,Australia,Poland,0,3,17,19,14,-,-,25,25,25,-,-,2,4/20 (20%),15/24 (63%),12,11,1,0,-,11,3,16,30,1,1,3,5,0,2,18,20,6,1,14,21,3,4,9,8,0,21,29
2022,57,2022/6/25,4,2,Sofia,Bulgaria,Australia,Poland,0,3,17,19,14,-,-,25,25,25,-,-,3,2/14 (14%),12/25 (48%),9,7,1,1,-,7,8,9,24,1,2,1,4,1,3,10,14,4,3,16,23,2,2,4,7,0,15,22
2022,58,2022/6/25,4,2,Sofia,Bulgaria,United States,Bulgaria,3,1,12,20,26,25,-,25,25,24,23,-,ALL,38/95 (40%),58/85 (68%),70,55,7,8,-,55,11,28,94,7,15,13,35,8,18,69,95,18,6,45,69,20,17,44,28,1,61,90
2022,58,2022/6/25,4,2,Sofia,Bulgaria,United States,Bulgaria,3,1,12,20,26,25,-,25,25,24,23,-,1,12/24 (50%),13/13 (100%),18,11,5,2,-,11,0,3,14,5,1,2,8,2,4,18,24,2,0,6,8,3,4,9,5,0,8,13
2022,58,2022/6/25,4,2,Sofia,Bulgaria,United States,Bulgaria,3,1,12,20,26,25,-,25,25,24,23,-,2,7/21 (33%),13/24 (54%),16,13,0,3,-,13,4,11,28,0,4,4,8,3,6,12,21,4,3,14,21,9,4,14,7,1,20,28
2022,58,2022/6/25,4,2,Sofia,Bulgaria,United States,Bulgaria,3,1,12,20,26,25,-,25,25,24,23,-,3,12/25 (48%),14/25 (56%),19,16,1,2,-,16,4,10,30,1,3,5,9,2,5,18,25,5,2,14,21,6,4,13,8,0,20,28
2022,58,2022/6/25,4,2,Sofia,Bulgaria,United States,Bulgaria,3,1,12,20,26,25,-,25,25,24,23,-,4,7/25 (28%),18/23 (78%),17,15,1,1,-,15,3,4,22,1,7,2,10,1,3,21,25,7,1,11,19,2,5,8,8,0,13,21
2022,58,2022/6/25,4,2,Sofia,Bulgaria,Bulgaria,United States,1,3,25,25,24,23,-,12,20,26,25,-,ALL,27/85 (32%),57/95 (60%),58,47,5,6,-,47,15,42,104,5,17,12,34,6,16,63,85,22,8,47,77,12,9,22,25,1,75,101
2022,58,2022/6/25,4,2,Sofia,Bulgaria,Bulgaria,United States,1,3,25,25,24,23,-,12,20,26,25,-,1,0/13 (0%),12/24 (50%),8,8,0,0,-,8,6,6,20,0,2,1,3,0,5,8,13,2,2,16,20,3,1,4,4,1,16,21
2022,58,2022/6/25,4,2,Sofia,Bulgaria,Bulgaria,United States,1,3,25,25,24,23,-,12,20,26,25,-,2,11/24 (46%),14/21 (67%),17,11,3,3,-,11,1,13,25,3,4,3,10,3,3,18,24,4,3,8,15,4,3,8,4,0,19,23
2022,58,2022/6/25,4,2,Sofia,Bulgaria,Bulgaria,United States,1,3,25,25,24,23,-,12,20,26,25,-,3,11/25 (44%),13/25 (52%),15,12,1,2,-,12,4,14,30,1,7,7,15,2,4,19,25,7,2,11,20,3,3,6,9,0,21,30
2022,58,2022/6/25,4,2,Sofia,Bulgaria,Bulgaria,United States,1,3,25,25,24,23,-,12,20,26,25,-,4,5/23 (22%),18/25 (72%),18,16,1,1,-,16,4,9,29,1,4,1,6,1,4,18,23,9,1,12,22,2,2,4,8,0,19,27
2022,59,2022/6/26,3,2,Quezon City,Philippines,Germany,France,1,3,16,19,25,21,-,25,25,19,25,-,ALL,22/82 (27%),59/93 (63%),43,32,7,4,-,32,12,33,77,7,23,13,43,4,25,53,82,16,8,40,64,22,7,32,15,1,63,79
2022,59,2022/6/26,3,2,Quezon City,Philippines,Germany,France,1,3,16,19,25,21,-,25,25,19,25,-,1,4/16 (25%),12/25 (48%),6,5,1,0,-,5,4,12,21,1,5,6,12,0,2,14,16,2,5,11,18,9,1,12,1,0,22,23
2022,59,2022/6/26,3,2,Quezon City,Philippines,Germany,France,1,3,16,19,25,21,-,25,25,19,25,-,2,5/20 (25%),14/24 (58%),11,8,2,1,-,8,3,8,19,2,4,1,7,1,8,11,20,6,2,9,17,3,2,5,5,1,12,18
2022,59,2022/6/26,3,2,Quezon City,Philippines,Germany,France,1,3,16,19,25,21,-,25,25,19,25,-,3,8/24 (33%),17/20 (85%),14,11,1,2,-,11,2,4,17,1,6,5,12,2,9,13,24,4,0,7,11,6,2,8,3,0,14,17
2022,59,2022/6/26,3,2,Quezon City,Philippines,Germany,France,1,3,16,19,25,21,-,25,25,19,25,-,4,5/22 (23%),16/24 (67%),12,8,3,1,-,8,3,9,20,3,8,1,12,1,6,15,22,4,1,13,18,4,2,7,6,0,15,21
2022,59,2022/6/26,3,2,Quezon City,Philippines,France,Germany,3,1,25,25,19,25,-,16,19,25,21,-,ALL,34/93 (37%),60/82 (73%),66,48,10,8,-,48,15,24,87,10,15,13,38,8,29,56,93,13,4,40,57,35,7,45,19,1,66,86
2022,59,2022/6/26,3,2,Quezon City,Philippines,France,Germany,3,1,25,25,19,25,-,16,19,25,21,-,1,13/25 (52%),12/16 (75%),23,14,4,5,-,14,3,13,30,4,3,4,11,5,7,13,25,6,0,8,14,14,1,16,6,1,23,30
2022,59,2022/6/26,3,2,Quezon City,Philippines,France,Germany,3,1,25,25,19,25,-,16,19,25,21,-,2,10/24 (42%),15/20 (75%),16,11,3,2,-,11,3,2,16,3,2,4,9,2,7,15,24,3,1,8,12,7,4,11,4,0,12,16
2022,59,2022/6/26,3,2,Quezon City,Philippines,France,Germany,3,1,25,25,19,25,-,16,19,25,21,-,3,3/20 (15%),16/24 (67%),9,8,1,0,-,8,3,6,17,1,6,2,9,0,9,11,20,1,2,12,15,5,0,6,4,0,13,17
2022,59,2022/6/26,3,2,Quezon City,Philippines,France,Germany,3,1,25,25,19,25,-,16,19,25,21,-,4,8/24 (33%),17/22 (77%),18,15,2,1,-,15,6,3,24,2,4,3,9,1,6,17,24,3,1,12,16,9,2,12,5,0,18,23
2022,60,2022/6/26,3,2,Quezon City,Philippines,Slovenia,Japan,1,3,21,25,18,19,-,25,22,25,25,-,ALL,19/84 (23%),64/96 (67%),63,52,9,2,-,52,17,36,105,9,25,18,52,2,19,63,84,24,5,50,79,31,16,54,25,0,78,103
2022,60,2022/6/26,3,2,Quezon City,Philippines,Slovenia,Japan,1,3,21,25,18,19,-,25,22,25,25,-,1,2/21 (10%),19/25 (76%),13,13,0,0,-,13,3,3,19,0,3,1,4,0,5,16,21,4,1,12,17,3,6,10,7,0,11,18
2022,60,2022/6/26,3,2,Quezon City,Philippines,Slovenia,Japan,1,3,21,25,18,19,-,25,22,25,25,-,2,12/25 (48%),13/22 (59%),21,16,3,2,-,16,4,11,31,3,5,11,19,2,4,19,25,4,3,12,19,15,5,21,7,0,24,31
2022,60,2022/6/26,3,2,Quezon City,Philippines,Slovenia,Japan,1,3,21,25,18,19,-,25,22,25,25,-,3,3/18 (17%),15/25 (60%),13,9,4,0,-,9,7,10,26,4,8,2,14,0,4,14,18,6,1,14,21,6,4,14,1,0,25,26
