Season,Match,Y/M/D,Pool,Week,City,Country,Team,VS_Team,SET_Won,SET_Lost,Point1,Point2,Point3,Point4,Point5,VS_Point1,VS_Point2,VS_Point3,VS_Point4,VS_Point5,SET,Service points won,Service,Receiver points won,Receiver,SCORING_Total ABS,SCORING_Attack Points,SCORING_Block Points,SCORING_Serve Points,SCORING_Errors,ATTACK_Point,ATTACK_Errors,ATTACK_Attempts,ATTACK_Total,BLOCK_Point,BLOCK_Errors,BLOCK_Touches,BLOCK_Total,SERVE_Point,SERVE_Errors,SERVE_Attempts,SERVE_Total,RECEPTION_Successful,RECEPTION_Errors,RECEPTION_Attempts,RECEPTION_Total,DIG_Digs,DIG_Errors,DIG_Total,SET_Point,SET_Errors,SET_Attempts,SET_Total
Women,29,2025/6/8,3,1,Beijing,China,France,Thailand,1,3,14,25,23,13,-,25,19,25,25,-,ALL,23,76,52,93,58,44,9,5,-,44,22,60,126,9,19,27,55,5,11,60,76,22,5,58,85,43,20,80,31,2,99,132
Women,29,2025/6/8,3,1,Beijing,China,France,Thailand,1,3,14,25,23,13,-,25,19,25,25,-,1,3,14,11,25,10,9,0,1,-,9,6,17,32,0,8,8,16,1,2,11,14,9,2,11,22,13,5,24,13,1,22,36
Women,29,2025/6/8,3,1,Beijing,China,France,Thailand,1,3,14,25,23,13,-,25,19,25,25,-,2,12,25,13,19,19,12,4,3,-,12,3,11,26,4,5,6,15,3,3,19,25,4,0,14,18,8,5,17,5,0,21,26
Women,29,2025/6/8,3,1,Beijing,China,France,Thailand,1,3,14,25,23,13,-,25,19,25,25,-,3,6,23,17,25,21,16,4,1,-,16,6,18,40,4,3,5,12,1,3,19,23,4,0,20,24,12,4,21,5,1,34,40
Women,29,2025/6/8,3,1,Beijing,China,France,Thailand,1,3,14,25,23,13,-,25,19,25,25,-,4,2,14,11,24,8,7,1,0,-,7,7,14,28,1,3,8,12,0,3,11,14,5,3,13,21,10,6,18,8,0,22,30
Women,29,2025/6/8,3,1,Beijing,China,Thailand,France,3,1,25,19,25,25,-,14,25,23,13,-,ALL,41,93,53,76,68,53,10,5,-,53,17,61,131,10,12,22,44,5,8,80,93,16,5,44,65,51,11,89,35,1,93,129
Women,29,2025/6/8,3,1,Beijing,China,Thailand,France,3,1,25,19,25,25,-,14,25,23,13,-,1,14,25,11,14,20,14,4,2,-,14,1,15,30,4,2,8,14,2,3,20,25,2,1,9,12,12,4,23,7,0,20,27
Women,29,2025/6/8,3,1,Beijing,China,Thailand,France,3,1,25,19,25,25,-,14,25,23,13,-,2,6,19,13,25,13,12,1,0,-,12,8,15,35,1,4,4,9,0,1,18,19,8,3,11,22,11,4,22,11,1,23,35
Women,29,2025/6/8,3,1,Beijing,China,Thailand,France,3,1,25,19,25,25,-,14,25,23,13,-,3,8,25,17,23,17,15,2,0,-,15,5,14,34,2,4,6,12,0,1,24,25,3,1,16,20,13,1,19,6,0,29,35
Women,29,2025/6/8,3,1,Beijing,China,Thailand,France,3,1,25,19,25,25,-,14,25,23,13,-,4,13,24,12,14,18,12,3,3,-,12,3,17,32,3,2,4,9,3,3,18,24,3,0,8,11,15,2,25,11,0,21,32
Women,30,2025/6/8,3,1,Beijing,China,China,Türkiye,2,3,25,20,31,26,12,19,25,29,28,15,ALL,39,115,75,115,84,71,7,6,-,71,19,74,164,7,35,33,75,6,5,103,114,29,0,76,105,47,20,91,41,2,117,160
Women,30,2025/6/8,3,1,Beijing,China,China,Türkiye,2,3,25,20,31,26,12,19,25,29,28,15,1,10,25,15,19,19,16,1,2,-,16,2,12,30,1,7,9,17,2,3,19,24,5,0,13,18,8,1,15,11,0,18,29
Women,30,2025/6/8,3,1,Beijing,China,China,Türkiye,2,3,25,20,31,26,12,19,25,29,28,15,2,3,20,17,25,14,12,1,1,-,12,5,9,26,1,6,4,11,1,0,20,21,5,0,16,21,2,4,7,6,0,17,23
Women,30,2025/6/8,3,1,Beijing,China,China,Türkiye,2,3,25,20,31,26,12,19,25,29,28,15,3,13,31,18,29,24,20,3,1,-,20,4,22,46,3,8,7,18,1,1,28,30,8,0,21,29,17,7,32,11,1,35,47
Women,30,2025/6/8,3,1,Beijing,China,China,Türkiye,2,3,25,20,31,26,12,19,25,29,28,15,4,10,26,16,28,21,18,1,2,-,18,6,19,43,1,9,10,20,2,1,24,27,8,0,17,25,15,4,24,11,0,30,41
Women,30,2025/6/8,3,1,Beijing,China,China,Türkiye,2,3,25,20,31,26,12,19,25,29,28,15,5,3,13,9,14,6,5,1,0,-,5,2,12,19,1,5,3,9,0,0,12,12,3,0,9,12,5,4,13,2,1,17,20
Women,30,2025/6/8,3,1,Beijing,China,Türkiye,China,3,2,19,25,29,28,15,25,20,31,26,12,ALL,40,115,76,115,101,89,12,0,-,89,22,70,181,12,25,24,61,0,11,105,116,43,6,60,109,50,22,115,61,1,113,175
Women,30,2025/6/8,3,1,Beijing,China,Türkiye,China,3,2,19,25,29,28,15,25,20,31,26,12,1,4,19,15,25,15,14,1,0,-,14,4,17,35,1,5,5,11,0,2,18,20,6,2,13,21,10,6,24,12,0,22,34
Women,30,2025/6/8,3,1,Beijing,China,Türkiye,China,3,2,19,25,29,28,15,25,20,31,26,12,2,8,25,17,20,22,19,3,0,-,19,3,7,29,3,6,0,9,0,3,21,24,7,1,13,21,4,2,14,15,0,13,28
Women,30,2025/6/8,3,1,Beijing,China,Türkiye,China,3,2,19,25,29,28,15,25,20,31,26,12,3,11,29,18,31,25,23,2,0,-,23,7,21,51,2,7,8,17,0,1,29,30,14,1,14,29,16,8,33,15,1,32,48
Women,30,2025/6/8,3,1,Beijing,China,Türkiye,China,3,2,19,25,29,28,15,25,20,31,26,12,4,12,28,16,26,26,21,5,0,-,21,4,19,44,5,5,7,17,0,2,25,27,13,2,11,26,15,4,29,12,0,32,44
Women,30,2025/6/8,3,1,Beijing,China,Türkiye,China,3,2,19,25,29,28,15,25,20,31,26,12,5,5,14,10,13,13,12,1,0,-,12,4,6,22,1,2,4,7,0,3,12,15,3,0,9,12,5,2,15,7,0,14,21
Women,31,2025/6/8,2,1,Rio de Janeiro,Brazil,Brazil,Italy,0,3,22,18,27,-,-,25,25,29,-,-,ALL,18,68,49,78,56,42,7,7,-,42,18,33,93,7,12,9,28,7,10,51,68,14,5,53,72,27,15,49,16,2,76,94
Women,31,2025/6/8,2,1,Rio de Janeiro,Brazil,Brazil,Italy,0,3,22,18,27,-,-,25,25,29,-,-,1,6,22,16,25,16,12,1,3,-,12,6,4,22,1,1,2,4,3,1,18,22,4,0,17,21,4,7,12,2,2,20,24
Women,31,2025/6/8,2,1,Rio de Janeiro,Brazil,Brazil,Italy,0,3,22,18,27,-,-,25,25,29,-,-,2,5,19,13,24,15,11,2,2,-,11,6,11,28,2,5,1,8,2,4,13,19,4,2,17,23,7,4,13,5,0,23,28
Women,31,2025/6/8,2,1,Rio de Janeiro,Brazil,Brazil,Italy,0,3,22,18,27,-,-,25,25,29,-,-,3,7,27,20,29,25,19,4,2,-,19,6,18,43,4,6,6,16,2,5,20,27,6,3,19,28,16,4,24,9,0,33,42
Women,31,2025/6/8,2,1,Rio de Janeiro,Brazil,Italy,Brazil,3,0,25,25,29,-,-,22,18,27,-,-,ALL,29,78,50,68,56,42,9,5,-,42,11,31,84,9,12,8,29,5,6,67,78,13,7,38,58,32,19,59,12,1,71,84
Women,31,2025/6/8,2,1,Rio de Janeiro,Brazil,Italy,Brazil,3,0,25,25,29,-,-,22,18,27,-,-,1,9,25,16,22,20,16,4,0,-,16,3,4,23,4,4,0,8,0,4,21,25,7,3,11,21,5,5,11,5,0,17,22
Women,31,2025/6/8,2,1,Rio de Janeiro,Brazil,Italy,Brazil,3,0,25,25,29,-,-,22,18,27,-,-,2,11,24,14,19,17,13,2,2,-,13,3,8,24,2,2,4,8,2,1,21,24,0,2,13,15,12,5,18,3,1,21,25
Women,31,2025/6/8,2,1,Rio de Janeiro,Brazil,Italy,Brazil,3,0,25,25,29,-,-,22,18,27,-,-,3,9,29,20,27,19,13,3,3,-,13,5,19,37,3,6,4,13,3,1,25,29,6,2,14,22,15,9,30,4,0,33,37
Women,32,2025/6/8,1,1,Ottawa,Canada,Dominican Republic,Japan,0,3,19,21,9,-,-,25,25,25,-,-,ALL,17,51,32,73,35,26,8,1,-,26,7,61,94,8,21,18,47,1,5,45,51,11,10,48,69,17,24,67,2,0,89,91
Women,32,2025/6/8,1,1,Ottawa,Canada,Dominican Republic,Japan,0,3,19,21,9,-,-,25,25,25,-,-,1,7,20,12,24,15,11,3,1,-,11,2,16,29,3,9,5,17,1,2,17,20,4,3,17,24,4,8,21,0,0,30,30
Women,32,2025/6/8,1,1,Ottawa,Canada,Dominican Republic,Japan,0,3,19,21,9,-,-,25,25,25,-,-,2,7,21,14,25,14,10,4,0,-,10,1,30,41,4,7,11,22,0,0,21,21,5,3,15,23,9,10,34,0,0,40,40
Women,32,2025/6/8,1,1,Ottawa,Canada,Dominican Republic,Japan,0,3,19,21,9,-,-,25,25,25,-,-,3,3,10,6,24,6,5,1,0,-,5,4,15,24,1,5,2,8,0,3,7,10,2,4,16,22,4,6,12,2,0,19,21
Women,32,2025/6/8,1,1,Ottawa,Canada,Japan,Dominican Republic,3,0,25,25,25,-,-,19,21,9,-,-,ALL,41,73,34,51,64,51,3,10,-,51,17,47,115,3,10,20,33,10,4,59,73,11,1,34,46,44,10,88,22,1,93,116
Women,32,2025/6/8,1,1,Ottawa,Canada,Japan,Dominican Republic,3,0,25,25,25,-,-,19,21,9,-,-,1,12,24,13,20,20,17,0,3,-,17,6,14,37,0,3,9,12,3,0,21,24,4,1,13,18,16,6,30,8,1,30,39
Women,32,2025/6/8,1,1,Ottawa,Canada,Japan,Dominican Republic,3,0,25,25,25,-,-,19,21,9,-,-,2,11,25,14,21,25,21,1,3,-,21,9,26,56,1,5,9,15,3,2,20,25,6,0,15,21,18,3,40,7,0,47,54
Women,32,2025/6/8,1,1,Ottawa,Canada,Japan,Dominican Republic,3,0,25,25,25,-,-,19,21,9,-,-,3,18,24,7,10,19,13,2,4,-,13,2,7,22,2,2,2,6,4,2,18,24,1,0,6,7,10,1,18,7,0,16,23
Women,33,2025/6/8,2,1,Rio de Janeiro,Brazil,Czechia,Germany,1,3,22,18,25,23,-,25,25,22,25,-,ALL,25,90,65,94,71,55,9,7,-,55,20,56,131,9,12,19,40,7,13,69,89,21,7,58,86,32,20,90,39,2,97,138
Women,33,2025/6/8,2,1,Rio de Janeiro,Brazil,Czechia,Germany,1,3,22,18,25,23,-,25,25,22,25,-,1,8,23,14,24,15,13,0,2,-,13,5,20,38,0,4,8,12,2,3,17,22,5,2,14,21,8,5,26,8,0,29,37
Women,33,2025/6/8,2,1,Rio de Janeiro,Brazil,Czechia,Germany,1,3,22,18,25,23,-,25,25,22,25,-,2,2,18,16,25,16,13,3,0,-,13,4,13,30,3,1,3,7,0,5,14,19,8,4,11,23,7,7,20,10,1,21,32
Women,33,2025/6/8,2,1,Rio de Janeiro,Brazil,Czechia,Germany,1,3,22,18,25,23,-,25,25,22,25,-,3,8,25,17,22,22,18,2,2,-,18,4,10,32,2,4,5,11,2,2,20,24,4,0,18,22,10,5,19,14,1,19,34
Women,33,2025/6/8,2,1,Rio de Janeiro,Brazil,Czechia,Germany,1,3,22,18,25,23,-,25,25,22,25,-,4,7,24,18,23,18,11,4,3,-,11,7,13,31,4,3,3,10,3,3,18,24,4,1,15,20,7,3,25,7,0,28,35
Women,33,2025/6/8,2,1,Rio de Janeiro,Brazil,Germany,Czechia,3,1,25,25,22,25,-,22,18,25,23,-,ALL,29,94,65,90,70,54,9,7,-,54,14,46,114,9,24,25,58,7,10,79,96,29,7,40,76,34,15,69,0,1,110,111
Women,33,2025/6/8,2,1,Rio de Janeiro,Brazil,Germany,Czechia,3,1,25,25,22,25,-,22,18,25,23,-,1,10,24,15,23,19,15,2,2,-,15,2,16,33,2,11,7,20,2,4,19,25,9,2,8,19,13,0,17,0,0,32,32
Women,33,2025/6/8,2,1,Rio de Janeiro,Brazil,Germany,Czechia,3,1,25,25,22,25,-,22,18,25,23,-,2,9,25,16,18,18,11,3,4,-,11,4,5,20,3,5,8,16,4,1,19,24,5,0,9,14,5,4,14,0,0,19,19
Women,33,2025/6/8,2,1,Rio de Janeiro,Brazil,Germany,Czechia,3,1,25,25,22,25,-,22,18,25,23,-,3,5,22,17,25,16,14,2,0,-,14,3,13,30,2,6,2,10,0,1,22,23,8,2,12,22,8,4,16,0,1,29,30
Women,33,2025/6/8,2,1,Rio de Janeiro,Brazil,Germany,Czechia,3,1,25,25,22,25,-,22,18,25,23,-,4,5,23,17,24,17,14,2,1,-,14,5,12,31,2,2,8,12,1,4,19,24,7,3,11,21,8,7,22,0,0,30,30
Women,34,2025/6/8,1,1,Ottawa,Canada,Bulgaria,Netherlands,0,3,21,16,23,-,-,25,25,25,-,-,ALL,20,62,40,73,39,29,8,2,-,29,17,53,99,8,12,14,34,2,6,53,61,11,7,47,65,44,16,78,15,3,87,105
Women,34,2025/6/8,1,1,Ottawa,Canada,Bulgaria,Netherlands,0,3,21,16,23,-,-,25,25,25,-,-,1,6,22,15,24,13,10,2,1,-,10,5,18,33,2,5,7,14,1,2,18,21,4,2,16,22,12,6,26,4,1,29,34
Women,34,2025/6/8,1,1,Ottawa,Canada,Bulgaria,Netherlands,0,3,21,16,23,-,-,25,25,25,-,-,2,5,16,11,25,11,8,2,1,-,8,8,10,26,2,4,2,8,1,1,15,17,3,2,16,21,8,4,17,3,0,24,27
Women,34,2025/6/8,1,1,Ottawa,Canada,Bulgaria,Netherlands,0,3,21,16,23,-,-,25,25,25,-,-,3,9,24,14,24,15,11,4,0,-,11,4,25,40,4,3,5,12,0,3,20,23,4,3,15,22,24,6,35,8,2,34,44
Women,34,2025/6/8,1,1,Ottawa,Canada,Netherlands,Bulgaria,3,0,25,25,25,-,-,21,16,23,-,-,ALL,33,73,42,62,56,42,7,7,-,42,18,50,110,7,4,15,26,7,9,58,74,14,2,39,55,48,20,82,43,1,63,107
Women,34,2025/6/8,1,1,Ottawa,Canada,Netherlands,Bulgaria,3,0,25,25,25,-,-,21,16,23,-,-,1,9,24,16,22,19,15,2,2,-,15,6,15,36,2,1,7,10,2,3,20,25,4,1,14,19,15,8,26,13,0,22,35
Women,34,2025/6/8,1,1,Ottawa,Canada,Netherlands,Bulgaria,3,0,25,25,25,-,-,21,16,23,-,-,2,14,25,11,16,19,14,3,2,-,14,3,12,29,3,2,3,8,2,3,19,24,6,1,9,16,10,5,18,14,1,12,27
Women,34,2025/6/8,1,1,Ottawa,Canada,Netherlands,Bulgaria,3,0,25,25,25,-,-,21,16,23,-,-,3,10,24,15,24,18,13,2,3,-,13,9,23,45,2,1,5,8,3,3,19,25,4,0,16,20,23,7,38,16,0,29,45
Women,35,2025/6/8,2,1,Rio de Janeiro,Brazil,Korea,USA,0,3,13,26,17,-,-,25,28,25,-,-,ALL,16,57,40,77,39,31,3,5,-,31,20,44,95,3,12,6,21,5,9,44,58,10,4,54,68,15,12,54,15,1,81,97
Women,35,2025/6/8,2,1,Rio de Janeiro,Brazil,Korea,USA,0,3,13,26,17,-,-,25,28,25,-,-,1,1,13,12,25,8,7,1,0,-,7,4,16,27,1,4,2,7,0,1,13,14,3,2,15,20,2,6,22,4,1,24,29
Women,35,2025/6/8,2,1,Rio de Janeiro,Brazil,Korea,USA,0,3,13,26,17,-,-,25,28,25,-,-,2,8,27,18,27,20,17,2,1,-,17,7,19,43,2,7,3,12,1,3,22,26,6,1,19,26,11,2,20,8,0,34,42
Women,35,2025/6/8,2,1,Rio de Janeiro,Brazil,Korea,USA,0,3,13,26,17,-,-,25,28,25,-,-,3,7,17,10,25,11,7,0,4,-,7,9,9,25,0,1,1,2,4,5,9,18,1,1,20,22,2,4,12,3,0,23,26
Women,35,2025/6/8,2,1,Rio de Janeiro,Brazil,USA,Korea,3,0,25,28,25,-,-,13,26,17,-,-,ALL,37,77,41,57,61,43,14,4,-,43,11,32,86,14,16,20,50,4,8,64,76,10,5,34,49,28,6,51,18,0,64,82
Women,35,2025/6/8,2,1,Rio de Janeiro,Brazil,USA,Korea,3,0,25,28,25,-,-,13,26,17,-,-,1,13,25,12,13,21,16,3,2,-,16,2,14,32,3,3,7,13,2,4,18,24,4,0,9,13,13,1,21,8,0,23,31
Women,35,2025/6/8,2,1,Rio de Janeiro,Brazil,USA,Korea,3,0,25,28,25,-,-,13,26,17,-,-,2,9,27,19,27,22,17,4,1,-,17,5,12,34,4,9,10,23,1,2,25,28,5,1,17,23,8,3,19,3,0,30,33
Women,35,2025/6/8,2,1,Rio de Janeiro,Brazil,USA,Korea,3,0,25,28,25,-,-,13,26,17,-,-,3,15,25,10,17,18,10,7,1,-,10,4,6,20,7,4,3,14,1,2,21,24,1,4,8,13,7,2,11,7,0,11,18
Women,36,2025/6/8,1,1,Ottawa,Canada,Canada,Serbia,3,2,20,18,25,25,15,25,25,20,18,12,ALL,41,102,62,101,69,53,5,11,-,53,24,39,116,5,24,13,42,11,9,83,103,9,4,67,80,40,19,74,14,1,102,117
Women,36,2025/6/8,1,1,Ottawa,Canada,Canada,Serbia,3,2,20,18,25,25,15,25,25,20,18,12,1,5,20,15,25,14,13,0,1,-,13,3,10,26,0,4,4,8,1,2,17,20,3,0,18,21,9,6,18,6,1,20,27
Women,36,2025/6/8,1,1,Ottawa,Canada,Canada,Serbia,3,2,20,18,25,25,15,25,25,20,18,12,2,3,19,15,24,8,7,0,1,-,7,6,8,21,0,6,2,8,1,2,16,19,2,2,13,17,3,4,12,1,0,20,21
Women,36,2025/6/8,1,1,Ottawa,Canada,Canada,Serbia,3,2,20,18,25,25,15,25,25,20,18,12,3,11,24,14,21,17,11,1,5,-,11,7,7,25,1,5,4,10,5,2,17,24,2,1,13,16,10,4,16,4,0,22,26
Women,36,2025/6/8,1,1,Ottawa,Canada,Canada,Serbia,3,2,20,18,25,25,15,25,25,20,18,12,4,16,25,9,18,19,15,2,2,-,15,7,8,30,2,7,1,10,2,3,20,25,1,0,15,16,13,1,17,2,0,26,28
Women,36,2025/6/8,1,1,Ottawa,Canada,Canada,Serbia,3,2,20,18,25,25,15,25,25,20,18,12,5,6,14,9,13,11,7,2,2,-,7,1,6,14,2,2,2,6,2,0,13,15,1,1,8,10,5,4,11,1,0,14,15
Women,36,2025/6/8,1,1,Ottawa,Canada,Serbia,Canada,2,3,25,25,20,18,12,20,18,25,25,15,ALL,39,101,61,102,84,62,18,4,-,62,18,47,127,18,21,13,52,4,20,76,100,17,11,66,94,43,14,68,12,1,114,127
Women,36,2025/6/8,1,1,Ottawa,Canada,Serbia,Canada,2,3,25,25,20,18,12,20,18,25,25,15,1,10,25,15,20,22,19,3,0,-,19,2,9,30,3,5,2,10,0,4,21,25,4,1,13,18,11,3,16,2,0,26,28
Women,36,2025/6/8,1,1,Ottawa,Canada,Serbia,Canada,2,3,25,25,20,18,12,20,18,25,25,15,2,9,24,16,19,20,15,3,2,-,15,3,6,24,3,5,3,11,2,7,15,24,3,1,13,17,7,1,11,3,0,21,24
Women,36,2025/6/8,1,1,Ottawa,Canada,Serbia,Canada,2,3,25,25,20,18,12,20,18,25,25,15,3,7,21,13,24,16,10,5,1,-,10,3,11,24,5,3,3,11,1,5,15,21,5,5,12,22,7,3,13,1,1,23,25
Women,36,2025/6/8,1,1,Ottawa,Canada,Serbia,Canada,2,3,25,25,20,18,12,20,18,25,25,15,4,9,18,9,25,14,8,6,0,-,8,6,14,28,6,6,2,14,0,2,16,18,3,2,17,22,11,3,16,1,0,28,29
Women,36,2025/6/8,1,1,Ottawa,Canada,Serbia,Canada,2,3,25,25,20,18,12,20,18,25,25,15,5,4,13,8,14,12,10,1,1,-,10,4,7,21,1,2,3,6,1,2,9,12,2,2,11,15,7,4,12,5,0,16,21
Women,37,2025/6/18,5,2,Hong Kong,China,Bulgaria,Italy,1,3,17,25,15,15,-,25,23,25,25,-,ALL,24,73,48,97,57,53,3,1,-,53,21,74,148,3,31,24,58,1,5,67,73,33,4,53,90,52,18,91,42,1,107,150
Women,37,2025/6/18,5,2,Hong Kong,China,Bulgaria,Italy,1,3,17,25,15,15,-,25,23,25,25,-,1,4,17,13,25,15,15,0,0,-,15,4,14,33,0,6,6,12,0,1,17,18,6,3,14,23,11,4,20,10,1,23,34
Women,37,2025/6/18,5,2,Hong Kong,China,Bulgaria,Italy,1,3,17,25,15,15,-,25,23,25,25,-,2,13,25,12,23,19,17,1,1,-,17,6,26,49,1,5,9,15,1,2,21,24,8,0,15,23,21,6,33,11,0,37,48
Women,37,2025/6/18,5,2,Hong Kong,China,Bulgaria,Italy,1,3,17,25,15,15,-,25,23,25,25,-,3,1,15,14,25,11,10,1,0,-,10,4,14,28,1,12,3,16,0,1,15,16,10,0,10,20,9,4,16,12,0,19,31
Women,37,2025/6/18,5,2,Hong Kong,China,Bulgaria,Italy,1,3,17,25,15,15,-,25,23,25,25,-,4,6,16,9,24,12,11,1,0,-,11,7,20,38,1,8,6,15,0,1,14,15,9,1,14,24,11,4,22,9,0,28,37
Women,37,2025/6/18,5,2,Hong Kong,China,Italy,Bulgaria,3,1,25,23,25,25,-,17,25,15,15,-,ALL,49,97,49,73,87,67,16,4,-,67,11,56,134,16,21,32,69,4,7,86,97,23,1,44,68,61,16,92,35,0,99,134
Women,37,2025/6/18,5,2,Hong Kong,China,Italy,Bulgaria,3,1,25,23,25,25,-,17,25,15,15,-,1,12,25,13,17,22,16,3,3,-,16,1,12,29,3,6,5,14,3,1,20,24,6,0,11,17,11,6,19,9,0,21,30
Women,37,2025/6/18,5,2,Hong Kong,China,Italy,Bulgaria,3,1,25,23,25,25,-,17,25,15,15,-,2,11,23,12,25,20,15,5,0,-,15,6,22,43,5,7,7,19,0,1,23,24,8,1,13,22,23,2,31,8,0,38,46
Women,37,2025/6/18,5,2,Hong Kong,China,Italy,Bulgaria,3,1,25,23,25,25,-,17,25,15,15,-,3,11,25,14,15,23,20,3,0,-,20,1,7,28,3,5,9,17,0,4,20,24,5,0,10,15,12,3,20,8,0,20,28
Women,37,2025/6/18,5,2,Hong Kong,China,Italy,Bulgaria,3,1,25,23,25,25,-,17,25,15,15,-,4,15,24,10,16,22,16,5,1,-,16,3,15,34,5,3,11,19,1,1,23,25,4,0,10,14,15,5,22,10,0,20,30
Women,38,2025/6/18,5,2,Hong Kong,China,Thailand,Japan,2,3,25,25,20,15,11,18,23,25,25,15,ALL,30,97,66,105,73,62,9,2,-,62,13,107,182,9,30,36,75,2,6,89,97,18,3,75,96,63,19,114,54,2,124,180
Women,38,2025/6/18,5,2,Hong Kong,China,Thailand,Japan,2,3,25,25,20,15,11,18,23,25,25,15,1,12,25,13,18,17,14,1,2,-,14,1,18,33,1,5,11,17,2,1,22,25,5,0,11,16,11,3,17,12,0,18,30
Women,38,2025/6/18,5,2,Hong Kong,China,Thailand,Japan,2,3,25,25,20,15,11,18,23,25,25,15,2,7,24,18,24,21,18,3,0,-,18,2,22,42,3,6,8,17,0,0,24,24,5,1,15,21,17,8,31,13,0,29,42
Women,38,2025/6/18,5,2,Hong Kong,China,Thailand,Japan,2,3,25,25,20,15,11,18,23,25,25,15,3,5,21,15,24,14,11,3,0,-,11,3,25,39,3,7,5,15,0,1,20,21,1,1,20,22,10,2,22,10,0,28,38
Women,38,2025/6/18,5,2,Hong Kong,China,Thailand,Japan,2,3,25,25,20,15,11,18,23,25,25,15,4,3,15,12,25,14,13,1,0,-,13,7,30,50,1,7,8,16,0,2,13,15,4,1,19,24,21,2,33,14,1,37,52
Women,38,2025/6/18,5,2,Hong Kong,China,Thailand,Japan,2,3,25,25,20,15,11,18,23,25,25,15,5,3,12,8,14,7,6,1,0,-,6,0,12,18,1,5,4,10,0,2,10,12,3,0,10,13,4,4,11,5,1,12,18
Women,38,2025/6/18,5,2,Hong Kong,China,Japan,Thailand,3,2,18,23,25,25,15,25,25,20,15,11,ALL,39,105,67,97,95,82,10,3,-,82,22,78,182,10,26,45,81,3,9,93,105,30,2,59,91,83,14,119,65,0,119,184
Women,38,2025/6/18,5,2,Hong Kong,China,Japan,Thailand,3,2,18,23,25,25,15,25,25,20,15,11,1,5,18,13,25,17,16,1,0,-,16,7,15,38,1,6,5,12,0,2,16,18,7,2,15,24,13,5,26,10,0,29,39
Women,38,2025/6/18,5,2,Hong Kong,China,Japan,Thailand,3,2,18,23,25,25,15,25,25,20,15,11,2,6,24,17,24,23,20,2,1,-,20,4,18,42,2,4,10,16,1,3,20,24,3,0,21,24,19,4,25,16,0,28,44
Women,38,2025/6/18,5,2,Hong Kong,China,Japan,Thailand,3,2,18,23,25,25,15,25,25,20,15,11,3,9,24,16,21,23,20,2,1,-,20,6,16,42,2,8,9,19,1,2,21,24,11,0,9,20,19,1,23,19,0,21,40
Women,38,2025/6/18,5,2,Hong Kong,China,Japan,Thailand,3,2,18,23,25,25,15,25,25,20,15,11,4,13,25,12,15,20,14,5,1,-,14,1,21,36,5,6,16,27,1,1,23,25,4,0,9,13,20,2,29,12,0,25,37
Women,38,2025/6/18,5,2,Hong Kong,China,Japan,Thailand,3,2,18,23,25,25,15,25,25,20,15,11,5,6,14,9,12,12,12,0,0,-,12,4,8,24,0,2,5,7,0,1,13,14,5,0,5,10,12,2,16,8,0,16,24
Women,39,2025/6/18,4,2,Istanbul,Türkiye,Korea,Canada,3,2,27,25,15,20,15,25,18,25,25,13,ALL,42,102,60,106,71,59,8,4,-,59,29,69,157,8,16,17,41,4,14,83,101,23,6,64,93,38,16,95,37,0,114,151
Women,39,2025/6/18,4,2,Istanbul,Türkiye,Korea,Canada,3,2,27,25,15,20,15,25,18,25,25,13,1,10,27,17,25,18,15,2,1,-,15,5,18,38,2,2,4,8,1,4,21,26,4,2,15,21,10,6,33,7,0,31,38
Women,39,2025/6/18,4,2,Istanbul,Türkiye,Korea,Canada,3,2,27,25,15,20,15,25,18,25,25,13,2,13,24,12,19,19,16,2,1,-,16,5,13,34,2,4,6,12,1,3,21,25,4,1,11,16,14,3,24,6,0,25,31
Women,39,2025/6/18,4,2,Istanbul,Türkiye,Korea,Canada,3,2,27,25,15,20,15,25,18,25,25,13,3,3,16,12,24,11,10,1,0,-,10,7,11,28,1,3,2,6,0,3,12,15,8,3,13,24,4,1,7,9,0,17,26
Women,39,2025/6/18,4,2,Istanbul,Türkiye,Korea,Canada,3,2,27,25,15,20,15,25,18,25,25,13,4,7,20,13,25,13,10,2,1,-,10,10,17,37,2,5,2,9,1,1,19,21,4,0,17,21,7,5,21,11,0,26,37
Women,39,2025/6/18,4,2,Istanbul,Türkiye,Korea,Canada,3,2,27,25,15,20,15,25,18,25,25,13,5,9,15,6,13,10,8,1,1,-,8,2,10,20,1,2,3,6,1,3,10,14,3,0,8,11,3,1,10,4,0,15,19
Women,39,2025/6/18,4,2,Istanbul,Türkiye,Canada,Korea,2,3,25,18,25,25,13,27,25,15,20,15,ALL,46,106,60,102,75,56,13,6,-,56,18,57,131,13,23,32,68,6,14,87,107,27,4,55,86,45,27,93,35,3,97,135
Women,39,2025/6/18,4,2,Istanbul,Türkiye,Canada,Korea,2,3,25,18,25,25,13,27,25,15,20,15,1,8,25,17,27,18,13,3,2,-,13,5,21,39,3,6,5,14,2,5,19,26,7,1,14,22,15,7,26,8,0,29,37
Women,39,2025/6/18,4,2,Istanbul,Türkiye,Canada,Korea,2,3,25,18,25,25,13,27,25,15,20,15,2,7,19,11,24,12,9,2,1,-,9,5,17,31,2,7,8,17,1,2,15,18,5,1,16,22,12,6,24,10,0,22,32
