Season,Match,Y/M/D,Pool,Week,City,Country,Team,VS_Team,SET_Won,SET_Lost,Point1,Point2,Point3,Point4,Point5,VS_Point1,VS_Point2,VS_Point3,VS_Point4,VS_Point5,SET,Service points won,Service,Receiver points won,Receiver,SCORING_Total ABS,SCORING_Attack Points,SCORING_Block Points,SCORING_Serve Points,SCORING_Errors,ATTACK_Point,ATTACK_Errors,ATTACK_Attempts,ATTACK_Total,BLOCK_Point,BLOCK_Errors,BLOCK_Touches,BLOCK_Total,SERVE_Point,SERVE_Errors,SERVE_Attempts,SERVE_Total,RECEPTION_Successful,RECEPTION_Errors,RECEPTION_Attempts,RECEPTION_Total,DIG_Digs,DIG_Errors,DIG_Total,SET_Point,SET_Errors,SET_Attempts,SET_Total
Men,27,2025/6/15,1,1,Quebec,Canada,Germany,Bulgaria,2,3,22,25,19,25,12,25,22,25,23,15,2,8,24,17,23,17,12,3,2,-,12,2,12,26,3,6,7,16,2,5,18,25,3,0,13,16,6,4,14,7,0,16,23
Men,27,2025/6/15,1,1,Quebec,Canada,Germany,Bulgaria,2,3,22,25,19,25,12,25,22,25,23,15,3,5,20,14,24,12,11,0,1,-,11,4,11,26,0,2,6,8,1,7,11,19,2,1,15,18,5,3,13,5,0,19,24
Men,27,2025/6/15,1,1,Quebec,Canada,Germany,Bulgaria,2,3,22,25,19,25,12,25,22,25,23,15,4,7,24,18,24,15,13,0,2,-,13,7,7,27,0,3,2,5,2,7,16,25,5,1,8,14,7,4,18,6,0,20,26
Men,27,2025/6/15,1,1,Quebec,Canada,Germany,Bulgaria,2,3,22,25,19,25,12,25,22,25,23,15,5,4,13,8,14,10,8,1,1,-,8,3,3,14,1,2,3,6,1,3,8,12,2,0,12,14,1,1,7,1,0,14,15
Men,28,2025/6/15,3,1,Xi'an,China,Netherlands,Japan,0,3,18,23,18,-,-,25,25,25,-,-,ALL,12,61,47,73,46,37,9,0,-,37,15,28,80,9,8,11,28,0,14,47,61,26,3,34,63,17,13,36,24,0,55,79
Men,28,2025/6/15,3,1,Xi'an,China,Netherlands,Japan,0,3,18,23,18,-,-,25,25,25,-,-,1,2,19,16,24,15,13,2,0,-,13,6,10,29,2,3,6,11,0,6,13,19,8,1,13,22,8,1,9,8,0,21,29
Men,28,2025/6/15,3,1,Xi'an,China,Netherlands,Japan,0,3,18,23,18,-,-,25,25,25,-,-,2,5,23,18,25,18,16,2,0,-,16,3,12,31,2,1,4,7,0,5,18,23,9,0,13,22,6,9,19,11,0,19,30
Men,28,2025/6/15,3,1,Xi'an,China,Netherlands,Japan,0,3,18,23,18,-,-,25,25,25,-,-,3,5,19,13,24,13,8,5,0,-,8,6,6,20,5,4,1,10,0,3,16,19,9,2,8,19,3,3,8,5,0,15,20
Men,28,2025/6/15,3,1,Xi'an,China,Japan,Netherlands,3,0,25,25,25,-,-,18,23,18,-,-,ALL,26,73,49,61,51,42,6,3,-,42,11,26,79,6,18,13,37,3,10,60,73,14,0,33,47,21,9,42,31,0,45,76
Men,28,2025/6/15,3,1,Xi'an,China,Japan,Netherlands,3,0,25,25,25,-,-,18,23,18,-,-,1,8,24,17,19,14,11,2,1,-,11,2,11,24,2,8,4,14,1,2,21,24,4,0,9,13,6,3,16,9,0,15,24
Men,28,2025/6/15,3,1,Xi'an,China,Japan,Netherlands,3,0,25,25,25,-,-,18,23,18,-,-,2,7,25,18,23,18,17,1,0,-,17,4,11,32,1,7,5,13,0,3,22,25,5,0,13,18,11,4,19,13,0,18,31
Men,28,2025/6/15,3,1,Xi'an,China,Japan,Netherlands,3,0,25,25,25,-,-,18,23,18,-,-,3,11,24,14,19,19,14,3,2,-,14,5,4,23,3,3,4,10,2,5,17,24,5,0,11,16,4,2,7,9,0,12,21
Men,29,2025/6/15,3,1,Xi'an,China,China,Türkiye,0,3,22,21,20,-,-,25,25,25,-,-,ALL,15,65,48,73,42,37,4,1,-,37,14,36,87,4,12,12,28,1,15,49,65,9,6,43,58,28,13,57,23,0,67,90
Men,29,2025/6/15,3,1,Xi'an,China,China,Türkiye,0,3,22,21,20,-,-,25,25,25,-,-,1,3,23,19,24,15,14,1,0,-,14,2,7,23,1,4,3,8,0,5,18,23,4,1,14,19,4,5,13,9,0,16,25
Men,29,2025/6/15,3,1,Xi'an,China,China,Türkiye,0,3,22,21,20,-,-,25,25,25,-,-,2,6,21,15,25,16,13,2,1,-,13,6,12,31,2,3,3,8,1,5,15,21,3,4,13,20,8,4,19,8,0,21,29
Men,29,2025/6/15,3,1,Xi'an,China,China,Türkiye,0,3,22,21,20,-,-,25,25,25,-,-,3,6,21,14,24,11,10,1,0,-,10,6,17,33,1,5,6,12,0,5,16,21,2,1,16,19,16,4,25,6,0,30,36
Men,29,2025/6/15,3,1,Xi'an,China,Türkiye,China,3,0,25,25,25,-,-,22,21,20,-,-,ALL,25,73,50,65,54,39,9,6,-,39,10,30,79,9,16,20,45,6,14,53,73,7,1,42,50,28,12,51,23,0,59,82
Men,29,2025/6/15,3,1,Xi'an,China,Türkiye,China,3,0,25,25,25,-,-,22,21,20,-,-,1,5,24,20,23,19,17,1,1,-,17,3,5,25,1,4,3,8,1,5,18,24,3,0,15,18,7,5,14,8,0,19,27
Men,29,2025/6/15,3,1,Xi'an,China,Türkiye,China,3,0,25,25,25,-,-,22,21,20,-,-,2,10,25,15,21,18,9,5,4,-,9,3,8,20,5,9,8,22,4,4,17,25,3,1,12,16,7,2,13,9,0,13,22
Men,29,2025/6/15,3,1,Xi'an,China,Türkiye,China,3,0,25,25,25,-,-,22,21,20,-,-,3,10,24,15,21,17,13,3,1,-,13,4,17,34,3,3,9,15,1,5,18,24,1,0,15,16,14,5,24,6,0,27,33
Men,30,2025/6/15,3,1,Xi'an,China,Poland,Serbia,3,0,25,25,25,-,-,21,20,23,-,-,ALL,24,74,51,65,54,43,8,3,-,43,7,25,75,8,18,14,40,3,12,58,73,14,4,34,52,23,8,43,24,2,54,80
Men,30,2025/6/15,3,1,Xi'an,China,Poland,Serbia,3,0,25,25,25,-,-,21,20,23,-,-,1,10,25,15,21,18,15,2,1,-,15,1,5,21,2,5,7,14,1,5,18,24,3,1,14,18,5,3,12,7,2,15,24
Men,30,2025/6/15,3,1,Xi'an,China,Poland,Serbia,3,0,25,25,25,-,-,21,20,23,-,-,2,7,24,18,21,16,12,3,1,-,12,4,13,29,3,6,4,13,1,3,21,25,3,0,11,14,10,3,18,7,0,22,29
Men,30,2025/6/15,3,1,Xi'an,China,Poland,Serbia,3,0,25,25,25,-,-,21,20,23,-,-,3,7,25,18,23,20,16,3,1,-,16,2,7,25,3,7,3,13,1,4,19,24,8,3,9,20,8,2,13,10,0,17,27
Men,30,2025/6/15,3,1,Xi'an,China,Serbia,Poland,0,3,21,20,23,-,-,25,25,25,-,-,ALL,14,65,50,74,44,37,3,4,-,37,14,30,81,3,17,14,34,4,14,48,66,15,3,43,61,19,17,46,19,1,63,83
Men,30,2025/6/15,3,1,Xi'an,China,Serbia,Poland,0,3,21,20,23,-,-,25,25,25,-,-,1,6,21,15,25,12,11,0,1,-,11,4,10,25,0,6,4,10,1,4,17,22,6,1,12,19,5,6,14,6,1,19,26
Men,30,2025/6/15,3,1,Xi'an,China,Serbia,Poland,0,3,21,20,23,-,-,25,25,25,-,-,2,3,21,17,24,16,13,3,0,-,13,6,11,30,3,6,6,15,0,6,14,20,4,1,17,22,7,4,15,7,0,24,31
Men,30,2025/6/15,3,1,Xi'an,China,Serbia,Poland,0,3,21,20,23,-,-,25,25,25,-,-,3,5,23,18,25,16,13,0,3,-,13,4,9,26,0,5,4,9,3,4,17,24,5,1,14,20,7,7,17,6,0,20,26
Men,31,2025/6/15,2,1,Rio de Janeiro,Brazil,Brazil,Slovenia,3,0,25,29,25,-,-,19,27,19,-,-,ALL,28,77,51,67,61,49,7,5,-,49,8,27,84,7,16,12,35,5,10,62,77,16,1,37,54,18,10,45,29,1,57,87
Men,31,2025/6/15,2,1,Rio de Janeiro,Brazil,Brazil,Slovenia,3,0,25,29,25,-,-,19,27,19,-,-,1,9,24,16,20,19,14,2,3,-,14,2,5,21,2,5,3,10,3,0,21,24,4,0,12,16,6,4,11,6,0,17,23
Men,31,2025/6/15,2,1,Rio de Janeiro,Brazil,Brazil,Slovenia,3,0,25,29,25,-,-,19,27,19,-,-,2,9,29,20,27,22,17,4,1,-,17,0,11,28,4,7,4,15,1,7,21,29,7,1,12,20,4,5,16,12,1,16,29
Men,31,2025/6/15,2,1,Rio de Janeiro,Brazil,Brazil,Slovenia,3,0,25,29,25,-,-,19,27,19,-,-,3,10,24,15,20,20,18,1,1,-,18,6,11,35,1,4,5,10,1,3,20,24,5,0,13,18,8,1,18,11,0,24,35
Men,31,2025/6/15,2,1,Rio de Janeiro,Brazil,Slovenia,Brazil,0,3,19,27,19,-,-,25,29,25,-,-,ALL,16,67,49,77,49,45,3,1,-,45,11,25,81,3,17,8,28,1,13,53,67,20,5,42,67,11,13,39,25,1,55,81
Men,31,2025/6/15,2,1,Rio de Janeiro,Brazil,Slovenia,Brazil,0,3,19,27,19,-,-,25,29,25,-,-,1,4,20,15,24,18,17,1,0,-,17,3,5,25,1,4,1,6,0,4,16,20,10,3,11,24,3,4,10,13,1,11,25
Men,31,2025/6/15,2,1,Rio de Janeiro,Brazil,Slovenia,Brazil,0,3,19,27,19,-,-,25,29,25,-,-,2,7,27,20,29,19,18,0,1,-,18,4,7,29,0,4,4,8,1,7,19,27,7,1,14,22,1,5,15,5,0,22,27
Men,31,2025/6/15,2,1,Rio de Janeiro,Brazil,Slovenia,Brazil,0,3,19,27,19,-,-,25,29,25,-,-,3,5,20,14,24,12,10,2,0,-,10,4,13,27,2,9,3,14,0,2,18,20,3,1,17,21,7,4,14,7,0,22,29
Men,32,2025/6/15,1,1,Quebec,Canada,Argentina,Italy,1,3,23,25,35,21,-,25,17,37,25,-,ALL,35,105,69,103,74,60,11,3,-,60,21,52,133,11,18,22,51,3,23,79,105,15,2,66,83,34,21,83,22,1,108,131
Men,32,2025/6/15,1,1,Quebec,Canada,Argentina,Italy,1,3,23,25,35,21,-,25,17,37,25,-,1,10,24,13,24,14,12,1,1,-,12,7,14,33,1,1,3,5,1,4,18,23,3,2,16,21,7,4,17,5,0,26,31
Men,32,2025/6/15,1,1,Quebec,Canada,Argentina,Italy,1,3,23,25,35,21,-,25,17,37,25,-,2,11,24,14,18,22,20,2,0,-,20,4,9,33,2,2,7,11,0,6,19,25,4,0,11,15,10,2,22,5,0,26,31
Men,32,2025/6/15,1,1,Quebec,Canada,Argentina,Italy,1,3,23,25,35,21,-,25,17,37,25,-,3,9,36,26,36,24,16,6,2,-,16,5,16,37,6,12,7,25,2,6,27,35,4,0,24,28,10,8,21,4,1,34,39
Men,32,2025/6/15,1,1,Quebec,Canada,Argentina,Italy,1,3,23,25,35,21,-,25,17,37,25,-,4,5,21,16,25,14,12,2,0,-,12,5,13,30,2,3,5,10,0,7,15,22,4,0,15,19,7,7,23,8,0,22,30
Men,32,2025/6/15,1,1,Quebec,Canada,Italy,Argentina,3,1,25,17,37,25,-,23,25,35,21,-,ALL,34,103,70,105,72,57,13,2,-,57,20,45,122,13,29,32,74,2,20,81,103,23,3,56,82,38,12,66,31,0,90,121
Men,32,2025/6/15,1,1,Quebec,Canada,Italy,Argentina,3,1,25,17,37,25,-,23,25,35,21,-,1,11,24,14,24,18,12,4,2,-,12,5,6,23,4,4,7,15,2,4,19,25,3,1,15,19,8,2,13,3,0,22,25
Men,32,2025/6/15,1,1,Quebec,Canada,Italy,Argentina,3,1,25,17,37,25,-,23,25,35,21,-,2,4,18,13,24,9,7,2,0,-,7,3,16,26,2,9,8,19,0,2,15,17,5,0,14,19,5,6,17,9,0,18,27
Men,32,2025/6/15,1,1,Quebec,Canada,Italy,Argentina,3,1,25,17,37,25,-,23,25,35,21,-,3,10,36,27,36,30,25,5,0,-,25,8,12,45,5,10,7,22,0,9,28,37,10,2,17,29,15,3,24,12,0,31,43
Men,32,2025/6/15,1,1,Quebec,Canada,Italy,Argentina,3,1,25,17,37,25,-,23,25,35,21,-,4,9,25,16,21,15,13,2,0,-,13,4,11,28,2,6,10,18,0,5,19,24,5,0,10,15,10,1,12,7,0,19,26
Men,33,2025/6/15,2,1,Rio de Janeiro,Brazil,Ukraine,Iran,2,3,30,20,25,21,9,28,25,22,25,15,ALL,30,105,75,115,82,62,14,6,-,62,19,45,126,14,27,18,59,6,23,77,106,25,6,68,99,33,9,50,30,0,99,129
Men,33,2025/6/15,2,1,Rio de Janeiro,Brazil,Ukraine,Iran,2,3,30,20,25,21,9,28,25,22,25,15,1,11,29,19,29,24,17,5,2,-,17,2,14,33,5,7,8,20,2,7,21,30,5,2,17,24,12,2,17,3,0,32,35
Men,33,2025/6/15,2,1,Rio de Janeiro,Brazil,Ukraine,Iran,2,3,30,20,25,21,9,28,25,22,25,15,2,8,21,12,24,15,10,2,3,-,10,5,7,22,2,3,3,8,3,6,11,20,4,2,16,22,5,1,7,3,0,22,25
Men,33,2025/6/15,2,1,Rio de Janeiro,Brazil,Ukraine,Iran,2,3,30,20,25,21,9,28,25,22,25,15,3,7,24,18,23,20,14,6,0,-,14,5,14,33,6,6,5,17,0,6,19,25,8,0,11,19,10,2,15,9,0,21,30
Men,33,2025/6/15,2,1,Rio de Janeiro,Brazil,Ukraine,Iran,2,3,30,20,25,21,9,28,25,22,25,15,4,4,22,17,24,17,15,1,1,-,15,4,4,23,1,8,2,11,1,1,19,21,4,1,17,22,3,3,6,7,0,17,24
Men,33,2025/6/15,2,1,Rio de Janeiro,Brazil,Ukraine,Iran,2,3,30,20,25,21,9,28,25,22,25,15,5,0,9,9,15,6,6,0,0,-,6,3,6,15,0,3,0,3,0,3,7,10,4,1,7,12,3,1,5,8,0,7,15
Men,33,2025/6/15,2,1,Rio de Janeiro,Brazil,Iran,Ukraine,3,2,28,25,22,25,15,30,20,25,21,9,ALL,40,115,75,105,80,66,8,6,-,66,18,34,118,8,23,16,47,6,15,93,114,21,6,56,83,40,11,64,37,2,81,120
Men,33,2025/6/15,2,1,Rio de Janeiro,Brazil,Iran,Ukraine,3,2,28,25,22,25,15,30,20,25,21,9,1,10,29,18,29,20,17,1,2,-,17,6,15,38,1,7,8,16,2,4,22,28,4,2,17,23,14,4,22,9,0,28,37
Men,33,2025/6/15,2,1,Rio de Janeiro,Brazil,Iran,Ukraine,3,2,28,25,22,25,15,30,20,25,21,9,2,12,24,13,21,17,12,3,2,-,12,3,3,18,3,5,3,11,2,3,20,25,4,3,7,14,8,2,11,7,1,11,19
Men,33,2025/6/15,2,1,Rio de Janeiro,Brazil,Iran,Ukraine,3,2,28,25,22,25,15,30,20,25,21,9,3,5,23,17,24,12,10,2,0,-,10,7,12,29,2,5,4,11,0,3,19,22,4,0,15,19,12,2,18,9,1,21,31
Men,33,2025/6/15,2,1,Rio de Janeiro,Brazil,Iran,Ukraine,3,2,28,25,22,25,15,30,20,25,21,9,4,7,24,18,22,20,19,0,1,-,19,2,3,24,0,5,0,5,1,3,21,25,7,1,12,20,4,1,7,8,0,16,24
Men,33,2025/6/15,2,1,Rio de Janeiro,Brazil,Iran,Ukraine,3,2,28,25,22,25,15,30,20,25,21,9,5,6,15,9,9,11,8,2,1,-,8,0,1,9,2,1,1,4,1,2,11,14,2,0,5,7,2,2,6,4,0,5,9
Men,34,2025/6/15,1,1,Quebec,Canada,Germany,France,3,1,23,25,29,29,-,25,19,27,27,-,ALL,39,105,67,99,69,53,14,2,-,53,23,57,133,14,23,31,68,2,18,85,105,21,2,51,74,50,14,78,41,0,94,135
Men,34,2025/6/15,1,1,Quebec,Canada,Germany,France,3,1,23,25,29,29,-,25,19,27,27,-,1,8,23,15,25,15,10,5,0,-,10,4,13,27,5,3,6,14,0,7,17,24,6,2,11,19,6,6,17,10,0,17,27
Men,34,2025/6/15,1,1,Quebec,Canada,Germany,France,3,1,23,25,29,29,-,25,19,27,27,-,2,10,25,15,19,18,13,4,1,-,13,3,16,32,4,5,5,14,1,3,20,24,4,0,12,16,14,2,17,10,0,21,31
Men,34,2025/6/15,1,1,Quebec,Canada,Germany,France,3,1,23,25,29,29,-,25,19,27,27,-,3,10,28,19,28,18,14,3,1,-,14,8,16,38,3,8,11,22,1,2,26,29,5,0,15,20,17,5,26,12,0,29,41
Men,34,2025/6/15,1,1,Quebec,Canada,Germany,France,3,1,23,25,29,29,-,25,19,27,27,-,4,11,29,18,27,18,16,2,0,-,16,8,12,36,2,7,9,18,0,6,22,28,6,0,13,19,13,1,18,9,0,27,36
Men,34,2025/6/15,1,1,Quebec,Canada,France,Germany,1,3,25,19,27,27,-,23,25,29,29,-,ALL,32,99,66,105,70,54,14,2,-,54,24,59,137,14,21,27,62,2,25,72,99,23,2,62,87,41,11,76,36,0,107,143
Men,34,2025/6/15,1,1,Quebec,Canada,France,Germany,1,3,25,19,27,27,-,23,25,29,29,-,1,10,25,15,23,16,12,2,2,-,12,7,10,29,2,2,6,10,2,5,17,24,2,0,15,17,9,2,17,9,0,21,30
Men,34,2025/6/15,1,1,Quebec,Canada,France,Germany,1,3,25,19,27,27,-,23,25,29,29,-,2,4,19,15,25,15,13,2,0,-,13,7,11,31,2,3,8,13,0,4,16,20,6,1,14,21,9,4,20,8,0,26,34
Men,34,2025/6/15,1,1,Quebec,Canada,France,Germany,1,3,25,19,27,27,-,23,25,29,29,-,3,9,28,18,28,22,17,5,0,-,17,6,20,43,5,8,6,19,0,7,20,27,9,1,17,27,14,2,22,12,0,31,43
Men,34,2025/6/15,1,1,Quebec,Canada,France,Germany,1,3,25,19,27,27,-,23,25,29,29,-,4,9,27,18,29,17,12,5,0,-,12,4,18,34,5,8,7,20,0,9,19,28,6,0,16,22,9,3,17,7,0,29,36
Men,35,2025/6/15,2,1,Rio de Janeiro,Brazil,Cuba,USA,1,3,22,18,25,23,-,25,25,18,25,-,ALL,34,89,54,92,65,48,13,4,-,48,21,35,104,13,15,26,54,4,17,68,89,21,7,50,78,31,13,56,40,1,65,106
Men,35,2025/6/15,2,1,Rio de Janeiro,Brazil,Cuba,USA,1,3,22,18,25,23,-,25,25,18,25,-,1,8,23,14,24,17,14,2,1,-,14,4,6,24,2,5,5,12,1,4,17,22,5,3,13,21,5,4,11,11,0,13,24
Men,35,2025/6/15,2,1,Rio de Janeiro,Brazil,Cuba,USA,1,3,22,18,25,23,-,25,25,18,25,-,2,6,18,12,25,15,11,3,1,-,11,9,9,29,3,2,4,9,1,5,13,19,9,3,11,23,10,3,14,11,0,18,29
Men,35,2025/6/15,2,1,Rio de Janeiro,Brazil,Cuba,USA,1,3,22,18,25,23,-,25,25,18,25,-,3,12,25,13,18,17,12,4,1,-,12,2,12,26,4,6,9,19,1,4,19,24,4,1,10,15,10,3,18,9,0,17,26
Men,35,2025/6/15,2,1,Rio de Janeiro,Brazil,Cuba,USA,1,3,22,18,25,23,-,25,25,18,25,-,4,8,23,15,25,16,11,4,1,-,11,6,8,25,4,2,8,14,1,4,19,24,3,0,16,19,6,3,13,9,1,17,27
Men,35,2025/6/15,2,1,Rio de Janeiro,Brazil,USA,Cuba,3,1,25,25,18,25,-,22,18,25,23,-,ALL,38,92,55,89,65,47,11,7,-,47,19,39,105,11,17,15,43,7,14,71,92,19,4,49,72,23,13,62,46,1,59,106
Men,35,2025/6/15,2,1,Rio de Janeiro,Brazil,USA,Cuba,3,1,25,25,18,25,-,22,18,25,23,-,1,10,24,15,23,19,14,2,3,-,14,3,8,25,2,2,2,6,3,4,18,25,6,1,11,18,4,6,18,10,0,15,25
Men,35,2025/6/15,2,1,Rio de Janeiro,Brazil,USA,Cuba,3,1,25,25,18,25,-,22,18,25,23,-,2,13,25,12,18,16,8,5,3,-,8,5,6,19,5,6,2,13,3,1,20,24,3,1,10,14,4,2,13,6,0,12,18
Men,35,2025/6/15,2,1,Rio de Janeiro,Brazil,USA,Cuba,3,1,25,25,18,25,-,22,18,25,23,-,3,5,18,13,25,13,11,1,1,-,11,6,14,31,1,2,9,12,1,4,14,19,3,1,16,20,9,4,17,14,1,17,32
Men,35,2025/6/15,2,1,Rio de Janeiro,Brazil,USA,Cuba,3,1,25,25,18,25,-,22,18,25,23,-,4,10,25,15,23,17,14,3,0,-,14,5,11,30,3,7,2,12,0,5,19,24,7,1,12,20,6,1,14,16,0,15,31
Men,36,2025/6/15,1,1,Quebec,Canada,Bulgaria,Canada,0,3,24,23,19,-,-,26,25,25,-,-,ALL,25,67,41,75,52,41,6,5,-,41,17,31,89,6,7,14,27,5,18,45,68,15,6,44,65,20,10,45,24,0,65,89
Men,36,2025/6/15,1,1,Quebec,Canada,Bulgaria,Canada,0,3,24,23,19,-,-,26,25,25,-,-,1,11,24,13,26,16,12,2,2,-,12,6,16,34,2,3,3,8,2,3,20,25,4,1,16,21,6,4,18,8,0,24,32
Men,36,2025/6/15,1,1,Quebec,Canada,Bulgaria,Canada,0,3,24,23,19,-,-,26,25,25,-,-,2,8,24,15,24,22,18,3,1,-,18,3,8,29,3,3,8,14,1,7,15,23,5,4,15,24,10,1,16,11,0,20,31
Men,36,2025/6/15,1,1,Quebec,Canada,Bulgaria,Canada,0,3,24,23,19,-,-,26,25,25,-,-,3,6,19,13,25,14,11,1,2,-,11,8,7,26,1,1,3,5,2,8,10,20,6,1,13,20,4,5,11,5,0,21,26
Men,36,2025/6/15,1,1,Quebec,Canada,Canada,Bulgaria,3,0,26,25,25,-,-,24,23,19,-,-,ALL,34,75,42,67,52,35,11,6,-,35,11,24,70,11,17,14,42,6,9,59,74,10,5,35,50,25,7,43,20,0,49,69
Men,36,2025/6/15,1,1,Quebec,Canada,Canada,Bulgaria,3,0,26,25,25,-,-,24,23,19,-,-,1,13,26,13,24,20,16,3,1,-,16,6,6,28,3,4,10,17,1,4,20,25,5,2,15,22,10,3,15,10,0,19,29
Men,36,2025/6/15,1,1,Quebec,Canada,Canada,Bulgaria,3,0,26,25,25,-,-,24,23,19,-,-,2,9,24,16,24,16,11,1,4,-,11,3,14,28,1,10,2,13,4,1,20,25,4,1,11,16,10,2,18,6,0,19,25
Men,36,2025/6/15,1,1,Quebec,Canada,Canada,Bulgaria,3,0,26,25,25,-,-,24,23,19,-,-,3,12,25,13,19,16,8,7,1,-,8,2,4,14,7,3,2,12,1,4,19,24,1,2,9,12,5,2,10,4,0,11,15
Men,37,2025/6/25,4,2,Burgas,Bulgaria,Ukraine,France,0,3,23,21,17,-,-,25,25,25,-,-,ALL,20,62,41,74,45,36,7,2,-,36,14,30,80,7,17,15,39,2,9,52,63,9,9,45,63,18,11,50,37,0,43,80
Men,37,2025/6/25,4,2,Burgas,Bulgaria,Ukraine,France,0,3,23,21,17,-,-,25,25,25,-,-,1,8,23,15,25,18,15,2,1,-,15,4,8,27,2,5,6,13,1,3,20,24,5,3,14,22,6,5,20,13,0,15,28
Men,37,2025/6/25,4,2,Burgas,Bulgaria,Ukraine,France,0,3,23,21,17,-,-,25,25,25,-,-,2,8,22,13,24,15,13,2,0,-,13,3,12,28,2,6,4,12,0,4,17,21,1,4,16,21,8,3,16,11,0,15,26
Men,37,2025/6/25,4,2,Burgas,Bulgaria,Ukraine,France,0,3,23,21,17,-,-,25,25,25,-,-,3,4,17,13,25,12,8,3,1,-,8,7,10,25,3,6,5,14,1,2,15,18,3,2,15,20,4,3,14,13,0,13,26
Men,37,2025/6/25,4,2,Burgas,Bulgaria,France,Ukraine,3,0,25,25,25,-,-,23,21,17,-,-,ALL,33,74,42,62,61,43,9,9,-,43,11,32,86,9,14,15,38,9,10,54,73,16,2,36,54,25,10,50,38,1,45,84
Men,37,2025/6/25,4,2,Burgas,Bulgaria,France,Ukraine,3,0,25,25,25,-,-,23,21,17,-,-,1,10,25,15,23,20,15,2,3,-,15,5,14,34,2,4,6,12,3,2,19,24,7,1,13,21,10,5,20,14,0,19,33
Men,37,2025/6/25,4,2,Burgas,Bulgaria,France,Ukraine,3,0,25,25,25,-,-,23,21,17,-,-,2,11,24,14,22,20,14,2,4,-,14,2,10,26,2,6,3,11,4,4,17,25,5,0,12,17,10,4,17,13,1,12,26
Men,37,2025/6/25,4,2,Burgas,Bulgaria,France,Ukraine,3,0,25,25,25,-,-,23,21,17,-,-,3,12,25,13,17,21,14,5,2,-,14,4,8,26,5,4,6,15,2,4,18,24,4,1,11,16,5,1,13,11,0,14,25
Men,38,2025/6/25,6,2,Belgrade,Serbia,Germany,Cuba,1,3,25,18,22,21,-,19,25,25,25,-,ALL,27,87,59,93,61,49,10,2,-,49,14,54,117,10,24,27,61,2,20,66,88,17,7,55,79,32,7,61,34,1,79,114
Men,38,2025/6/25,6,2,Belgrade,Serbia,Germany,Cuba,1,3,25,18,22,21,-,19,25,25,25,-,1,12,25,13,19,17,15,2,0,-,15,5,13,33,2,7,8,17,0,2,22,24,1,0,16,17,12,0,15,9,0,21,30
Men,38,2025/6/25,6,2,Belgrade,Serbia,Germany,Cuba,1,3,25,18,22,21,-,19,25,25,25,-,2,3,18,15,25,12,10,1,1,-,10,3,12,25,1,4,2,7,1,6,12,19,6,2,12,20,5,2,12,8,1,17,26
Men,38,2025/6/25,6,2,Belgrade,Serbia,Germany,Cuba,1,3,25,18,22,21,-,19,25,25,25,-,3,7,23,15,24,16,12,4,0,-,12,3,13,28,4,8,6,18,0,7,15,22,7,1,13,21,5,2,12,11,0,16,27
Men,38,2025/6/25,6,2,Belgrade,Serbia,Germany,Cuba,1,3,25,18,22,21,-,19,25,25,25,-,4,5,21,16,25,16,12,3,1,-,12,3,16,31,3,5,11,19,1,5,17,23,3,4,14,21,10,3,22,6,0,25,31
Men,38,2025/6/25,6,2,Belgrade,Serbia,Cuba,Germany,3,1,19,25,25,25,-,25,18,22,21,-,ALL,34,93,60,87,66,51,8,7,-,51,21,43,115,8,19,36,63,7,14,72,93,11,2,55,68,37,13,68,27,0,85,112
Men,38,2025/6/25,6,2,Belgrade,Serbia,Cuba,Germany,3,1,19,25,25,25,-,25,18,22,21,-,1,6,19,13,25,15,12,3,0,-,12,7,13,32,3,6,8,17,0,3,17,20,1,0,21,22,8,3,17,4,0,27,31
Men,38,2025/6/25,6,2,Belgrade,Serbia,Cuba,Germany,3,1,19,25,25,25,-,25,18,22,21,-,2,10,25,15,18,17,13,2,2,-,13,3,4,20,2,6,7,15,2,4,18,24,4,1,8,13,8,2,11,8,0,11,19
Men,38,2025/6/25,6,2,Belgrade,Serbia,Cuba,Germany,3,1,19,25,25,25,-,25,18,22,21,-,3,9,24,16,23,16,14,1,1,-,14,6,9,29,1,4,12,17,1,4,20,25,2,0,13,15,10,3,16,7,0,19,26
Men,38,2025/6/25,6,2,Belgrade,Serbia,Cuba,Germany,3,1,19,25,25,25,-,25,18,22,21,-,4,9,25,16,21,18,12,2,4,-,12,5,17,34,2,3,9,14,4,3,17,24,4,1,13,18,11,5,24,8,0,28,36
Men,39,2025/6/25,4,2,Burgas,Bulgaria,Türkiye,Slovenia,0,3,16,22,18,-,-,25,25,25,-,-,ALL,12,57,44,74,40,32,6,2,-,32,13,42,87,6,17,9,32,2,13,42,57,15,5,40,60,30,12,59,6,0,86,92
Men,39,2025/6/25,4,2,Burgas,Bulgaria,Türkiye,Slovenia,0,3,16,22,18,-,-,25,25,25,-,-,1,3,16,13,25,12,10,1,1,-,10,5,16,31,1,5,1,7,1,4,11,16,5,3,13,21,11,3,18,3,0,29,32
Men,39,2025/6/25,4,2,Burgas,Bulgaria,Türkiye,Slovenia,0,3,16,22,18,-,-,25,25,25,-,-,2,4,23,18,24,14,11,3,0,-,11,2,13,26,3,6,3,12,0,4,19,23,6,1,10,17,7,5,19,3,0,24,27
